,Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
19,aapl,2020-01-29,78.1559,0.19260260787368952,0.0036811040497262645,2.3539,2.5077,-0.1537,1,1,-1,125.9077,-1,0.4985509226203005,11.2582,1,0.14516530173562378,69.2338,0,0.15824929441977764,51.0679,58.7366,0.4641837093777876,-0.06956228863924302,0.5670897172968664,0.25528375833807204,46.3836,-0.02725316706767045,100.0,0.0,1.0,0.0,1,75.9256,78.3764,80.8272,4.901600000000002,75314221338.6855,-0.0002444777237687689
20,aapl,2020-01-30,78.465,0.19593798422845013,0.003939336009685857,2.3583,2.4778,-0.1195,1,1,-1,101.0029,-1,-0.24657509833876065,10.2912,1,-0.09396377487562194,67.6641,0,-0.023198416885763608,60.4733,78.941,0.5741432464567178,0.15552979579417694,0.7810085665370375,0.25594304607238316,44.3712,-0.04535374296841193,92.8571,78.5714,0.928571,0.785714,1,75.8605,78.6053,81.3502,5.489699999999999,75430521308.1182,0.0015418157983773171
21,aapl,2020-01-31,78.3236,0.19441219252167832,-0.0018053307049216891,2.0523,2.3927,-0.3404,1,1,-1,12.2623,0,-7.236864209813819,3.0498,1,-2.374385205587252,36.2629,0,-0.865931847701094,66.7313,62.5163,0.647306193597716,0.09377908118079525,0.6071081823081053,-0.2627266808816261,40.1185,-0.10600346473572055,85.7143,71.4286,0.857143,0.714286,1,74.8808,78.1711,81.4615,6.580700000000007,75264775568.7963,-0.002202168784392353
22,aapl,2020-02-03,78.0752,0.1917318059590043,-0.0031815480459864817,1.7724,2.2687,-0.4962,1,1,-1,-55.4099,0,1.2213016085573156,3.7757,1,0.1922557406573616,35.059,0,-0.034339256681594016,61.3699,42.6522,0.5846254929262957,-0.08736204556305295,0.3967923395613925,-0.4657227528708953,37.5229,-0.0691737578918473,78.5714,100.0,0.785714,1.0,-1,74.8322,78.1568,81.4815,6.649299999999997,75289630655.0802,0.0003301262878785011
23,aapl,2020-02-04,78.1314,0.19233823802350627,0.0007193010748559993,1.7335,2.1616,-0.4281,1,1,-1,48.5066,0,2.1423167156634357,6.3542,1,0.4057945925529571,56.6328,0,0.38094178638527504,47.2971,36.7228,0.4200988833823775,-0.2975404411686975,0.3340134188963556,-0.16146372280980756,33.7736,-0.11101274368145528,71.4286,92.8571,0.714286,0.928571,-1,74.8667,78.2141,81.5614,6.694700000000012,75390331362.969,0.0013357244366517954
24,aapl,2020-02-05,78.2239,0.19333636909052457,0.001182503045744346,1.7344,2.0762,-0.3418,1,1,-1,104.1234,-1,0.5341431416953346,7.7281,1,0.17777979063417926,60.7876,0,0.06834946600951501,45.9391,58.4422,0.40422236017728397,-0.029560875158633863,0.5639726878767248,0.37163898689645497,31.421,-0.07487349225040586,64.2857,85.7143,0.642857,0.857143,-1,74.9929,78.0715,81.15,6.1571,75373765138.1328,-0.00021978767819064117
25,aapl,2020-02-06,78.3715,0.19492906255530185,0.0018833376929112888,1.7893,2.0188,-0.2295,1,1,-1,126.0564,-1,0.17399354574618975,7.2628,1,-0.06406620036349618,66.576,0,0.08694424417207397,59.5168,83.3855,0.5629607026822907,0.22813222485079843,0.8280657583095197,0.29913234315318604,29.3949,-0.06892692269747472,57.1429,78.5714,0.571429,0.785714,-1,74.8952,78.1376,81.38,6.484799999999993,75478765575.1401,0.0013911255199686545
26,aapl,2020-02-07,78.4329,0.19559160577167947,0.000782834754293238,1.7252,1.9601,-0.2349,1,1,-1,80.0662,0,-0.5744021821942343,3.6075,1,-1.0132501732501733,54.7311,0,-0.21641991481991035,76.8375,88.6847,0.7654588584101731,0.2254198796160729,0.8841722878720664,0.05975326070900632,27.1783,-0.08155771332276116,50.0,71.4286,0.5,0.714286,-1,75.9498,78.6946,81.4395,5.489699999999999,75449562496.5626,-0.0003870543129899507
27,aapl,2020-02-10,78.7628,0.1991514267339425,0.00418852554759347,1.6853,1.9051,-0.2199,1,1,-1,48.8141,0,-0.6402269016534154,3.8648,1,0.06657524322086521,57.9612,0,0.055728659862114664,85.7733,85.2497,0.8699282516767971,0.10417927257083498,0.8478034153918151,-0.04029339692691003,24.7945,-0.09614228962068204,42.8571,64.2857,0.42857100000000004,0.642857,-1,78.3409,79.3688,80.3967,2.0557999999999907,75558911356.5626,0.0014472000461200742
28,aapl,2020-02-11,78.8291,0.19986684392035667,0.0008410599638965592,1.5965,1.8434,-0.2469,1,1,-1,74.752,0,0.3469860338184931,1.0787,1,-2.5828311856864743,52.0373,0,-0.11383949590005622,81.3322,70.0622,0.8180068767090937,-0.05460444940626229,0.6870021778972546,-0.21677166860304128,22.5845,-0.09785472337222435,35.7143,57.1429,0.357143,0.571429,-1,78.5961,79.4442,80.2923,1.6961999999999904,75497301457.3682,-0.0008160543225402845
29,aapl,2020-02-12,78.9191,0.2008379984720502,0.0011404083422137785,1.6585,1.8064,-0.1479,1,1,-1,140.5244,-1,0.4680496767821105,4.8955,1,0.7796547850066388,68.0212,0,0.23498409319447455,77.2434,76.4182,0.7702042787113126,-0.05293397235233051,0.7542978266554718,0.08317390359888083,21.4125,-0.05473438412142426,100.0,50.0,1.0,0.5,1,78.348,79.7668,81.1856,2.837599999999995,75610240582.1104,0.0014937014334659383
30,aapl,2020-02-13,78.9631,0.20131278514176698,0.0005572222975034786,1.6422,1.7736,-0.1314,1,1,-1,118.7368,-1,-0.18349492322515018,4.5968,1,-0.06497998607727119,60.3089,0,-0.12787996464866697,75.1232,78.8893,0.7454167938074544,-0.028222972397341926,0.7804611805960684,0.03132363958103326,20.3577,-0.0518133187933804,92.8571,42.8571,0.928571,0.42857100000000004,1,78.3391,79.7886,81.2381,2.899000000000001,75615852807.397,7.422022073732174e-05
31,aapl,2020-02-14,79.3633,0.20563118571496394,0.0050426330558330885,1.6123,1.7413,-0.129,1,1,-1,103.8399,-1,-0.143460269125837,3.3282,1,-0.38116699717565056,60.5011,0,0.0031768017441005155,81.2464,88.4318,0.817003779734869,0.0753658008231749,0.8814946494877124,0.10790801499008264,19.2379,-0.05820801646749393,85.7143,35.7143,0.857143,0.357143,1,78.6954,80.0319,81.3684,2.6729999999999876,75643239948.9827,0.00036205669672748704
32,aapl,2020-02-18,79.6373,0.2085878117945641,0.0034405988148769598,1.4531,1.6837,-0.2306,1,1,-1,-14.0187,0,8.407241755654946,0.3255,1,-9.224884792626728,41.7189,0,-0.4502084187262848,78.0247,66.7529,0.779338540552358,-0.04129077074311082,0.6519641838073286,-0.3247634185181468,18.7959,-0.023515766736362728,78.5714,28.5714,0.785714,0.285714,1,78.3054,79.9058,81.5061,3.2006999999999977,75751421726.2601,0.0014281154704704681
33,aapl,2020-02-19,79.7742,0.21006504577375115,0.001716093674395947,1.403,1.6276,-0.2245,1,1,-1,65.9509,0,1.2125626792052875,2.473,1,0.8683784876668015,55.2136,0,0.24440898619180784,72.7601,63.0955,0.7177895390313449,-0.0723555904953402,0.613240598884688,-0.05796609900864555,16.9636,-0.10801362918248486,71.4286,21.4286,0.714286,0.214286,1,78.7584,80.1041,81.4498,2.6914000000000016,75806331394.4982,0.0007243414531214648
34,aapl,2020-02-20,79.7648,0.20996361407612985,-0.00011784646861772874,1.2823,1.5585,-0.2762,1,1,-1,33.9307,0,-0.9436940587727338,1.061,1,-1.3308199811498587,45.707,0,-0.20799002340998093,60.5355,51.7581,0.574870433307496,-0.20194100982068366,0.49320320300183484,-0.2190459077902783,15.8025,-0.0734757158677424,64.2857,14.2857,0.642857,0.142857,1,78.5523,79.7628,80.9733,2.4209999999999923,75771039614.9109,-0.0004657687127781008
35,aapl,2020-02-21,79.4834,0.20692713751116834,-0.0035403618868844406,1.03,1.4528,-0.4228,1,1,-1,-70.7778,0,1.4793974946946642,-1.7,-1,1.6241176470588237,31.0934,0,-0.46999041597252156,53.4994,45.6445,0.4926106358676146,-0.1315173628115455,0.42847402140204915,-0.1339394669675426,16.5561,0.045517966187689156,57.1429,7.1429,0.571429,0.071429,1,77.1172,79.1783,81.2393,4.122100000000003,75707816253.003,-0.0008350968900835275
36,aapl,2020-02-24,78.9431,0.20109697301916846,-0.006844170041460267,0.5273,1.2677,-0.7404,1,1,-1,-258.2071,1,0.7258874755961396,-6.0986,-1,0.7212474994260978,17.0871,1,-0.8197002417028051,42.5509,30.2502,0.3646105516916447,-0.2573036057991724,0.2654832401436121,-0.508899114716597,20.0561,0.17451049805296143,50.0,100.0,0.5,1.0,-1,73.4032,77.8543,82.3053,8.902100000000004,75751660812.8939,0.0005787933811668555
37,aapl,2020-02-25,78.1154,0.19216558832542735,-0.010595862019525053,-0.0718,0.9998,-1.0716,-1,1,-1,-261.2178,1,0.01152563110170894,-6.5308,-1,0.06617872236173208,12.36,1,-0.3824514563106796,30.4986,15.6011,0.22370582369109293,-0.395175516253205,0.11038243960490805,-0.9389786617610295,23.4787,0.14577468088096868,42.8571,100.0,0.42857100000000004,1.0,-1,69.6457,76.325,83.0043,13.358599999999996,75575842629.9674,-0.0023263807164854928
38,aapl,2020-02-26,77.4487,0.18497149121860476,-0.00860827877033432,-0.4502,0.7098,-1.16,-1,1,-1,-199.0368,1,-0.3124095644624512,-7.6603,-1,0.14744853334725797,24.2177,1,0.48962948587190364,20.5345,15.7523,0.10721446517277705,-0.48523704010324076,0.11198330525818723,0.009598598299930762,26.559,0.11597951730110324,35.7143,92.8571,0.357143,0.928571,-1,68.7289,74.7933,80.8577,12.128799999999998,75591907359.8457,0.00021251917618405613
39,aapl,2020-02-27,76.1213,0.170648040641739,-0.017437957575606264,-1.1189,0.3441,-1.463,-1,1,-1,-235.411,1,0.15451359537149922,-15.4658,-1,0.5046942285559104,14.1793,1,-0.7079616060031173,13.0253,7.7226,0.0194236050463494,-0.5765087944231613,0.02696696308797667,-1.0397663999171263,30.3953,0.12621359223300965,28.5714,100.0,0.285714,1.0,-1,66.0975,72.4797,78.8618,12.764300000000006,75298838506.6174,-0.0038920766779496417
40,aapl,2020-02-28,74.8475,0.15690296655343722,-0.01701860449580826,-1.6333,-0.0514,-1.5819,-1,-1,-1,-213.4438,1,-0.10291795779497924,-15.3927,-1,-0.004749004398188763,14.1181,1,-0.00433486092321201,13.7852,17.8807,0.0283076771991849,0.0551243362446682,0.13451824213940028,0.5681041569960907,34.692,0.12385276144356051,21.4286,100.0,0.214286,1.0,-1,65.5272,70.5167,75.5062,9.979000000000013,75530100119.3637,0.0030618470302676516
41,aapl,2020-03-02,74.201,0.14992683969043902,-0.008712820581932903,-1.5156,-0.3442,-1.1713,-1,-1,-1,-81.8339,0,-1.608256480505023,-3.2248,-1,-3.7732262465889352,53.7751,0,0.7374602743649012,22.8296,42.8856,0.13404672467793924,0.39616988471107684,0.3992635170976051,0.5830605144850486,33.8666,-0.02437209522065994,14.2857,92.8571,0.142857,0.928571,-1,65.477,70.5478,75.6187,10.1417,75795791316.3233,0.0035053555394755935
42,aapl,2020-03-03,73.4671,0.1420076138516853,-0.00998950550654635,-1.5933,-0.5941,-0.9992,-1,-1,-1,-71.9018,0,-0.13813423307900508,-6.0403,-1,0.46611923248845255,44.2509,0,-0.21523178059655285,42.1062,65.5522,0.3594115164417882,0.45780906374833163,0.639251489429734,0.34577939413169967,32.7147,-0.0352104711337716,7.1429,85.7143,0.071429,0.857143,-1,65.4991,70.6092,75.7192,10.220100000000002,75599893209.0056,-0.0025912484661336464
43,aapl,2020-03-04,72.9508,0.13643642390680372,-0.007077372695021865,-1.3713,-0.7495,-0.6218,-1,-1,-1,-37.7579,0,-0.9042849311005113,-4.8241,-1,-0.25210920171638246,57.543,0,0.23099421302330428,64.8654,86.1583,0.625491757185062,0.3508681053381309,0.8574234321416131,0.239165582422123,31.6779,-0.0327294422925762,0.0,78.5714,0.0,0.785714,-1,65.0152,71.1082,77.2012,12.186000000000007,75790900563.8506,0.002520188484686043
44,aapl,2020-03-05,72.2737,0.12913010449622983,-0.009368553152806564,-1.3755,-0.8747,-0.5008,-1,-1,-1,-53.6329,0,0.2959936904400098,-8.6562,-1,0.4427000300362746,47.2406,0,-0.21808359758343457,77.6003,81.0903,0.7743768347730932,0.1641089016408443,0.8037647870965147,-0.06249822728489102,30.9478,-0.02359133767182159,0.0,71.4286,0.0,0.714286,-1,67.0454,72.0677,77.0899,10.0445,75672918607.439,-0.001559104083505082
45,aapl,2020-03-06,71.6797,0.12272048445505278,-0.00828686503989286,-1.4398,-0.9877,-0.4521,-1,-1,-1,-77.4475,0,0.30749346331385785,-10.9113,-1,0.20667564818124334,43.3936,0,-0.08865362634121164,79.8749,72.3762,0.8009694265862786,0.028477030957159165,0.7115021985433393,-0.12040007626816554,31.3997,0.014391857247043711,0.0,64.2857,0.0,0.642857,-1,70.1728,72.8427,75.5125,5.339700000000008,75814662473.3329,0.001869610195043244
46,aapl,2020-03-09,70.8881,0.11417864064260211,-0.011166895430967999,-1.9247,-1.1751,-0.7496,-1,-1,-1,-135.5585,1,0.42867839346112563,-16.8297,-1,0.35166402253159584,27.1516,1,-0.5981967913493128,65.3228,42.5019,0.6308392694928748,-0.22277214081453942,0.39520100287033516,-0.7028932824179625,33.2641,0.05604841255287231,14.2857,57.1429,0.142857,0.571429,-1,65.29,71.2284,77.1667,11.8767,75648392275.8502,-0.0021979343179746097
47,aapl,2020-03-10,70.8203,0.11344703754699312,-0.0009573526234708296,-1.9046,-1.321,-0.5836,-1,-1,-1,-82.7202,0,-0.6387593356882599,-11.2611,-1,-0.4944987612222605,47.6794,0,0.4305381359664761,50.0777,35.3551,0.4526071752999646,-0.30442891746226364,0.31953257263980844,-0.2021433965679633,33.395,0.003919748465339243,7.1429,50.0,0.071429,0.5,-1,65.0831,71.0315,76.98,11.896900000000002,75896913862.8167,0.003274462350546865
48,aapl,2020-03-11,70.3945,0.10885239745686988,-0.006048768014546726,-2.0626,-1.4693,-0.5933,-1,-1,-1,-92.5141,0,0.10586386291386927,-13.8231,-1,0.18534192764285864,40.3349,0,-0.1820879684838689,36.7342,32.3456,0.2966068900369556,-0.3632446058441452,0.2876687817433554,-0.09304202117134952,33.5129,0.003518048273948204,0.0,42.8571,0.0,0.42857100000000004,-1,64.8688,69.6808,74.4929,9.624100000000013,75836105814.3405,-0.0008018350602688459
49,aapl,2020-03-12,69.7691,0.10210395238321321,-0.008963853625745482,-2.6994,-1.7153,-0.9841,-1,-1,-1,-163.8197,1,0.4352687741462108,-24.1351,-1,0.4272615402463632,26.3887,1,-0.5284913618329057,32.5494,29.9475,0.24768194577430783,-0.12856765408886195,0.2622783325163131,-0.08007680106853647,35.3639,0.05234151210697913,0.0,100.0,0.0,1.0,-1,60.2179,67.4706,74.7232,14.505300000000005,75426381658.6722,-0.005432106733190961
50,aapl,2020-03-13,69.8831,0.10333408148202498,0.001631295692377761,-2.5809,-1.8885,-0.6925,-1,-1,-1,-95.6527,0,-0.7126510804190579,-14.4365,-1,-0.6718110345305303,50.0113,0,0.47234524997350597,33.2656,37.5037,0.2560551165544905,0.021529748448848078,0.34228138178422407,0.20147878742630726,35.3623,-4.52459257458756e-05,0.0,92.8571,0.0,0.928571,-1,60.6094,66.9236,73.2377,12.628300000000003,75743504024.0019,0.004186792906085001
51,aapl,2020-03-16,68.4835,0.0882315491425785,-0.02043703957887655,-3.1641,-2.1436,-1.0205,-1,-1,-1,-168.0178,1,0.4306990092716367,-25.4624,-1,0.4330267374638682,33.7382,0,-0.482334564381028,31.735,27.7539,0.23816070829402197,-0.04823066015440365,0.23905307526080244,-0.3512947729868595,36.2483,0.02444252558051006,35.7143,100.0,0.357143,1.0,-1,57.207,65.7385,74.2701,17.0631,75495771952.5277,-0.003281403250369947
52,aapl,2020-03-17,67.5818,0.07850165959522279,-0.013342349567487182,-3.3749,-2.3899,-0.985,-1,-1,-1,-138.2844,1,-0.21501629974169167,-20.7335,-1,-0.22808016012733015,40.8975,0,0.17505470994559574,34.6963,38.8313,0.2727815832330821,0.0853491582675963,0.35633765983510657,0.2852698724997617,37.1489,0.024242978930735425,28.5714,100.0,0.285714,1.0,-1,56.9146,64.1321,71.3497,14.435099999999998,75659571140.4835,0.0021649499922709154
53,aapl,2020-03-18,66.1953,0.06354048419607829,-0.02094559583535384,-3.6237,-2.6366,-0.9871,-1,-1,-1,-141.4497,1,0.0223775660181676,-23.7779,-1,0.1280348558956005,37.9208,0,-0.07849781650176159,28.9552,20.2804,0.20566176926197555,-0.19827526661877656,0.15992563174372598,-0.9147206169503559,38.0479,0.02362811088128388,21.4286,100.0,0.214286,1.0,-1,56.4497,62.7097,68.9698,12.520100000000006,75804559738.4017,0.001912663280659463
54,aapl,2020-03-19,65.0048,0.05069426759839955,-0.018314032194545634,-3.8146,-2.8722,-0.9424,-1,-1,-1,-121.269,1,-0.16641268584716623,-23.5779,-1,-0.008482519647636104,36.8958,0,-0.02778093983597045,27.9238,24.6598,0.19360356157881384,-0.03693623360717386,0.20629356191549084,0.1775926812058492,38.2967,0.006496643313914849,14.2857,92.8571,0.142857,0.928571,-1,56.1,62.5391,68.9783,12.878300000000003,75648035999.5995,-0.002069105122610572
55,aapl,2020-03-20,63.5263,0.034740356435301656,-0.023273825171621895,-4.2272,-3.1432,-1.084,-1,-1,-1,-142.9238,1,0.15151290407895673,-26.7721,-1,0.11931077502325177,28.8747,1,-0.27778989911583496,19.8912,14.7333,0.09969357608747756,-0.4038268178893178,0.10119440247583615,-0.6737458682033218,39.5897,0.03266001005311986,7.1429,100.0,0.071429,1.0,-1,56.2745,60.129,63.9836,7.709099999999999,75288147046.6575,-0.0047801542083240715
