Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
OTEX,2019-12-02,42.1566,0.46369127106735425,,0.7575,0.7586,-0.0011,1,1,-1,44.8514,0,,5.5481,1,,45.2489,0,,72.1137,52.716,0.7469207739757678,,0.5274645547702412,,44.0588,,78.5714,0.0,0.785714,0.0,1,41.8023,42.4457,43.0892,1.2868999999999957,-278412393.4676,
OTEX,2019-12-03,42.1044,0.46141324744922435,-0.0012382402755440225,0.67,0.7409,-0.0709,1,1,-1,4.5276,0,-0.8990533182910678,4.3219,1,-0.2210125989077341,34.3977,0,-0.23981135453016536,53.6156,32.5143,0.5404323530265381,-0.2565129788098516,0.31838246176551865,-0.3832176189392215,39.6602,-0.09983476626689776,71.4286,0.0,0.714286,0.0,1,41.3168,42.2852,43.2537,1.9369000000000014,-278423053.5033,3.8288653630872676e-05
OTEX,2019-12-04,42.0425,0.4587119129288748,-0.001470155138180366,0.5899,0.7107,-0.1208,1,1,-1,-1.1537,0,-1.2548149129781783,4.734,1,0.09535158148036735,33.2646,0,-0.0329411559493803,34.5191,18.327,0.3272641827465111,-0.35617432239870483,0.17154777072041352,-0.4363403179524086,36.0112,-0.09200659603330293,64.2857,0.0,0.642857,0.0,1,41.1319,41.999,42.8661,1.7342000000000013,-278559262.8904,0.0004892173452812408
OTEX,2019-12-05,42.0174,0.457616541419008,-0.0005970149253730105,0.5227,0.6731,-0.1504,1,1,-1,-24.0515,0,19.847273988038484,4.8843,1,0.03174904942965772,34.8736,0,0.04836973840058205,22.2299,15.8485,0.19008374244565446,-0.35601159937541826,0.14589597074752977,-0.13523762754406077,32.4383,-0.09921635491180533,57.1429,100.0,0.571429,1.0,-1,41.1411,41.7795,42.4179,1.2768000000000015,-278512206.4103,-0.00016892807516686524
OTEX,2019-12-06,41.9864,0.4562636921438734,-0.0007377895824110679,0.4549,0.6295,-0.1746,1,1,-1,-41.881,0,0.7413051161050246,4.0312,1,-0.1746616710685256,31.1218,0,-0.10758281336024966,16.5612,15.508,0.1268058429946352,-0.2550033963265692,0.14237188848375457,-0.021484683093037225,29.2227,-0.09912973244590495,50.0,92.8571,0.5,0.928571,-1,41.2072,41.6009,41.9946,0.7873999999999981,-278784636.7854,0.0009781631426904738
OTEX,2019-12-09,41.9476,0.4545704485349951,-0.0009241087590267787,0.381,0.5798,-0.1987,1,1,-1,-97.5475,0,1.3291588070962965,2.5718,1,-0.3620261956737448,25.4235,1,-0.1830967360499714,15.314,14.5856,0.11288374512469831,-0.07530855252034874,0.13282529970223836,-0.05947897859169459,27.285,-0.06630804135141515,42.8571,100.0,0.42857100000000004,1.0,-1,41.2075,41.4494,41.6913,0.4837999999999951,-279005725.2001,0.0007930437532331399
OTEX,2019-12-10,41.8382,0.4497961998027458,-0.002608015714844254,0.3219,0.5282,-0.2063,1,1,-1,-118.1698,1,0.2114077756990184,0.3032,1,-0.8821059180340618,28.6877,1,0.12839302220386645,15.4937,16.3874,0.11488967920682441,0.011734360715685021,0.15147343897645335,0.12353279947345328,25.9497,-0.04893897746014294,35.7143,100.0,0.357143,1.0,-1,41.1401,41.3912,41.6423,0.502200000000002,-278952211.8002,-0.00019180036489086348
OTEX,2019-12-11,41.7038,0.44393094359054924,-0.003212375293392149,0.2983,0.4822,-0.1839,1,1,-1,-74.9334,0,-0.3658836690931185,0.8449,1,1.7866094986807386,51.3247,0,0.789083823380752,22.9958,38.0144,0.19863324112957417,0.48420325680760556,0.37530699879632673,1.3197334537510528,23.7486,-0.08482178984728148,28.5714,92.8571,0.285714,0.928571,-1,41.1184,41.4086,41.6989,0.5805000000000007,-278644609.7525,-0.001102705175610181
OTEX,2019-12-12,41.6203,0.44028697860752525,-0.0020022156254346315,0.2926,0.4443,-0.1517,1,1,-1,-32.2305,0,-0.5698780517099185,-0.7094,-1,-1.8396259912415671,60.9059,0,0.18667814911728667,40.0255,65.6746,0.3887303787944749,0.7405569712730152,0.6615825354555795,0.7276242686981774,21.9822,-0.07437912129557114,21.4286,85.7143,0.214286,0.857143,-1,41.0345,41.4611,41.8876,0.8530999999999977,-278332191.0315,-0.0011212085576588575
OTEX,2019-12-13,41.5747,0.4382969809641014,-0.0010956192050513886,0.2895,0.4133,-0.1238,1,1,-1,2.0343,0,-1.0631172336761763,-0.2502,-1,-0.6473075838736961,63.4736,0,0.04215847725753982,62.1616,82.7958,0.6358286394252557,0.5530499306691984,0.8387822924439743,0.26069743858356204,21.4072,-0.02615752745403096,14.2857,78.5714,0.142857,0.785714,-1,41.0234,41.5485,42.0735,1.0501000000000005,-278361793.0316,0.00010635492786627191
OTEX,2019-12-16,41.629,0.4406666492105468,0.0013060827859250408,0.3372,0.3981,-0.0609,1,1,-1,100.3117,-1,48.31018040603647,1.1831,1,-5.728617106314949,81.2124,-1,0.27946736911093756,78.5334,87.1298,0.8185818481383993,0.26337481660703715,0.8836380120657126,0.05234565038323204,22.6107,0.056219402817743645,7.1429,71.4286,0.071429,0.714286,-1,40.9792,41.8087,42.6381,1.6589000000000027,-278162804.0316,-0.0007148574444532713
OTEX,2019-12-17,41.7155,0.44444153509116446,0.0020778784020754983,0.3622,0.3909,-0.0287,1,1,-1,80.1258,0,-0.20123176060220296,0.813,1,-0.31282224664018266,74.0464,-1,-0.08823775679576021,84.6647,84.0686,0.8870236046088483,0.07807251436968214,0.8519554257929703,-0.035133788898861235,23.6939,0.04790652213332616,0.0,64.2857,0.0,0.642857,-1,41.3068,42.0397,42.7727,1.4658999999999978,-278001152.3316,-0.0005811406041967568
OTEX,2019-12-18,41.8223,0.44910231904549924,0.002560199446248991,0.3901,0.3908,-0.0007,1,1,-1,112.8145,-1,0.40796722154412185,1.066,1,0.3111931119311195,77.6346,-1,0.04845880420925258,85.2134,84.4419,0.8931485686091967,0.006480859201060143,0.8558189791235644,0.004440421275006368,25.6679,0.0833125825634446,0.0,57.1429,0.0,0.571429,-1,41.5614,42.2359,42.9104,1.3490000000000038,-278086065.0226,0.0003054400684595034
OTEX,2019-12-19,41.9058,0.4527462840285232,0.0019965425144002316,0.3912,0.3909,0.0003,1,1,1,70.2259,0,-0.3775099832025139,1.3967,1,0.31022514071294555,63.2812,0,-0.1848840594271112,80.4867,72.9497,0.8403859162664845,-0.0554689755367113,0.7368778390596652,-0.13609594289091076,26.97,0.05072873121681164,92.8571,50.0,0.928571,0.5,1,41.8362,42.3504,42.8647,1.028500000000001,-278188095.7263,0.00036690333149816043
OTEX,2019-12-20,42.0931,0.46092011206828826,0.00446954836800635,0.4612,0.4049,0.0563,1,1,1,133.8112,-1,0.9054394461302742,3.7481,1,1.6835397723204695,82.0488,-1,0.29657465408367734,77.916,76.3563,0.811690007836203,-0.03193943844138227,0.7721352212616526,0.04669793021767049,29.8493,0.10675936225435673,100.0,42.8571,1.0,0.42857100000000004,1,41.9655,42.6378,43.3102,1.3447000000000031,-277140847.987,-0.003764531104632043
OTEX,2019-12-23,42.2466,0.4676188979951646,0.0036466784342327144,0.4682,0.4176,0.0506,1,1,1,111.7216,-1,-0.1650803520183663,2.7542,1,-0.26517435500653663,59.8946,0,-0.27001248037753145,72.2108,67.3264,0.7480046704664438,-0.07322244468401858,0.678678215582757,-0.11826005188831828,32.4407,0.08681610624034736,92.8571,35.7143,0.928571,0.357143,1,42.017,42.6845,43.3519,1.3348999999999975,-277376035.987,0.0008486226469619235
OTEX,2019-12-24,42.3621,0.47265935255252095,0.0027339478206529584,0.4412,0.4223,0.0189,1,1,1,59.8829,0,-0.46399890441955716,0.1455,1,-0.9471715924769443,49.3048,0,-0.1768072580833664,65.8869,53.978,0.6774129813069715,-0.08757554271660206,0.5405259110606505,-0.1982639796573113,32.8701,0.01323645913929111,85.7143,28.5714,0.857143,0.285714,1,42.017,42.6845,43.3519,1.3348999999999975,-277461313.9378,0.0003074452718907498
OTEX,2019-12-26,42.4806,0.4778307280074713,0.0027973117480012675,0.4437,0.4266,0.0171,1,1,1,70.4966,0,0.1772409151861383,-0.3712,-1,-3.5512027491408933,58.9059,0,0.19472951923544973,53.4104,38.9268,0.5381417705354292,-0.18936237704308437,0.38475009030137375,-0.2788395272147912,33.2566,0.011758406576189243,78.5714,21.4286,0.785714,0.214286,1,42.0645,42.7252,43.386,1.3215000000000003,-277256910.9378,-0.0007366900887877368
OTEX,2019-12-27,42.5786,0.48210747732886455,0.0023069354011007134,0.4406,0.4294,0.0112,1,1,1,83.4964,0,0.1844032194460441,0.3416,1,-1.9202586206896552,58.9059,0,0.0,43.76,38.3754,0.4304174173570785,-0.1806839117475249,0.3790432504768637,-0.014165048244397202,34.0237,0.0230660981579596,71.4286,14.2857,0.714286,0.142857,1,42.2478,42.8068,43.3658,1.118000000000002,-277158945.6334,-0.00035333764654813167
OTEX,2019-12-30,42.6476,0.4851186579735189,0.0016205323801157274,0.4146,0.4264,-0.0119,1,1,-1,54.6175,0,-0.3458700015809064,0.5507,1,0.61211943793911,49.4198,0,-0.16103819821104506,39.9017,42.4029,0.38734843867556995,-0.08816956124314443,0.4207267785748219,0.10495004612329784,33.1565,-0.025488115637041148,64.2857,7.1429,0.642857,0.071429,1,42.3621,42.6573,42.9524,0.5902999999999992,-277130373.4954,-0.00010308935883240082
OTEX,2019-12-31,42.6738,0.48626203381250377,0.0006143370318611806,0.4088,0.4229,-0.0141,1,1,-1,67.9218,0,0.2435904243145513,1.9195,1,2.485563827855457,58.1873,0,0.17740864997430175,44.4729,52.6404,0.4383752938576222,0.11456153497219429,0.5266821153601343,0.24143395852642147,32.5743,-0.017559151297633954,57.1429,0.0,0.571429,0.0,1,42.359,42.6631,42.9672,0.6081999999999965,-276940609.8868,-0.0006847448953594046
OTEX,2020-01-02,42.7446,0.48935176699571437,0.0016590976196166833,0.4268,0.4237,0.0031,1,1,1,96.7535,0,0.4244837445415168,3.785,1,0.9718676738734047,67.9189,0,0.16724611727988742,54.9235,69.7273,0.5550320257366812,0.23498804890169056,0.7035268766902398,0.3245966975934833,32.9576,0.011766945107032183,50.0,0.0,0.5,0.0,1,42.4324,42.8048,43.1773,0.7449000000000012,-276578389.8868,-0.0013079338568224362
OTEX,2020-01-03,42.7786,0.49083553716844264,0.000795422111798892,0.4189,0.4227,-0.0038,1,1,-1,71.5069,0,-0.2609373304324908,3.3918,1,-0.103883751651255,57.4188,0,-0.15459761568576635,69.211,85.2654,0.7145188548873573,0.2601345507842727,0.8643419798408005,0.222840981939642,32.4463,-0.015513872369347238,42.8571,0.0,0.42857100000000004,0.0,1,42.4512,42.832,43.2129,0.7616999999999976,-276411520.0201,-0.000603336604744468
OTEX,2020-01-06,42.8621,0.4944795021514666,0.0019519105347066243,0.4312,0.4244,0.0068,1,1,1,90.0295,0,0.25903234513033,4.0206,1,0.18538828940385638,66.2995,0,0.1546653709238089,82.1534,91.4674,0.8589907595312565,0.1869991764314922,0.9285309907069795,0.07273759344353041,32.7567,0.009566576158144421,35.7143,0.0,0.357143,0.0,1,42.4421,42.9175,43.3929,0.9507999999999939,-276023261.1966,-0.001404640528266493
