Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02,23.080177958673364,23.080177958673364,23.003060753288178,23.052637100219727,36000,0.0,0
2019-12-03,23.098538281771866,23.098538281771866,22.970009614012287,23.02509307861328,37700,0.0,0
2019-12-04,23.06365545303754,23.089361190795902,23.043458587962277,23.0893611907959,56100,0.0,0
2019-12-05,23.107722932358172,23.107722932358172,23.03519527893764,23.0893611907959,17400,0.0,0
2019-12-06,23.05263325590371,23.116897583007816,23.05263325590371,23.116897583007812,19100,0.0,0
2019-12-09,23.126078451318627,23.126078451318627,23.093026975185385,23.116897583007812,21600,0.0,0
2019-12-10,23.116903608933782,23.162806211381778,23.098541867525768,23.135265350341797,37000,0.0,0
2019-12-11,23.171989263631833,23.199531878336877,23.089363170588907,23.1949405670166,46400,0.0,0
2019-12-12,23.199527394777423,23.24542999267578,23.199527394777423,23.24542999267578,17400,0.0,0
2019-12-13,23.19952469301935,23.254608154296875,23.19952469301935,23.254608154296875,15200,0.0,0
2019-12-16,23.272054291433417,23.28215272256031,23.245429244566,23.27480697631836,22100,0.0,0
2019-12-17,23.24543325934603,23.33724021911621,23.24543325934603,23.33724021911621,49000,0.0,0
2019-12-18,23.451075801428004,23.451075801428004,23.32805425703348,23.35100555419922,24100,0.0,0
2019-12-19,23.36477821192605,23.410680807197735,23.328054734851296,23.346416473388672,381200,0.0,0
2019-12-20,23.34642109020044,23.42904717888639,23.33724021911621,23.33724021911621,145700,0.0,0
2019-12-23,23.387015496049763,23.387015496049763,23.328938235061702,23.359359741210938,94600,0.104,0
2019-12-24,23.377802748864905,23.377802748864905,23.340928399871768,23.354755401611328,61700,0.0,0
2019-12-26,23.35935900378519,23.377796173095703,23.34921908814398,23.377796173095703,81900,0.0,0
2019-12-27,23.38701768478554,23.41651610441513,23.37779909897652,23.3962345123291,61800,0.0,0
2019-12-30,23.414668753451483,23.414668753451483,23.350140419129936,23.377796173095703,86400,0.0,0
2020-01-02,23.50685622742068,23.50685622742068,23.38793945729126,23.431264877319336,190800,0.0,0
2020-01-03,23.460764671053315,23.56216559867257,23.406376245431314,23.44232749938965,86600,0.0,0
2020-01-06,23.571382549469057,23.571382549469057,23.378718866264627,23.479198455810547,83800,0.0,0
2020-01-07,23.442326760192113,23.469980758550154,23.433108174650965,23.460763931274414,70200,0.0,0
2020-01-08,23.46998012973391,23.500401637031178,23.433107546822626,23.474590301513672,87500,0.0,0
2020-01-09,23.460764579978875,23.49763716489761,23.460764579978875,23.488418579101562,75400,0.0,0
2020-01-10,23.48841846873798,23.540964231702016,23.48841846873798,23.49302864074707,65900,0.0,0
2020-01-13,23.50685527036058,23.50685527036058,23.488418099145225,23.502246856689453,70100,0.0,0
2020-01-14,23.497639127247076,23.534513473510742,23.46537495339917,23.534513473510742,51600,0.0,0
2020-01-15,23.51607385596826,23.51607385596826,23.497636684752905,23.502246856689453,55900,0.0,0
2020-01-16,23.525294886944828,23.534513473510742,23.497639127247076,23.534513473510742,124000,0.0,0
2020-01-17,23.534506321307397,23.534506321307397,23.516069153778673,23.52067756652832,71000,0.0,0
2020-01-21,23.627111080340143,23.627111080340143,23.497544840364608,23.506799697875977,75800,0.1,0
2020-01-22,23.56233009330552,23.56233009330552,23.497547847618605,23.525312423706055,105400,0.0,0
2020-01-23,23.516053995156756,23.516053995156756,23.456825026715347,23.479036331176758,50100,0.0,0
