Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02,17.887395596305584,17.93592278664775,17.800045172734762,17.82916259765625,337700,0.0,0
2019-12-03,17.780633817012998,17.887395858764652,17.780633817012998,17.88739585876465,60700,0.0,0
2019-12-04,17.95533561706543,17.984453043955295,17.926218190175565,17.95533561706543,28200,0.0,0
2019-12-05,18.02327309804844,18.081506096335346,18.02327309804844,18.071802139282227,24600,0.0,0
2019-12-06,18.052388360429813,18.1882659572214,18.04268255334564,18.149444580078125,84100,0.0,0
2019-12-09,18.08150497847974,18.11062240141988,17.97474479675293,17.97474479675293,54900,0.0,0
2019-12-10,17.955333181459498,17.984450604399644,17.91650995087264,17.97474479675293,17200,0.0,0
2019-12-11,18.149448122286138,18.27561993661837,18.09121326841547,18.227092742919922,126800,0.0,0
2019-12-12,18.25620856084643,18.508554044052257,18.25620856084643,18.42120361328125,93500,0.0,0
2019-12-13,18.333852079275108,18.42120250478983,18.236797696430923,18.324146270751953,90600,0.0,0
2019-12-16,18.421201865601994,18.508552288085784,18.421201865601994,18.450319290161133,33100,0.0,0
2019-12-17,18.498846373750062,18.586196795732622,18.498846373750062,18.55708122253418,38700,0.0,0
2019-12-18,18.60560825047363,18.712370287790733,18.586196634380773,18.663841247558594,77100,0.0,0
2019-12-19,18.547376621656678,18.6929600507058,18.547376621656678,18.68325424194336,29200,0.0,0
2019-12-20,18.702663788805523,18.702663788805523,18.625019178496153,18.65413475036621,135100,0.0,0
2019-12-23,18.70988273620606,18.768566411456217,18.66098153895869,18.709882736206055,49600,0.147,0
2019-12-24,18.7098816443119,18.768565316137323,18.69032228583108,18.73922348022461,43000,0.0,0
2019-12-26,18.80768607661902,18.93483216798352,18.80768607661902,18.885929107666016,28400,0.0,0
2019-12-27,18.827252803941416,18.885934628014077,18.768570979868755,18.80769157409668,62800,0.0,0
2019-12-30,18.93483557045142,18.93483557045142,18.729446411132812,18.729446411132812,90200,0.0,0
2019-12-31,18.866373139165663,18.866373139165663,18.729446411132812,18.729446411132812,116100,0.0,0
2020-01-02,18.915271020377396,19.23802375793457,18.915271020377396,19.23802375793457,688900,0.0,0
2020-01-03,18.915275778301023,19.04242003670057,18.90549516373775,18.993518829345703,60300,0.0,0
2020-01-06,18.73922669638362,18.82725035376801,18.73922669638362,18.788127899169922,47000,0.0,0
2020-01-07,18.856589678981944,18.93483271227809,18.79790600491404,18.90549087524414,44800,0.0,0
2020-01-08,18.83703143042121,19.03263811183563,18.81747020264136,18.944616317749023,24100,0.0,0
2020-01-09,19.159783776758708,19.159783776758708,19.09132134659921,19.140222549438477,27200,0.0,0
2020-01-10,19.247807587389456,19.316270018093697,19.189125770423153,19.286928176879883,189000,0.0,0
2020-01-13,19.2869262593473,19.39451113430706,19.20868322268415,19.355390548706055,110000,0.0,0
2020-01-14,19.257585427477697,19.39451026916504,19.24780481514845,19.39451026916504,72900,0.0,0
2020-01-15,19.316268920898438,19.35539137362797,19.257587107265355,19.316268920898438,95200,0.0,0
2020-01-16,19.502098353344028,19.53143832970605,19.404294079394106,19.511878967285156,120200,0.0,0
2020-01-17,19.52165521343486,19.590119502246854,19.47275401545885,19.56077766418457,23700,0.0,0
2020-01-21,19.16956361955955,19.247806660232804,19.110881805419922,19.110881805419922,34900,0.0,0
2020-01-22,19.374951276839866,19.4042931172083,19.286927621195836,19.335830688476562,51600,0.0,0
2020-01-23,19.00329557649896,19.169562259314226,18.905491316232137,19.06197738647461,30500,0.0,0
2020-01-24,19.101099391215037,19.159781199821882,18.866370291326596,18.90549087524414,216000,0.0,0
2020-01-27,18.259985783783897,18.377351269027056,18.05459665097365,18.28932762145996,119600,0.0,0
2020-01-28,18.416471432266732,18.484933853149414,18.348009011384054,18.484933853149414,23000,0.0,0
2020-01-29,18.53383740763528,18.57295799255371,18.436033147147537,18.57295799255371,58100,0.0,0
2020-01-30,18.171964585534454,18.269768858842834,17.98613665279467,18.240427017211914,62000,0.0,0
2020-01-31,18.03503975176454,18.03503975176454,17.819869977040867,17.888334274291992,76900,0.0,0
2020-02-03,17.947013214082425,18.142619864189882,17.947013214082425,18.064376831054688,865200,0.0,0
2020-02-04,18.5142765045166,18.621861379470754,18.504495891751574,18.5142765045166,207600,0.0,0
2020-02-05,18.670763898678416,18.670763898678416,18.514277814289827,18.56317901611328,53800,0.0,0
2020-02-06,18.514277384953107,18.57295919887271,18.406692504882812,18.406692504882812,37000,0.0,0
2020-02-07,18.259984471931684,18.279545695643723,18.152399606976438,18.171960830688477,32200,0.0,0
2020-02-10,18.23064530807298,18.33823018879484,18.211085946955475,18.26976776123047,80600,0.0,0
2020-02-11,18.484936511737608,18.641422600679157,18.484936511737608,18.582740783691406,61100,0.0,0
2020-02-12,18.749007562222168,18.866373062133786,18.719665720878933,18.86637306213379,14400,0.0,0
2020-02-13,18.749004092195513,18.827247122501756,18.719662256282803,18.73922348022461,26500,0.0,0
2020-02-14,18.885930022367916,18.885930022367916,18.749005177769245,18.77834701538086,15400,0.0,0
2020-02-18,18.758788252595853,18.80768945623958,18.729446411132812,18.729446411132812,48900,0.0,0
2020-02-19,18.895712709338042,18.97395575276436,18.87615148211614,18.9250545501709,33300,0.0,0
2020-02-20,18.70988283795988,18.729444063149653,18.53383740763528,18.57295799255371,68500,0.0,0
2020-02-21,18.514277544527715,18.612081812210846,18.514277544527715,18.55339813232422,14300,0.0,0
2020-02-24,17.741625373662863,17.907892064323416,17.741625373662863,17.761186599731445,35300,0.0,0
2020-02-25,17.986134882617158,18.005696108445907,17.614480919176756,17.68294334411621,18600,0.0,0
2020-02-26,17.780749858947466,17.90789411200922,17.624263763427734,17.624263763427734,221900,0.0,0
2020-02-27,17.47755386866818,17.585136866258004,17.25260353088379,17.25260353088379,150500,0.0,0
2020-02-28,16.8320490514189,17.174363049228987,16.64622299827557,17.135242462158203,130200,0.0,0
2020-03-02,17.164581625890943,17.526456832885742,17.115680427995407,17.526456832885742,789100,0.0,0
2020-03-03,17.565578244669435,17.85899104223276,17.056999420056524,17.487335205078125,38400,0.0,0
2020-03-04,17.75140953063965,17.790531990587333,17.653605246232008,17.75140953063965,105100,0.0,0
2020-03-05,17.653601897392313,17.73184493698362,17.448214618013075,17.487335205078125,107300,0.0,0
2020-03-06,17.3210689480595,17.33084956143686,17.066780462093128,17.291728973388672,63300,0.0,0
2020-03-09,16.05939881662013,16.52885704102643,11.521297983706317,16.206104278564453,58600,0.0,0
2020-03-10,16.59732016124657,16.812489922214173,16.401713492275668,16.79292869567871,139200,0.0,0
2020-03-11,16.36259095550441,16.479956448655575,16.00071759375567,16.157203674316406,93500,0.0,0
2020-03-12,14.719487514986232,14.80751117648624,13.976177632020267,14.13266372680664,242100,0.0,0
2020-03-13,15.34543024465803,15.34543024465803,14.406512844132928,14.954215049743652,79700,0.0,0
2020-03-16,13.311110297578132,13.721886747362763,12.215706742396002,13.0568208694458,302400,0.0,0
2020-03-17,13.516497999656462,13.946835660276301,13.223087060642767,13.91749382019043,254600,0.0,0
