Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
ERIC,2020-01-24,8.5196,0.26451081,-0.00607814,-0.0495,-0.0285,-0.0209,-1,-1,-1,-349.9446,1,-6.03492054,-5.9819,-1,-4.77716739,21.2312,1,-0.62446118,57.5086,45.8323,0.56854199,-0.15555941,0.44923785,-0.21622837,15.9806,0.27048965,78.5714,100.0,0.785714,1.0,-1,8.0213,8.5129,9.0045,0.9832,1.0,1192382215.6887,0.001911,7.98764207,8.14180631,7.89128896,8.02618313,29565800.0,0.0,0.0,-0.62629223,-0.07238301,0.64776655,97,1.0,1.0,0.0,0.0,0.0,0.0
ERIC,2020-01-27,8.483,0.25948507,-0.00429598,-0.0904,-0.0409,-0.0495,-1,-1,-1,-278.8268,1,-0.20322588,-7.0946,-1,0.18601113,19.3703,1,-0.08764931,43.1498,25.1406,0.40782007,-0.24968092,0.23064839,-0.45146545,19.0843,0.19421674,71.4286,100.0,0.714286,1.0,-1,7.7449,8.3664,8.9879,1.243,0.0,1191606022.089,-0.00065096,7.98764155,8.02618261,7.88165388,7.94910049,11642900.0,0.0,0.0,-0.07708263,-0.0096039,0.23967294,86,0.0,1.0,0.0,0.0,0.0,0.0
ERIC,2020-01-28,8.4262,0.25168555,-0.00669574,-0.116,-0.0559,-0.0601,-1,-1,-1,-204.3097,1,-0.26725229,-6.0948,-1,-0.14092408,26.4239,1,0.36414511,28.3322,14.0238,0.24196267,-0.34339904,0.11320926,-0.44218515,21.9678,0.15109278,64.2857,100.0,0.642857,1.0,-1,7.6216,8.2565,8.8915,1.2699,0.0,1199795101.1413,0.0068723,7.88165303,8.04545273,7.86238204,8.01654625,11968700.0,0.0,0.0,0.06744576,0.0084847,0.24709121,76,1.0,1.0,0.0,0.0,0.0,0.0
ERIC,2020-01-29,8.3616,0.24281497,-0.00766656,-0.1502,-0.0748,-0.0754,-1,-1,-1,-189.1984,1,-0.07396271,-7.3059,-1,0.19871038,20.1335,1,-0.23805721,16.2452,9.5712,0.10666962,-0.42661706,0.06617149,-0.3175031,24.8429,0.13087792,57.1429,100.0,0.571429,1.0,-1,7.5174,8.0947,8.6719,1.1545,0.0,1190354293.9976,-0.00786868,7.91055869,7.93946425,7.80457103,7.82384109,13216900.0,0.0,0.0,-0.19270515,-0.02403843,0.27551197,71,0.0,0.0,0.0,0.0,0.0,0.0
ERIC,2020-01-30,8.2806,0.23169241,-0.00968714,-0.1852,-0.0969,-0.0883,-1,-1,-1,-188.9332,1,-0.0014017,-8.9977,-1,0.23156627,16.8704,1,-0.16207316,12.1848,12.9595,0.06122047,-0.2499446,0.10196588,0.35400995,28.2823,0.13844599,50.0,100.0,0.5,1.0,-1,7.6536,7.9039,8.1541,0.5005,1.0,1200029630.9976,0.00812812,7.6793126,7.69858313,7.60223049,7.69858313,9675100.0,0.0,0.0,-0.12525797,-0.01600978,0.19486732,100,0.0,0.0,0.0,0.0,0.0,0.0
ERIC,2020-01-31,8.1631,0.21555784,-0.01418979,-0.2206,-0.1216,-0.0989,-1,-1,-1,-169.2665,1,-0.1040934,-12.7636,-1,0.41854029,14.0284,1,-0.16846074,10.5771,9.2007,0.04322505,-0.13194308,0.06225749,-0.29004205,31.623,0.11811981,42.8571,100.0,0.428571,1.0,-1,7.49,7.8133,8.1366,0.6466,0.0,1198819345.4423,-0.00100855,7.5733242,7.62150029,7.53478315,7.5733242,10892600.0,0.0,0.0,-0.12525892,-0.01627039,0.22258906,73,3.0,1.0,0.0,0.0,0.0,0.0
ERIC,2020-02-03,8.0551,0.20072777,-0.01323027,-0.2434,-0.146,-0.0974,-1,-1,-1,-130.4184,1,-0.2295085,-10.8475,-1,-0.15012222,18.0126,1,0.28400958,11.6769,12.8706,0.05553541,0.10397935,0.10102673,0.39887182,33.3499,0.05460899,35.7143,92.8571,0.357143,0.928571,-1,7.419,7.7439,8.0688,0.6498,0.0,1195950752.5964,-0.00239285,7.63113609,7.7082182,7.58295954,7.60223007,4143400.0,0.0,0.0,0.02890587,0.0038168,0.06891385,55,26.0,4.0,477.0,0.0,0.0,282.0
ERIC,2020-02-04,7.979,0.19027806,-0.00944743,-0.2424,-0.1653,-0.0772,-1,-1,-1,-86.4483,0,-0.33714645,-9.0909,-1,-0.16193593,41.6666,0,1.31319188,17.0706,29.1405,0.11590855,0.46191198,0.27290379,1.26411356,33.0007,-0.0104708,28.5714,85.7143,0.285714,0.857143,-1,7.4977,7.7015,7.9052,0.4075,0.0,1197812565.1679,0.00155676,7.75639461,7.85274678,7.71785355,7.80457115,6516100.0,0.0,0.0,0.20234108,0.02661602,0.1229388,65,7.0,5.0,0.0,0.0,0.0,0.0
ERIC,2020-02-05,7.9029,0.17982836,-0.00953754,-0.2335,-0.1789,-0.0546,-1,-1,-1,-66.01,0,-0.23642223,-7.3696,-1,-0.18934319,47.9265,0,0.15023784,33.1125,57.3265,0.29546986,0.9397385,0.57066388,0.9672449,32.0995,-0.02730851,21.4286,78.5714,0.214286,0.785714,-1,7.482,7.7111,7.9403,0.4583,0.0,1200074561.5686,0.00188844,7.89128745,7.90092294,7.80457077,7.87201738,5655000.0,0.0,0.0,0.06744623,0.00864189,0.10333207,54,5.0,6.0,0.0,0.0,0.0,0.0
ERIC,2020-02-06,7.8393,0.17109509,-0.00804768,-0.2123,-0.1856,-0.0267,-1,-1,-1,-40.4314,0,-0.38749583,-6.5169,-1,-0.11570506,59.5527,0,0.24258396,56.5647,83.227,0.55797666,0.70825821,0.84427969,0.45180676,29.4797,-0.08161498,14.2857,71.4286,0.142857,0.714286,-1,7.441,7.7747,8.1084,0.6674,0.0,1204762687.6986,0.00390653,7.85274655,8.06472279,7.84311197,8.01654625,8294400.0,0.0,0.0,0.14452887,0.01835983,0.16342962,67,2.0,6.0,0.0,0.0,0.0,0.0
