Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,BBANDS_compare_high_low_price,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
TACO,2020-01-24,7.7166,0.55409041,-0.00420689,0.0265,0.042,-0.0155,1,1,-1,-70.9973,0,0.9211,1,-0.6813795,35.0283,0,-0.23796357,50.4679,31.2434,0.4834102,-0.27050744,0.30034576,-0.390879,19.6948,0.0446341,71.4286,42.8571,0.714286,0.428571,1,7.4805,7.766,8.0515,0.571,1225695.3428,1.0,-0.04452362,7.7311545,7.750902,7.43494196,7.57317448,456900.0,0.0,0.0,-0.15797997,-0.0204342,0.10655032,0,1.0,1.0,0.0,0.0,0.0,0.0
TACO,2020-01-27,7.7216,0.55469363,0.00064795,0.0197,0.0376,-0.0179,1,1,-1,-60.2135,0,1.7016,1,0.84735642,45.2136,0,0.29077346,39.5821,36.2104,0.36424214,-0.2156975,0.35243527,0.15897758,20.2127,0.02629628,64.2857,35.7143,0.642857,0.357143,1,7.4937,7.7087,7.9237,0.43,1362343.3427,1.0,0.11148611,7.47443716,7.77064971,7.41519465,7.67191219,307500.0,0.0,0.0,0.09873772,0.01303782,0.06366611,43,0.0,1.0,0.0,0.0,0.0,0.0
TACO,2020-01-28,7.762,0.55956761,0.00523208,0.0196,0.034,-0.0144,1,1,-1,14.8686,0,3.5667,1,1.09608604,51.8221,0,0.14616177,37.1143,43.8891,0.33722686,-0.06234636,0.43296268,0.21205786,19.2867,-0.04581278,57.1429,28.5714,0.571429,0.285714,1,7.5576,7.6771,7.7967,0.2391,1177749.4604,-1.0,-0.13549733,7.74102831,7.88913434,7.72128081,7.74102831,241400.0,0.0,0.0,0.06911612,0.00900898,0.04469258,0,1.0,1.0,0.0,0.0,0.0,0.0
TACO,2020-01-29,7.769,0.56041212,0.00090183,0.013,0.0298,-0.0168,1,1,-1,-44.012,0,1.0417,1,-0.70793731,44.2048,0,-0.14698941,44.4346,53.2042,0.41736299,0.19723664,0.53065122,0.21224176,19.3613,0.00386795,50.0,21.4286,0.5,0.214286,1,7.555,7.6752,7.7953,0.2403,1125284.4604,0.0,-0.04454683,7.74102833,7.78052334,7.61266934,7.66203833,127400.0,0.0,0.0,-0.07898998,-0.01020407,0.01196969,43,0.0,0.0,0.0,0.0,0.0,0.0
TACO,2020-01-30,7.7344,0.55623786,-0.0044536,-0.001,0.0236,-0.0246,-1,1,-1,-103.2683,1,-3.287,-1,-4.15541903,35.2893,0,-0.20168624,48.4435,48.2372,0.46124887,0.09022023,0.47856171,-0.09335729,20.3288,0.04997082,42.8571,14.2857,0.428571,0.142857,1,7.502,7.6396,7.7772,0.2752,1111829.2922,1.0,-0.01195713,7.56330026,7.62254276,7.49418424,7.55342674,263300.0,0.0,0.0,-0.10861158,-0.01417529,0.05097882,0,0.0,0.0,0.0,0.0,0.0,0.0
TACO,2020-01-31,7.69,0.5508813,-0.00574059,-0.0206,0.0147,-0.0354,-1,1,-1,-135.1496,1,-5.3952,-1,0.64137511,28.184,1,-0.20134432,44.3373,31.5705,0.41629784,-0.08476266,0.3037761,-0.34551549,21.9521,0.07985223,35.7143,7.1429,0.357143,0.071429,1,7.406,7.614,7.822,0.416,1073051.0422,1.0,-0.03487788,7.51393213,7.53367963,7.37569914,7.44481564,310200.0,0.0,0.0,-0.10861111,-0.01437905,0.06444113,0,3.0,1.0,0.0,0.0,0.0,0.0
TACO,2020-02-03,7.6357,0.54433037,-0.00706112,-0.0381,0.0042,-0.0423,-1,1,-1,-128.0982,1,-5.2963,-1,-0.01833111,26.3737,1,-0.06423148,32.1937,16.7735,0.2833605,-0.27389128,0.14859824,-0.46869704,23.413,0.06654944,28.5714,0.0,0.285714,0.0,1,7.3138,7.5626,7.8114,0.4976,985867.224,0.0,-0.08124853,7.43494201,7.48431053,7.37569904,7.41519451,319700.0,0.0,0.0,-0.02962112,-0.00397876,0.06716803,42,26.0,4.0,477.0,0.0,0.0,282.0
TACO,2020-02-04,7.5873,0.53849124,-0.00633865,-0.0514,-0.0069,-0.0445,-1,-1,-1,-107.1874,1,-5.8897,-1,0.11204048,26.3737,1,0.0,19.5491,10.3033,0.14493866,-0.39276629,0.0807445,-0.38573941,24.4284,0.04336907,21.4286,0.0,0.214286,0.0,1,7.3046,7.4975,7.6904,0.3858,845982.424,0.0,-0.1418901,7.46456303,7.50405804,7.40532052,7.41519451,174900.0,0.0,0.0,0.0,0.0,0.02560423,45,7.0,5.0,0.0,0.0,0.0,0.0
TACO,2020-02-05,7.5843,0.53812931,-0.0003954,-0.0431,-0.0142,-0.0289,-1,-1,-1,-53.3064,0,-2.8858,-1,-0.51002598,58.3901,0,1.21395178,20.9316,35.7181,0.16007304,0.07071937,0.34727246,2.46666602,22.9955,-0.05865714,14.2857,100.0,0.142857,1.0,-1,7.3138,7.4935,7.6732,0.3594,1079876.277,-1.0,0.27647602,7.44481557,7.68178607,7.34607805,7.64229059,294500.0,0.0,0.0,0.22709608,0.03062578,0.05993455,0,5.0,6.0,0.0,0.0,0.0,0.0
TACO,2020-02-06,7.5646,0.53575263,-0.00259747,-0.0448,-0.0203,-0.0245,-1,-1,-1,-42.0743,0,-3.9043,-1,0.35293506,46.3426,0,-0.20632779,32.672,51.9946,0.2885965,0.56089358,0.517966,0.45569333,21.6449,-0.05873323,7.1429,92.8571,0.071429,0.928571,-1,7.3145,7.4896,7.6647,0.3502,986974.277,-1.0,-0.08603023,7.66203849,7.68178599,7.48431049,7.53367949,185500.0,0.0,0.0,-0.10861111,-0.01421185,0.02864688,0,2.0,6.0,0.0,0.0,0.0,0.0
