Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
IJT,2020-01-24,97.1899,0.47657617,0.00140232,1.0627,1.0566,0.0061,1,1,1,63.8062,0,-0.38420098,1.2215,1,-0.52439357,40.7889,0,-0.44241505,62.5724,49.1735,0.62905119,-0.15982233,0.48909248,-0.23880149,30.1872,-0.0833141,71.4286,0.0,0.714286,0.0,1,96.7303,97.7474,98.7645,2.0342,1.0,137655827.4028,-0.00074797,98.3283781,98.58964004,96.31714854,96.81009674,182000.0,0.0,0.0,-1.22743225,-0.01252002,0.04431748,0,1.0,1.0,0.0,0.0,0.0,0.0
IJT,2020-01-27,97.2727,0.47773467,0.00085194,0.9001,1.0253,-0.1252,1,1,-1,-23.5315,0,-1.36879645,0.3817,1,-0.68751535,29.279,1,-0.28218216,49.7664,35.5258,0.49047927,-0.20465892,0.34739286,-0.27754177,28.8062,-0.04574787,64.2857,0.0,0.642857,0.0,1,95.6981,97.2722,98.8463,3.1482,1.0,137685309.5914,0.00021417,95.43478213,96.44532001,95.13901018,95.93758392,132400.0,0.0,0.0,-0.87251282,-0.00901262,0.0296338,24,0.0,1.0,0.0,0.0,0.0,0.0
IJT,2020-01-28,97.3309,0.47854897,0.00059832,0.8298,0.9862,-0.1564,1,1,-1,25.2983,0,-2.07508234,1.6148,1,3.23054755,47.2535,0,0.61390416,38.4245,30.5742,0.36775016,-0.22790276,0.29598201,-0.13938039,26.3298,-0.0859676,57.1429,0.0,0.571429,0.0,1,95.5462,97.0858,98.6254,3.0792,0.0,137728463.7112,0.00031343,96.22842561,97.05164823,96.22842561,96.78052521,126400.0,0.0,0.0,0.84294128,0.00878635,0.02785754,24,1.0,1.0,0.0,0.0,0.0,0.0
IJT,2020-01-29,97.2914,0.47799631,-0.00040583,0.707,0.9303,-0.2234,1,1,-1,6.0546,0,-0.76067167,0.9638,1,-0.4031459,37.0625,0,-0.21566656,32.827,32.381,0.3071804,-0.14567529,0.31474142,0.05909558,23.7357,-0.09852335,50.0,14.2857,0.5,0.142857,1,95.2292,96.728,98.2267,2.9975,0.0,137568231.7112,-0.00116339,96.95797958,97.23895613,96.05095673,96.05095673,160200.0,0.0,0.0,-0.72956848,-0.00753838,0.03786376,47,0.0,0.0,0.0,0.0,0.0,0.0
IJT,2020-01-30,97.1805,0.47644465,-0.00113987,0.5945,0.8632,-0.2687,1,1,-1,-42.3416,0,-7.99329435,0.6932,1,-0.28076364,35.697,0,-0.03684317,31.9656,32.9416,0.29785931,-0.02624059,0.32056195,0.01731262,23.0837,-0.02746917,42.8571,7.1429,0.428571,0.071429,1,95.5056,96.3099,97.1143,1.6087,1.0,137636216.4498,0.00049419,95.42984397,96.26292766,95.07492065,95.9474411,145000.0,0.0,0.0,-0.10351562,-0.00107772,0.03336392,48,0.0,0.0,0.0,0.0,0.0,0.0
IJT,2020-01-31,96.7117,0.46988545,-0.00482401,0.3155,0.7536,-0.4381,1,1,-1,-135.997,1,2.21190035,-1.8852,-1,-3.71956145,17.6166,1,-0.50649634,28.1276,19.0604,0.25632885,-0.12006657,0.17643797,-0.42138815,24.501,0.0613983,35.7143,100.0,0.357143,1.0,-1,93.5506,95.6759,97.8013,4.2507,1.0,137502630.9631,-0.00097057,95.64181035,95.64181035,93.41368242,93.64044189,167800.0,0.0,0.0,-2.30699921,-0.02404441,0.04011368,49,3.0,1.0,0.0,0.0,0.0,0.0
IJT,2020-02-03,96.339,0.46467083,-0.00385372,0.1688,0.6367,-0.4678,1,1,-1,-109.0848,1,-0.19788819,-0.914,-1,-0.5151708,34.6029,0,0.96422125,24.1587,20.4742,0.21338194,-0.1411034,0.191117,0.07417473,25.7767,0.05206726,28.5714,92.8571,0.285714,0.928571,-1,93.1453,95.4058,97.6663,4.521,0.0,137512867.2672,7.444e-05,94.13832175,94.98125899,94.13832175,94.58690643,159200.0,0.0,0.0,0.94646454,0.01010743,0.03756772,0,26.0,4.0,477.0,0.0,0.0,282.0
IJT,2020-02-04,96.1433,0.4619327,-0.00203137,0.1452,0.5384,-0.3932,1,1,-1,-31.9027,0,-0.70754221,0.4084,1,-1.44682713,50.3868,0,0.45614385,24.0459,32.6031,0.21216135,-0.00466913,0.31704742,0.59239921,24.4911,-0.0498745,21.4286,85.7143,0.214286,0.857143,-1,93.3247,95.2007,97.0768,3.7521,0.0,137441176.1368,-0.00052134,95.61716309,96.17912374,95.61223632,95.75518799,144600.0,0.0,0.0,1.16828156,0.01235141,0.03324551,22,7.0,5.0,0.0,0.0,0.0,0.0
IJT,2020-02-05,96.0989,0.46131148,-0.00046181,0.256,0.4819,-0.2259,1,1,-1,40.9751,0,-2.28437718,2.687,1,5.57933399,65.1568,0,0.29313233,38.7968,63.3132,0.37177877,0.61344761,0.63590038,0.94193804,22.7345,-0.07172401,14.2857,78.5714,0.142857,0.785714,-1,92.9166,95.4699,98.0232,5.1066,0.0,137633794.5844,0.00140146,96.64742983,97.47558678,96.25800404,97.39671326,221400.0,0.0,0.0,1.64152527,0.01714294,0.05598153,0,5.0,6.0,0.0,0.0,0.0,0.0
IJT,2020-02-06,96.025,0.46027751,-0.000769,0.332,0.4519,-0.1199,1,1,-1,62.8032,0,0.53271621,1.9104,1,-0.28902121,63.7324,0,-0.02186111,59.3971,82.275,0.59469172,0.53097936,0.83277457,0.29949205,21.6507,-0.04767204,7.1429,71.4286,0.071429,0.714286,-1,92.7855,95.74,98.6945,5.909,0.0,137543260.3877,-0.00065779,97.85022584,97.85022584,97.24882839,97.29812622,108200.0,0.0,0.0,-0.09858704,-0.00101222,0.02246958,0,2.0,6.0,0.0,0.0,0.0,0.0
IJT,2020-02-07,95.9456,0.45916658,-0.00082687,0.2855,0.4186,-0.1331,1,1,-1,-23.6648,0,-1.37680883,0.5939,1,-0.6891227,47.0263,0,-0.26212884,74.7751,78.7371,0.7610949,0.25890153,0.79604171,-0.04300091,20.4026,-0.0576471,0.0,64.2857,0.0,0.642857,-1,94.1231,96.2153,98.3074,4.1843,0.0,137445948.8725,-0.0007075,96.92347955,96.92347955,95.78477033,96.0164566,164000.0,0.0,0.0,-1.28166962,-0.0131726,0.03898872,46,5.0,7.0,0.0,0.0,0.0,0.0
IJT,2020-02-10,96.0196,0.46020195,0.00077127,0.2986,0.3946,-0.0961,1,1,-1,-18.2885,0,-0.22718552,1.6482,1,1.77521468,54.6796,0,0.1627451,74.3074,61.9101,0.75603398,-0.00625476,0.62133245,-0.2137112,19.2794,-0.05505181,21.4286,57.1429,0.214286,0.571429,-1,95.3132,96.6333,97.9534,2.6402,0.0,137550186.0002,0.00075839,95.79462795,96.72137301,95.79462795,96.67700195,115200.0,0.0,0.0,0.66054535,0.0068795,0.02454188,0,9.0,9.0,0.0,0.0,0.0,0.0
