Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
MEDP,2020-01-24,88.876,0.16957231,0.00431668,2.664,2.4452,0.2188,1,1,1,65.4786,0,-0.45621381,4.0525,1,-0.49558756,40.1941,0,-0.49488591,75.4453,57.344,0.75462249,-0.12833006,0.56366305,-0.29155259,46.8983,-0.06360527,85.7143,7.1429,0.857143,0.071429,1,88.0115,90.604,93.1965,5.185,1.0,13007717.034,-0.01076906,91.40000153,91.65499878,87.29000092,88.06999969,220400.0,0.0,0.0,-3.09999847,-0.0340024,0.02838943,26,1.0,1.0,0.0,0.0,0.0,0.0
MEDP,2020-01-27,89.256,0.17262665,0.00427562,2.4106,2.4383,-0.0276,1,1,-1,-0.3131,0,-1.00478171,4.5054,1,0.11175817,37.2919,0,-0.07220463,60.7794,44.051,0.59094039,-0.19439117,0.42082494,-0.23181152,44.2399,-0.05668436,78.5714,0.0,0.785714,0.0,1,86.5216,89.95,93.3784,6.8568,1.0,13168253.8912,0.01234166,86.58000183,88.0,82.88999939,87.68000031,183500.0,0.0,0.0,-0.38999939,-0.00442829,0.02163528,73,0.0,1.0,0.0,0.0,0.0,0.0
MEDP,2020-01-28,89.556,0.17503798,0.00336112,2.2437,2.3993,-0.1557,1,1,-1,45.4852,0,-146.27371447,5.6897,1,0.26286234,46.4608,0,0.24586841,47.6974,41.6973,0.44493576,-0.2152374,0.39553358,-0.05343125,40.8901,-0.07571898,71.4286,0.0,0.714286,0.0,1,86.0308,89.418,92.8052,6.7744,0.0,13162782.8746,-0.00041547,88.51000214,89.05000305,87.84500122,88.41999817,119900.0,0.0,0.0,0.73999786,0.00843976,0.00999396,73,1.0,1.0,0.0,0.0,0.0,0.0
MEDP,2020-01-29,89.782,0.17685451,0.00252356,2.0961,2.3387,-0.2426,1,1,-1,46.3861,0,0.01980644,6.3423,1,0.11469849,47.8769,0,0.03047946,47.8444,57.785,0.44657639,0.00308193,0.56840176,0.38582114,37.5408,-0.0819098,64.2857,85.7143,0.642857,0.857143,-1,86.3053,88.774,91.2427,4.9374,0.0,13091704.319,-0.00539996,88.62000275,89.41999817,88.25,88.52999878,136300.0,0.0,0.0,0.11000061,0.00124407,0.01299581,73,0.0,0.0,0.0,0.0,0.0,0.0
MEDP,2020-01-30,89.664,0.17590605,-0.00131429,1.9103,2.253,-0.3427,1,1,-1,24.2386,0,-0.47745984,4.6276,1,-0.27035933,40.7696,0,-0.14844946,53.1869,60.0785,0.50620257,0.11166406,0.59304625,0.03969023,35.4965,-0.05445542,57.1429,78.5714,0.571429,0.785714,-1,87.5086,88.13,88.7514,1.2428,1.0,13092644.717,7.183e-05,87.90000153,88.91999817,86.95999908,87.94999695,92200.0,0.0,0.0,-0.58000183,-0.00655147,0.00492376,75,0.0,0.0,0.0,0.0,0.0,0.0
MEDP,2020-01-31,89.115,0.17149333,-0.00612286,1.5515,2.1127,-0.5612,1,1,-1,-19.898,0,-1.820922,3.1096,1,-0.32803181,23.0617,1,-0.43434078,57.3173,54.0885,0.55230084,0.07765822,0.52868152,-0.09970289,34.7198,-0.02188103,50.0,71.4286,0.5,0.714286,-1,85.4598,87.626,89.7922,4.3324,1.0,12904717.7285,-0.01435363,87.76999664,87.94000244,85.33000183,85.55000305,226000.0,0.0,0.0,-2.3999939,-0.02728816,0.02941446,50,3.0,1.0,0.0,0.0,0.0,0.0
MEDP,2020-02-03,88.776,0.16876854,-0.00380407,1.4131,1.9728,-0.5597,1,1,-1,-6.1637,0,-0.6902352,6.0948,1,0.95999485,47.1105,0,1.04280257,55.0543,50.996,0.52704412,-0.03948197,0.49545149,-0.05717482,33.812,-0.02614646,42.8571,64.2857,0.428571,0.642857,-1,85.4361,87.602,89.7679,4.3318,0.0,12994117.2675,0.00692766,86.30999756,88.12999725,85.56999969,87.55999756,161200.0,0.0,0.0,2.00999451,0.02349497,0.01755349,56,26.0,4.0,477.0,0.0,0.0,282.0
MEDP,2020-02-04,88.939,0.17007869,0.00183608,1.6994,1.9181,-0.2188,1,1,-1,98.0219,0,-16.90309392,11.3767,1,0.86662401,73.5696,-1,0.56163913,56.5604,64.5966,0.54385329,0.02735663,0.64159487,0.26669935,31.7542,-0.06086005,100.0,57.1429,1.0,0.571429,1,83.7606,88.46,93.1594,9.3988,0.0,13198939.1339,0.01576266,88.76999664,92.81999969,88.02999878,92.70999908,214700.0,0.0,0.0,5.15000153,0.05881683,0.02734611,0,7.0,5.0,0.0,0.0,0.0,0.0
MEDP,2020-02-05,89.314,0.17309284,0.00421637,2.1268,1.9599,0.167,1,1,1,189.1528,-1,0.92969938,14.8803,1,0.30796277,80.2578,-1,0.09090983,65.3887,80.5736,0.64238353,0.15608624,0.81327353,0.247335,31.8619,0.00339168,100.0,50.0,1.0,0.5,1,82.5085,89.854,97.1995,14.691,0.0,13313714.1339,0.00869577,93.41999817,96.80000305,93.19999695,95.5,413200.0,0.0,0.0,2.79000092,0.03009385,0.06367946,40,5.0,6.0,0.0,0.0,0.0,0.0
MEDP,2020-02-06,89.695,0.17615522,0.00426585,2.396,2.0471,0.3489,1,1,1,167.0526,-1,-0.11683782,13.5717,1,-0.08794178,75.7897,-1,-0.05567185,78.5378,90.4433,0.78913704,0.20109132,0.91932704,0.12249298,31.9589,0.00304439,92.8571,42.8571,0.928571,0.428571,1,83.2494,91.26,99.2706,16.0212,0.0,13202577.9189,-0.0083475,95.87999725,96.40000153,94.54000092,94.98000336,210900.0,0.0,0.0,-0.51999664,-0.00544499,0.02665056,60,2.0,6.0,0.0,0.0,0.0,0.0
