Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02,82.64912587171152,83.02665116665001,81.13902469195754,81.86503601074219,6425800,0.0,0
2019-12-03,81.34230759078648,82.28128341851564,81.13902530623209,82.10704040527344,6049800,0.0,0
2019-12-04,82.40712695225989,82.80401670821465,81.99088014289319,82.66849517822266,5940300,0.0,0
2019-12-05,82.70721109976563,82.74593258935094,81.62303154748385,81.74887084960938,5170800,0.0,0
2019-12-06,82.31032635288065,83.762349066062,82.31032635288065,83.55906677246094,8499800,0.0,0
2019-12-09,83.54937923657697,83.85914376692939,83.21057543546789,83.52033996582031,7164700,0.0,0
2019-12-10,83.73330331764271,84.67227911454003,83.16217797293874,83.28801727294922,7944800,0.0,0
2019-12-11,83.50098755945355,84.09147738225442,83.10409780938078,83.82042694091797,4921900,0.0,0
2019-12-12,85.18531333320821,86.04684602495328,84.74002735430147,85.38859558105469,10282100,0.0,0
2019-12-13,85.20468913534305,85.9500649268688,84.77876749698343,85.83390045166016,6714100,0.0,0
2019-12-16,86.28886229593817,86.44374825130207,85.60157248609084,85.94037628173828,6705600,0.0,0
2019-12-17,86.02750901360419,86.12430905150146,84.67228632693403,85.31117248535156,7296900,0.0,0
2019-12-18,85.56284376180136,86.00812976776454,85.01107551687217,85.1756362915039,5859200,0.0,0
2019-12-19,85.02075724374787,85.75644330916057,84.77875349938016,85.68868255615234,6022100,0.0,0
2019-12-20,85.95005433340498,86.15333660093825,85.07883934014201,85.63060760498047,14271500,0.0,0
2019-12-23,85.78549187256084,86.00813118653093,85.35956290967081,85.40796661376953,4349700,0.0,0
2019-12-24,85.37891805877642,85.76612552683838,85.18531801742954,85.68868255615234,1847800,0.0,0
2019-12-26,85.8919752115378,85.921014480221,84.9820387374991,85.26276397705078,4177700,0.0,0
2019-12-27,85.2918154319199,85.63061925724507,84.8852508415297,85.31117248535156,4129300,0.0,0
2019-12-30,85.1949948302742,85.37891264227541,84.27537622879733,84.64322662353516,4655600,0.0,0
2019-12-31,84.64324414796478,85.17564803080494,84.5173974561866,85.1078872680664,4115600,0.0,0
2020-01-02,85.30149489318752,86.49214935302734,85.23373413031345,86.49214935302734,6473800,0.0,0
2020-01-03,85.82421637751004,86.2501379700129,85.28212293693673,85.98877716064453,4874100,0.0,0
2020-01-06,85.2918154319199,85.58222293098119,84.67228632693403,85.31117248535156,5409800,0.0,0
2020-01-07,85.14660471747912,85.2143654770014,84.3431504364516,85.0498046875,6514700,0.0,0
2020-01-08,85.12724888229941,86.49214631086096,84.97236292382404,86.03717803955078,7296300,0.0,0
2020-01-09,87.36335638753853,88.24425360911002,87.18911338686333,87.6343994140625,9443500,0.0,0
2020-01-10,87.89576650791516,87.98288431447837,86.7631833250141,87.27623748779297,7097900,0.0,0
2020-01-13,87.72153065353403,88.78634578200294,87.32464091921823,88.16681671142578,7382500,0.0,0
2020-01-14,88.27329647082432,88.51530023797946,87.95384972569103,88.0796890258789,5855200,0.0,0
2020-01-15,88.08936967983297,89.11546327102731,88.08936967983297,88.61209869384766,6145300,0.0,0
2020-01-16,89.04769514633787,89.64786708730574,88.69920916582338,89.61882781982422,5180300,0.0,0
2020-01-17,89.95763945260872,90.75141150314144,89.84147498715194,90.62557220458984,6962800,0.0,0
2020-01-21,89.86084204975559,90.60621041511831,89.24131298662141,89.5704345703125,7094600,0.0,0
2020-01-22,90.16092436257618,90.75141415483986,89.51235602857149,89.5704345703125,6157400,0.0,0
2020-01-23,88.97994959469885,90.84821910398081,87.83769143795595,90.75141906738281,6100600,0.0,0
2020-01-24,90.99340885961483,91.11924814930512,88.41848544690853,89.08641815185547,7815500,0.0,0
2020-01-27,85.79516799318115,86.58894000888647,84.74971739141527,85.89197540283203,11066500,0.0,0
2020-01-28,86.20173972642606,86.33726123720375,84.91427798866945,85.76612854003906,11922400,0.0,0
2020-01-29,85.33052798886746,85.61125323913235,82.86208666143496,83.9462661743164,17678700,0.0,0
2020-01-30,82.71688085934126,83.82041739604105,81.98119475845374,83.09440612792969,12224900,0.0,0
2020-01-31,83.0460002784468,83.23960030691356,81.81661720304307,82.11670684814453,11693900,0.0,0
2020-02-03,82.3490357051966,84.01402268585697,82.3490357051966,83.25897216796875,9090600,0.0,0
2020-02-04,84.35284015362602,86.15334893569597,83.84947552176658,85.55317687988281,9997100,0.0,0
2020-02-05,86.43816913211049,86.74937737466448,84.24998408983689,85.15443420410156,9982700,0.41,0
2020-02-06,85.24195482412257,85.29057670045245,83.78316497802734,83.78316497802734,8901400,0.0,0
2020-02-07,83.40388216061851,84.2402556188407,82.9759680880986,84.04574584960938,8073900,0.0,0
2020-02-10,84.0554739982604,85.21278302195942,83.80261500573181,85.12525177001953,7289300,0.0,0
2020-02-11,85.4461949277095,85.80603247139956,84.9502042420372,85.1058120727539,5098500,0.0,0
2020-02-12,85.30030713404798,86.652118513489,84.98909891906422,86.13668060302734,7747800,0.0,0
2020-02-13,86.06860669169076,88.02338729409391,85.83520237820346,87.45932006835938,8576600,0.0,0
2020-02-14,87.70246213870932,87.92614655471046,86.54515293811917,86.82718658447266,5686900,0.0,0
2020-02-18,86.9146946793269,87.0119458439182,85.86436429424897,86.7785415649414,5288800,0.0,0
2020-02-19,87.0313923775636,87.95529698288773,86.84661739232934,87.66353607177734,5210800,0.0,0
2020-02-20,87.26481521605923,87.77052578412481,85.31976201308693,86.16585540771484,5969200,0.0,0
2020-02-21,85.58233920937604,85.96162398274357,84.60981262745132,84.95992279052734,5800500,0.0,0
2020-02-24,82.20766435431823,83.68590879832742,81.9450854624393,82.19793701171875,8313600,0.0,0
2020-02-25,82.68421350217453,83.00514908124292,79.42625066986506,79.93196868896484,9404000,0.0,0
2020-02-26,80.33068894079729,80.9531053190283,78.42453785499129,78.4537124633789,10541500,0.0,0
2020-02-27,76.66426431143753,78.64821922391798,75.2346491965775,76.13909912109375,17120800,0.0,0
2020-02-28,74.07734874931504,76.64481835921583,73.63971475072772,76.27526092529297,19108600,0.0,0
2020-03-02,75.77927690526087,80.14592702805601,75.52642531144218,80.11674499511719,14258700,0.0,0
2020-03-03,80.03894280625599,80.35015102402419,75.96405394440649,76.44058990478516,12395900,0.0,0
2020-03-04,77.11163610035209,77.99663146064006,75.74037001336369,77.48119354248047,10999600,0.0,0
2020-03-05,75.75982910310627,75.75982910310627,73.21180655570255,74.09680938720703,12545300,0.0,0
2020-03-06,71.44179448629717,73.62997907107135,70.07053600479523,73.2701416015625,18080100,0.0,0
2020-03-09,68.64093206060164,71.9961460020864,68.15466874039866,68.88406372070312,15930300,0.0,0
2020-03-10,70.56652322683527,72.89086105920023,68.1060322727259,72.81306457519531,18414000,0.0,0
2020-03-11,70.82912110402789,72.22955450187054,65.54830084396015,66.42357635498047,17138000,0.0,0
2020-03-12,61.220555547631506,64.95505816550634,59.77148915498511,60.39390563964844,25170600,0.0,0
2020-03-13,63.84636889038035,68.25191293323844,61.765158976662484,67.99905395507812,19247200,0.0,0
2020-03-16,58.96429044544283,62.19307855092986,56.51352289973074,56.9803352355957,23354300,0.0,0
2020-03-17,57.91395901277058,57.98203557883094,52.13715227204025,57.359619140625,25045200,0.0,0
2020-03-18,54.02385918299206,56.06616754470658,48.64578754594444,54.782432556152344,28770600,0.0,0
2020-03-19,54.685170338145,61.61928604319966,52.0787987502396,59.72285842895508,25167400,0.0,0
2020-03-20,60.5884117417775,63.875552976296014,56.31902018762889,56.43572235107422,28420600,0.0,0
2020-03-23,55.65769825349155,55.86192795418311,52.51643770275487,54.99637985229492,24905800,0.0,0
2020-03-24,60.889894313572846,63.36984024564731,59.32412580928558,63.09752655029297,28286200,0.0,0
2020-03-25,64.99395734430682,67.72675483730318,61.74571820769793,64.0019760131836,22977200,0.0,0
2020-03-26,64.87724459155586,69.6134515123725,64.42988327354064,67.97960662841797,20997500,0.0,0
2020-03-27,64.84808084498559,66.37494747171925,63.039180584041254,64.51741790771484,18950500,0.0,0
2020-03-30,64.73137126519883,66.34576906109716,62.80577265876844,65.99565887451172,14199700,0.0,0
2020-03-31,65.33433575666103,66.44301546114656,63.51570838607355,63.933895111083984,20109800,0.0,0
2020-04-01,61.26918123570974,62.980830281105625,59.888195121940115,60.899620056152344,12880400,0.0,0
2020-04-02,63.943620681762695,66.81257103721146,61.18164513053489,63.21422576904297,18175000,0.0,0
2020-04-03,62.6987960544049,62.971102336803106,59.22687611424843,61.317806243896484,14676500,0.0,0
2020-04-06,64.44932222322183,66.4624516044145,62.64042991848421,65.92756652832031,18010800,0.0,0
2020-04-07,69.60372257685754,70.48872526948666,66.45273873696611,66.82229614257812,13799400,0.0,0
2020-04-08,67.66841078708093,69.94411974462189,66.65698211046605,69.6037368774414,10417600,0.0,0
2020-04-09,69.2438864579065,72.2198227062141,68.21301070314657,71.85025787353516,19748100,0.0,0
2020-04-13,71.5001468969977,71.57795079979451,68.41723959161251,69.78850555419922,11191800,0.0,0
2020-04-14,71.66549655965078,72.28791306850486,70.66379522258218,71.64604187011719,10912000,0.0,0
2020-04-15,70.03165078489782,71.16950526005168,68.76736308820021,70.55681610107422,10642500,0.0,0
2020-04-16,71.10142820157036,71.73357204560483,69.38977911828361,71.49044036865234,11946800,0.0,0
2020-04-17,74.51498767110073,75.26382985732006,72.9103173637292,74.98179626464844,14268400,0.0,0
2020-04-20,73.93146754419809,74.86509959290402,73.01729760201489,73.25070190429688,9684700,0.0,0
2020-04-21,71.38344815310595,71.92806063074532,69.76905056611992,70.72212982177734,10345800,0.0,0
2020-04-22,72.50186051622906,75.91542351730192,72.38515465388035,75.32218170166016,11347000,0.0,0
2020-04-23,75.20548113564877,75.536136606617,72.21982487457737,73.08537292480469,15513400,0.0,0
2020-04-24,73.66889831666771,73.94120460842761,72.17120629219829,73.50357055664062,8456000,0.0,0
2020-04-27,74.57334920950471,75.89598614269785,74.43719606224572,75.6042251586914,8258500,0.0,0
2020-04-28,76.50867488825432,77.42285237468657,74.84565509598012,76.52812957763672,12801400,0.0,0
2020-04-29,76.03213268971551,76.58647257537426,74.6122446917087,74.74839782714844,24575500,0.0,0
