Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
VWOB,2020-01-24,75.9804,0.7646692,0.00051355,0.3404,0.3779,-0.0375,1,1,-1,79.6319,0,0.05277081,0.8008,1,-0.04564414,54.7768,0,0.19367,50.4677,37.815,0.5010668,-0.19648936,0.35552376,-0.16550811,54.4458,-0.04451885,64.2857,7.1429,0.642857,0.071429,1,75.89,76.0399,76.1897,0.2997,0.0,5516078.8347,-0.00394604,76.11889339,76.11889339,75.94238893,76.00741577,83000.0,0.0,0.0,0.09290314,0.00122379,0.01119941,0,1.0,1.0,0.0,0.0,0.0,0.0
VWOB,2020-01-27,75.9925,0.76537439,0.00015925,0.306,0.3635,-0.0575,1,1,-1,10.8903,0,-0.86324199,0.5051,1,-0.36925574,37.2074,0,-0.32074528,34.9615,21.7544,0.32929102,-0.30724998,0.18454335,-0.42471506,49.2344,-0.09571721,57.1429,0.0,0.571429,0.0,1,75.7496,75.9767,76.2038,0.4542,1.0,5475268.8347,-0.00739837,75.85878087,75.97954297,75.71014406,75.79374695,107600.0,0.0,0.0,-0.21366882,-0.00281116,0.02263116,87,0.0,1.0,0.0,0.0,0.0,0.0
VWOB,2020-01-28,76.0278,0.7674317,0.00046452,0.306,0.352,-0.046,1,1,-1,69.6063,0,5.39158701,0.6135,1,0.21461097,63.3799,0,0.7034219,37.6342,53.3333,0.35889886,0.07644695,0.52073087,1.45160979,46.2235,-0.0611544,50.0,0.0,0.5,0.0,1,75.7259,76.0009,76.2758,0.5499,1.0,5633702.8347,0.0289363,76.16531475,76.17460632,75.71012702,76.17460632,158400.0,0.0,0.0,0.38085938,0.00502494,0.04623821,0,1.0,1.0,0.0,0.0,0.0,0.0
VWOB,2020-01-29,76.0975,0.77149385,0.00091677,0.3306,0.3477,-0.0171,1,1,-1,176.5766,-1,1.53679049,1.291,1,1.10431948,75.3049,-1,0.18815113,49.4737,73.3333,0.49005539,0.31459417,0.73364994,0.37500023,45.5914,-0.01367486,100.0,0.0,1.0,0.0,1,75.5736,76.0826,76.5916,1.018,0.0,5938192.8347,0.05404793,76.35115151,76.52764893,76.22109781,76.52764893,304500.0,0.0,0.0,0.3530426,0.00463465,0.1141317,87,0.0,0.0,0.0,0.0,0.0,0.0
VWOB,2020-01-30,76.1421,0.77409316,0.00058609,0.3484,0.3479,0.0005,1,1,1,176.0767,-1,-0.00283107,1.2284,1,-0.04848954,76.0738,-1,0.01021049,74.5043,96.8461,0.76734131,0.5059375,0.98396613,0.32062924,45.5387,-0.00115592,100.0,0.0,1.0,0.0,1,75.6204,76.2108,76.8012,1.1808,0.0,5971238.6453,0.00556496,76.37898417,76.64838304,76.3696926,76.55548859,93000.0,0.0,0.0,0.02783966,0.00036379,0.01584646,0,0.0,0.0,0.0,0.0,0.0,0.0
VWOB,2020-01-31,76.1931,0.77706546,0.0006698,0.3688,0.3521,0.0167,1,1,1,180.9662,-1,0.02776915,1.2759,1,0.03866819,79.7513,-1,0.04834122,89.0085,96.8461,0.92801706,0.19467601,0.98396613,0.0,45.6732,0.00295353,100.0,0.0,1.0,0.0,1,75.6974,76.3464,76.9954,1.298,0.0,6202322.6453,0.03869951,76.59265295,76.6855545,76.57407689,76.6855545,231100.0,0.0,0.0,0.13006592,0.00169898,0.08002231,0,3.0,1.0,0.0,0.0,0.0,0.0
VWOB,2020-02-03,76.2421,0.7799212,0.0006431,0.3736,0.3564,0.0172,1,1,1,156.8603,-1,-0.13320664,1.3979,1,0.09561878,70.7075,-1,-0.11340003,95.1644,91.8012,0.99621137,0.06916081,0.93025836,-0.05209193,46.1113,0.00959206,100.0,71.4286,1.0,0.714286,1,76.157,76.5075,76.858,0.701,0.0,6169331.3861,-0.00531918,76.50561282,76.7573649,76.50561282,76.59885406,127300.0,0.307,0.0,-0.08670044,-0.0011306,0.03178586,0,26.0,4.0,477.0,0.0,0.0,282.0
VWOB,2020-02-04,76.3022,0.78342386,0.00078828,0.3775,0.3606,0.017,1,1,1,139.3498,-1,-0.11163118,1.6345,1,0.16925388,73.1655,-1,0.03476293,92.4096,88.5814,0.96569403,-0.0289478,0.89598051,-0.03507362,46.5056,0.00855105,92.8571,64.2857,0.928571,0.642857,1,76.4854,76.6035,76.7217,0.2363,0.0,6217694.2556,0.00783924,76.72005473,76.72005473,76.50560061,76.65478516,123600.0,0.0,0.0,0.05593109,0.00073018,0.03006645,0,7.0,5.0,0.0,0.0,0.0,0.0
VWOB,2020-02-05,76.3493,0.78616887,0.00061728,0.3712,0.3627,0.0085,1,1,1,119.4017,-1,-0.14315126,1.3856,1,-0.15227898,65.1884,0,-0.10902816,84.8456,74.1543,0.88190096,-0.08185297,0.74239027,-0.16286828,46.8605,0.00763134,85.7143,57.1429,0.857143,0.571429,1,76.5222,76.6159,76.7097,0.1875,0.0,6132044.4661,-0.01377517,76.68274164,76.6920679,76.58017417,76.58950043,109600.0,0.0,0.0,-0.06528473,-0.00085167,0.02356057,0,5.0,6.0,0.0,0.0,0.0,0.0
VWOB,2020-02-06,76.4345,0.79113437,0.00111592,0.3761,0.3654,0.0107,1,1,1,128.6453,-1,0.07741598,1.2962,1,-0.06452079,74.5885,-1,0.14419897,77.721,70.4273,0.80297552,-0.08397136,0.7027128,-0.05026007,47.9647,0.02356356,100.0,50.0,1.0,0.5,1,76.5293,76.6582,76.7871,0.2578,-1.0,6159104.7994,0.00441294,76.76668549,76.85992673,76.63614633,76.76668549,162400.0,0.0,0.0,0.17718506,0.00231344,0.04809703,0,2.0,6.0,0.0,0.0,0.0,0.0
VWOB,2020-02-07,76.5151,0.79583178,0.0010545,0.3793,0.3682,0.0112,1,1,1,117.5002,-1,-0.08663433,1.5819,1,0.22041352,76.6616,-1,0.02779383,72.3321,72.4149,0.74327794,-0.06933647,0.7238727,0.02822201,48.9586,0.02072149,100.0,42.8571,1.0,0.428571,1,76.5036,76.6838,76.864,0.3604,0.0,6204742.1327,0.00740973,76.8599329,76.8599329,76.69209581,76.81330872,102700.0,0.0,0.0,0.04662323,0.00060734,0.02035411,0,5.0,7.0,0.0,0.0,0.0,0.0
