Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,BBANDS_compare_high_low_price,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
HUBG,2020-01-24,54.1335,0.40987236,0.00264861,0.9603,0.924,0.0363,1,1,1,69.9004,0,6.0102,1,-0.21071086,51.9596,0,-0.10242861,57.5575,50.5333,0.60255381,-0.16041864,0.51880778,-0.10094934,38.3985,-0.02816655,57.1429,7.1429,0.571429,0.071429,1,53.791,54.453,55.115,1.324,53732330.9515,1.0,-0.00028348,54.49000168,54.70999908,53.70000076,54.15000153,139900.0,0.0,0.0,-0.25999832,-0.0047785,0.05474453,47,1.0,1.0,0.0,0.0,0.0,0.0
HUBG,2020-01-27,54.2525,0.41374707,0.00219827,0.863,0.9118,-0.0488,1,1,-1,24.7968,0,3.8618,1,-0.35745899,39.6566,0,-0.23678011,50.8747,45.8833,0.52614525,-0.1161065,0.46869537,-0.09201853,34.7666,-0.09458442,50.0,0.0,0.5,0.0,1,53.4414,54.151,54.8606,1.4192,53718882.3356,1.0,-0.00025029,52.91999817,54.22000122,52.91999817,53.52000046,171400.0,0.0,0.0,-0.63000107,-0.01163437,0.0729927,88,0.0,1.0,0.0,0.0,0.0,0.0
HUBG,2020-01-28,54.2405,0.41335634,-0.00022119,0.7873,0.8869,-0.0996,1,1,-1,34.5295,0,3.832,1,-0.00771661,43.1299,0,0.08758441,44.5551,37.2487,0.45388937,-0.12421891,0.37564149,-0.18818612,31.4978,-0.09402127,42.8571,0.0,0.428571,0.0,1,53.3046,53.97,54.6354,1.3308,53548728.0499,0.0,-0.00316749,53.88000107,54.09999847,53.58000183,53.65000153,238200.0,0.0,0.0,0.13000107,0.00242902,0.11169042,97,1.0,1.0,0.0,0.0,0.0,0.0
HUBG,2020-01-29,54.1965,0.41192368,-0.0008112,0.7525,0.86,-0.1075,1,1,-1,40.5388,0,5.3996,1,0.40908142,53.8561,0,0.24869522,41.9566,42.738,0.42417912,-0.05832105,0.43479891,0.1473689,28.9228,-0.08175174,35.7143,14.2857,0.357143,0.142857,1,53.3025,53.96,54.6175,1.315,53634129.8949,0.0,0.00159484,53.93999863,54.22000122,53.50999832,54.06999969,147900.0,0.0,0.0,0.41999817,0.00782848,0.05937898,62,0.0,0.0,0.0,0.0,0.0,0.0
HUBG,2020-01-30,54.2435,0.41345402,0.00086721,0.7024,0.8285,-0.1262,1,1,-1,11.5711,0,5.0692,1,-0.06118972,48.9138,0,-0.09176862,43.8571,51.5847,0.44590871,0.04529681,0.53013857,0.20699846,26.8833,-0.0705153,28.5714,7.1429,0.285714,0.071429,1,53.3754,53.856,54.3366,0.9612,53797677.129,1.0,0.00304931,53.59999847,54.0,53.06000137,53.88999939,213500.0,0.0,0.0,-0.18000031,-0.00332902,0.09738153,100,0.0,0.0,0.0,0.0,0.0,0.0
HUBG,2020-01-31,54.0265,0.40638838,-0.00400048,0.5737,0.7775,-0.2039,1,1,-1,-53.672,0,0.7239,1,-0.8571964,29.6443,1,-0.39394813,47.6434,48.6076,0.48919981,0.08633266,0.49805478,-0.05771285,26.7784,-0.00390205,21.4286,0.0,0.214286,0.0,1,52.7769,53.6,54.4231,1.6462,53730402.5956,1.0,-0.00125051,53.70999908,53.70999908,52.36000061,52.86999893,275200.0,0.0,0.0,-1.02000046,-0.01892745,0.13312478,55,3.0,1.0,0.0,0.0,0.0,0.0
HUBG,2020-02-03,53.7805,0.39837848,-0.00455332,0.4424,0.7105,-0.2681,1,1,-1,-76.7644,0,0.4778,1,-0.33996408,25.894,1,-0.12650999,43.716,30.9557,0.44429543,-0.08243324,0.30782271,-0.36315103,26.6839,-0.00352896,14.2857,92.8571,0.142857,0.928571,-1,52.2367,53.41,54.5833,2.3466,53586190.5599,0.0,-0.00268399,53.18000031,53.50999832,52.38999939,52.56999969,200900.0,0.0,0.0,-0.29999924,-0.00567428,0.09008226,69,26.0,4.0,477.0,0.0,0.0,282.0
HUBG,2020-02-04,53.69,0.39543175,-0.00168277,0.4206,0.6525,-0.2319,1,1,-1,-22.6175,0,2.1516,1,3.50313939,52.7776,0,1.03821735,38.5247,36.0107,0.3849401,-0.11875057,0.36229974,0.16329787,24.9245,-0.06593489,7.1429,85.7143,0.071429,0.857143,-1,52.2367,53.41,54.5833,2.3466,53682118.7335,0.0,0.00179017,53.27999878,53.97000122,52.75999832,53.65000153,203600.0,0.0,0.0,1.08000183,0.02054407,0.09164639,100,7.0,5.0,0.0,0.0,0.0,0.0
HUBG,2020-02-05,53.813,0.3994367,0.00229093,0.5344,0.6289,-0.0945,1,1,-1,129.3475,-1,5.9837,1,1.78104666,72.4456,-1,0.3726581,41.73,58.2234,0.42158827,0.08320117,0.60168291,0.61683611,25.1817,0.01031916,100.0,78.5714,1.0,0.785714,1,51.7226,53.666,55.6094,3.8868,53826918.4324,0.0,0.00269735,54.25,55.54000092,53.68000031,55.34999847,182000.0,0.0,0.0,1.69999695,0.0316868,0.07913336,99,5.0,6.0,0.0,0.0,0.0,0.0
HUBG,2020-02-06,53.91,0.40259508,0.00180254,0.6198,0.6271,-0.0073,1,1,-1,175.6383,-1,4.1173,1,-0.31191403,72.6965,-1,0.00346329,58.9117,82.5009,0.61803721,0.41173496,0.86331815,0.41697153,26.0561,0.03472363,100.0,71.4286,1.0,0.714286,1,51.5699,53.964,56.3581,4.7882,53773970.7728,0.0,-0.00098367,55.68000031,55.95000076,55.00999832,55.38000107,248900.0,0.0,0.0,0.03000259,0.00054205,0.117889,58,2.0,6.0,0.0,0.0,0.0,0.0
