Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
PINC,2020-01-24,469900.0,34.73464966,34.3748536,1.0,0.07889543,0.0012,0.0,35.5697,0.0,22.3053,35.97447601,30.5934,71.4286,-0.2278,35.88209915,-1,-1,598607.1364,36.4172,1.6949,0.0,-0.2266,0.48735086,1.0,0,63.3879,0.0,-0.03197822,0,49.7814,1.0,-0.00085427,29,0.714286,0.66706014,42.8571,-0.14274296,0.64035214,0.06891364,-0.25121272
PINC,2020-01-27,1015000.0,34.3845787,33.78168273,1.0,0.10660695,-0.056,0.0,35.2955,0.0,24.6832,34.61795612,25.649,64.2857,-0.2418,34.3262325,-1,-1,1047097.276,36.5216,2.4523,0.0,-0.2978,0.31801798,1.0,1,50.0288,0.0,-0.01007844,1,33.8222,0.0,-0.00112679,21,0.642857,0.50582058,100.0,-0.21075158,0.63653538,0.1913145,-0.3205856
PINC,2020-01-28,327000.0,34.36512756,34.25329827,0.0,0.0420853,-0.088,0.0,35.0426,0.0,25.722,34.91940352,25.3644,57.1429,-0.2638,34.40402503,-1,-1,829863.6701,36.3997,2.7142,0.0,-0.3518,0.20992175,1.0,1,35.746,0.0,-0.00056569,0,23.6344,1.0,0.00038547,19,0.571429,0.3334323,92.8571,-0.28549156,0.6378396,0.0368258,-0.30121636
PINC,2020-01-29,633600.0,34.04423141,33.95185456,0.0,0.0558588,-0.1215,0.0,34.6867,0.0,27.1588,34.50126744,20.6397,50.0,-0.2942,34.45264745,-1,-1,409307.4755,35.9639,2.5545,0.0,-0.4156,0.18503833,0.0,1,26.2486,0.0,-0.00933784,1,21.2892,0.0,-0.00151577,29,0.5,0.21880209,85.7143,-0.26569127,0.63270903,0.10567207,-0.09922824
PINC,2020-01-30,469200.0,34.07340622,33.32464658,1.0,0.08104924,-0.1315,0.0,34.3249,0.0,29.36,34.25816365,22.2847,42.8571,-0.3271,33.91782004,-1,-1,692755.8921,34.8269,1.0041,0.0,-0.4586,0.19146715,0.0,1,22.2729,0.0,0.00085697,1,21.8951,0.0,-0.0047188,28,0.428571,0.17081681,100.0,-0.15146332,0.61676113,0.06875646,0.02846044
PINC,2020-01-31,688300.0,33.81085205,33.32950792,1.0,0.06747616,-0.1447,0.0,34.1401,0.0,31.3411,33.99560947,18.0707,35.7143,-0.3633,33.99560947,-1,-1,999232.3594,34.5713,0.8624,0.0,-0.508,0.20880236,1.0,1,22.2378,0.0,-0.00770555,1,23.5289,3.0,-0.00629496,25,0.357143,0.17039317,92.8571,-0.00157591,0.59558675,0.11795482,0.07461944
PINC,2020-02-03,676800.0,33.96643829,33.76709154,-1.0,-0.00654412,-0.1322,282.0,34.0565,477.0,31.136,34.51099174,28.1368,28.5714,-0.3963,33.99560954,-1,-1,685015.1306,34.4188,0.7247,0.0,-0.5285,0.30925383,4.0,1,26.1401,0.0,0.00460167,0,32.9962,26.0,-0.00513271,37,0.285714,0.21749253,85.7143,0.17548049,0.57843053,0.11537252,0.402369
PINC,2020-02-04,2223200.0,31.04919434,30.81581509,1.0,0.09828173,-0.3,0.0,33.3932,0.0,34.1961,36.72809499,7.2525,100.0,-0.4713,35.01664345,-1,-1,-1363033.8168,35.7402,4.694,0.0,-0.7713,0.22327595,5.0,1,27.1394,0.0,-0.08588607,1,24.893,7.0,-0.01321087,28,1.0,0.22955372,100.0,0.03822862,0.53449946,0.46261284,-0.24557979
PINC,2020-02-05,2271600.0,30.76719475,29.87257332,0.0,0.09621857,-0.4031,0.0,32.7377,0.0,37.4864,31.60347183,6.6556,92.8571,-0.5721,31.60347183,-1,-1,-1286462.5584,35.7286,5.9819,0.0,-0.9752,0.1616011,6.0,1,25.6565,0.0,-0.00908235,1,19.0803,5.0,-0.01477881,26,0.928571,0.21165565,100.0,-0.05464012,0.48600362,0.47348094,-0.23350741
PINC,2020-02-06,946700.0,30.47546959,30.31502031,0.0,0.07899398,-0.46,0.0,32.018,0.0,40.4476,31.41871281,6.0154,85.7143,-0.6871,30.70884884,-1,-1,-1957926.8888,35.103,6.17,0.0,-1.1471,0.05037057,6.0,1,17.5235,0.0,-0.0094817,1,8.5971,2.0,-0.01604167,25,0.857143,0.11349326,92.8571,-0.31699569,0.43414176,0.1759779,-0.54942532
PINC,2020-02-07,868700.0,30.67967987,30.42685371,0.0,0.0600802,-0.4523,0.0,31.3917,0.0,42.8777,31.49650828,13.3118,78.5714,-0.8002,30.42685371,-1,-1,-2415992.9614,33.9971,5.2108,0.0,-1.2524,0.07804875,7.0,1,12.961,0.0,0.00670081,1,11.2057,5.0,-0.01222439,29,0.785714,0.05842552,85.7143,-0.26036465,0.39525495,0.1584632,0.3034279
PINC,2020-02-10,973400.0,31.07836533,30.21291705,1.0,0.05439424,-0.391,0.0,30.814,0.0,45.21,31.13184842,27.1199,71.4286,-0.8979,30.6213312,-1,-1,-1555881.993,31.2701,0.9122,0.0,-1.2889,0.09410223,9.0,1,10.8405,0.0,0.0129951,1,12.7187,9.0,-0.01009281,29,0.714286,0.03283184,78.5714,-0.1636062,0.36354134,0.18197332,0.13502057
PINC,2020-02-11,785200.0,31.15616035,30.8352618,-1.0,0.01850254,-0.3189,0.0,30.8354,0.0,46.0465,31.51595267,29.8454,64.2857,-0.9776,31.0686429,-1,-1,-1600751.0216,31.3417,1.0126,0.0,-1.2965,0.32527653,10.0,1,19.4769,0.0,0.00250319,1,34.5063,9.0,-0.00989357,25,0.642857,0.13707009,71.4286,0.79667912,0.33276753,0.13971348,1.71303671
PINC,2020-02-12,1124300.0,30.65050507,30.47547016,-1.0,0.02373905,-0.2804,0.0,30.8121,0.0,47.1396,31.43816214,22.8902,57.1429,-1.0477,31.15616104,-1,-1,-2316187.2942,31.3384,1.0527,0.0,-1.3281,0.40241067,10.0,1,29.667,0.0,-0.0162297,1,41.776,8.0,-0.0105685,24,0.571429,0.26006095,64.2857,0.52318901,0.30021961,0.21585755,0.21067747
PINC,2020-02-13,1479600.0,31.14643478,30.61160756,0.0,0.02086781,-0.2003,0.0,30.9463,0.0,48.1233,31.36036716,40.025,50.0,-1.0978,30.61160756,-1,-1,-1682067.4369,31.4024,0.9123,0.0,-1.2981,0.59358498,11.0,0,45.3587,0.0,0.01618015,0,59.7937,6.0,-0.00921482,25,0.5,0.44945415,57.1429,0.52892776,0.27214055,0.29563929,0.43129309
PINC,2020-02-14,918500.0,31.11726379,30.90333327,-1.0,0.01213965,-0.1315,0.0,31.0338,0.0,48.7075,31.43816236,39.3815,42.8571,-1.1307,31.43816236,-1,-1,-1865776.6367,31.4169,0.7662,0.0,-1.2622,0.57677074,11.0,0,53.2596,0.0,-0.00093658,0,58.209,6.0,-0.00855724,35,0.428571,0.54481518,50.0,0.17418709,0.24630551,0.16964566,-0.02650279
PINC,2020-02-18,1011500.0,30.66022873,30.56298691,0.0,0.01885747,-0.1003,0.0,30.9502,0.0,49.626,31.1999172,29.9518,35.7143,-1.1558,31.12698537,-1,-1,-2568446.6823,31.4257,0.9511,0.0,-1.2561,0.52080002,9.0,1,56.9789,0.0,-0.01468751,0,52.9339,7.0,-0.01059184,40,0.357143,0.5897058,42.8571,0.06983342,0.21460149,0.19052858,-0.09062344
PINC,2020-02-19,976300.0,30.67967987,30.35878313,1.0,0.02122275,-0.0638,0.0,30.8548,0.0,50.6792,31.05892283,30.8327,28.5714,-1.1717,30.8838879,-1,-1,-2649805.5156,31.3146,0.9195,0.0,-1.2355,0.37256585,10.0,0,50.0354,0.0,0.00063441,0,38.9632,17.0,-0.00119811,31,0.285714,0.50590024,35.7143,-0.1218609,0.21105325,0.18262451,-0.26392728
PINC,2020-02-20,503200.0,30.27126312,30.19347004,0.0,0.02233263,-0.0529,0.0,30.779,0.0,51.811,30.66023041,23.1802,21.4286,-1.1849,30.60188421,-1,-1,-2985300.1823,31.4309,1.3038,0.0,-1.2378,0.14920714,11.0,1,36.6031,0.0,-0.01331229,0,17.9122,14.0,-0.00160803,29,0.214286,0.34377719,28.5714,-0.26845593,0.20629669,0.07639107,-0.54027903
PINC,2020-02-21,641900.0,30.2518158,30.13512524,0.0,0.02096273,-0.0337,0.0,30.6,0.0,52.8971,30.52409067,22.8428,14.2857,-1.1934,30.33933325,-1,-1,-3242045.782,31.2368,1.2736,0.0,-1.2271,0.1180774,13.0,1,23.9513,0.0,-0.00064244,0,14.9783,17.0,-0.00072413,30,0.142857,0.1910745,21.4286,-0.34564832,0.20415816,0.10753582,-0.16379339
PINC,2020-02-24,489400.0,29.76560974,29.34747119,1.0,0.0333402,-0.0401,0.0,30.3297,0.0,54.6607,30.06705773,15.7001,7.1429,-1.2034,29.66836792,-1,-1,-3162687.0252,30.9987,1.338,0.0,-1.2435,0.0927632,17.0,1,15.161,0.0,-0.01607196,0,12.5925,19.0,-0.00297337,52,0.071429,0.08497873,100.0,-0.36700722,0.19538345,0.07329232,-0.15928376
PINC,2020-02-25,1264000.0,29.49333191,28.72512541,1.0,0.03744738,-0.0484,0.0,30.0963,0.0,56.7076,29.88229734,12.8807,0.0,-1.2155,29.73643554,-1,-1,-2748431.3193,30.9297,1.6668,0.0,-1.2639,0.18707764,20.0,1,16.3507,0.0,-0.0091474,1,21.4814,24.0,-0.00516595,37,0.0,0.09933798,100.0,0.07847108,0.18018355,0.24722684,0.70588843
PINC,2020-02-26,897400.0,28.45285034,28.45285034,0.0,0.03557724,-0.1064,0.0,29.6508,0.0,58.7251,29.60516108,6.9333,0.0,-1.2421,29.35719618,-1,-1,-3645837.3193,30.9834,2.6652,0.0,-1.3485,0.15540465,23.0,1,17.5234,0.0,-0.03527854,1,18.4963,44.0,-0.00885884,24,0.0,0.11349205,100.0,0.0717217,0.15425262,0.16490771,-0.13896208
PINC,2020-02-27,1417800.0,28.08333015,27.96664145,0.0,0.03574962,-0.1494,0.0,29.2132,0.0,60.8245,29.02657341,5.7539,21.4286,-1.2795,28.18057198,-1,-1,-4751430.7598,30.8424,3.2584,0.0,-1.4289,0.09170853,26.0,1,17.4903,0.0,-0.01298711,1,12.4931,35.0,-0.00848517,25,0.214286,0.11309254,100.0,-0.0018889,0.12963549,0.28176225,-0.32456221
PINC,2020-02-28,1684200.0,28.61816025,27.40167019,1.0,0.03562545,-0.1228,0.0,28.8864,0.0,62.9914,28.68622897,27.9331,14.2857,-1.3102,27.64574571,-1,-1,-3245697.7787,30.166,2.5592,0.0,-1.4329,0.1367092,31.0,1,15.9079,0.0,0.0190444,1,16.7343,51.0,-0.0084311,37,0.142857,0.09399354,100.0,-0.09047301,0.10538278,0.34158171,0.33948339
PINC,2020-03-02,582000.0,29.84340096,28.57926102,0.0,-0.039988,-0.0095,0.0,28.902,0.0,60.4725,29.89202094,56.9468,7.1429,-1.3125,28.58898538,-1,-1,-2706837.5935,30.2253,2.6466,0.0,-1.322,0.48348338,50.0,0,26.2148,1.0,0.0428134,0,49.4169,78.0,-0.00428333,36,0.071429,0.21839413,92.8571,0.64791079,0.09316532,0.09408542,1.9530306
PINC,2020-03-03,1237400.0,29.25995445,28.64733224,-1.0,-0.06516516,0.0368,0.0,28.8553,0.0,56.5318,30.50464577,45.9382,0.0,-1.3033,29.67809301,-1,-1,-3127951.4939,30.1058,2.501,0.0,-1.2666,0.67915435,71.0,0,44.6699,1.0,-0.01955027,0,67.8584,171.0,-0.00472721,32,0.0,0.44114058,85.7143,0.70399545,0.07973954,0.24125387,0.37318205
PINC,2020-03-04,994400.0,29.39609146,28.41395254,0.0,-0.05591012,0.0844,0.0,29.044,0.0,53.3711,29.7753344,48.8237,14.2857,-1.2822,29.67809257,-1,-1,-2687554.8653,30.2815,2.475,0.0,-1.1979,0.74505955,85.0,0,63.7817,1.0,0.00465267,0,74.0698,143.0,-0.00435612,30,0.142857,0.67181316,78.5714,0.42784515,0.06742618,0.18668882,0.09153473
PINC,2020-03-05,811400.0,27.98609161,27.40264251,1.0,-0.02649187,0.0315,0.0,29.0245,0.0,51.9572,29.12381672,28.8727,7.1429,-1.2744,29.08491925,-1,-1,-2948920.7975,30.3231,2.5972,0.0,-1.2429,0.46489827,104.0,1,63.1978,2.0,-0.04796556,1,47.6653,165.0,-0.00778604,28,0.071429,0.6647657,71.4286,-0.00915466,0.04551339,0.14559662,-0.35648132
PINC,2020-03-06,1173500.0,28.08333015,27.1984331,1.0,-0.01969891,0.0145,0.0,28.9175,0.0,50.9337,28.18057198,31.293,0.0,-1.2707,27.49988293,-1,-1,-2007757.738,30.4055,2.9759,0.0,-1.2562,0.3477514,128.0,0,52.7865,2.0,0.00347453,1,36.6245,218.0,-0.00744877,31,0.0,0.53910504,100.0,-0.16474149,0.02471302,0.22690529,-0.23163182
