Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
PDCO,2020-01-24,762800.0,21.73619461,21.31729508,1.0,-0.02967776,0.138,0.0,21.9407,0.0,41.0489,22.11785784,61.4162,85.7143,0.6896,21.99684163,1,1,198164752.5619,22.296,0.7106,0.0,0.8277,0.67346992,1.0,0,77.6144,0.0,-0.00807146,0,66.2188,1.0,0.00734329,100,0.857143,0.81290077,0.0,-0.07954854,0.365049,0.08126912,-0.18785414
PDCO,2020-01-27,817900.0,21.60586929,21.28006052,1.0,-0.03207394,0.0844,0.0,21.9277,0.0,39.7323,21.7734291,54.8947,78.5714,0.7107,21.42900218,1,1,198427096.8827,22.319,0.7827,0.0,0.7951,0.47342692,1.0,0,64.9352,0.0,-0.00599577,0,47.0513,0.0,0.00607558,31,0.785714,0.6710594,0.0,-0.16336144,0.37117269,0.08859918,-0.28945707
PDCO,2020-01-28,592400.0,21.91306496,21.57794531,0.0,-0.01097092,0.0595,0.0,21.8978,0.0,39.2964,22.04338847,65.6437,71.4286,0.7256,21.81997597,1,1,198687741.4428,22.2528,0.7099,0.0,0.7851,0.48346169,1.0,0,53.761,0.0,0.01421816,0,48.0128,1.0,0.00750006,0,0.714286,0.54605437,0.0,-0.17208232,0.37877807,0.05860051,0.02043514
PDCO,2020-01-29,942900.0,21.40107536,21.33591361,1.0,-0.04228632,0.0014,0.0,21.7524,0.0,37.6347,22.05269647,43.8654,64.2857,0.726,22.03407832,1,1,197916250.8065,22.1423,0.7799,0.0,0.7274,0.37716311,0.0,0,44.2972,0.0,-0.02336458,0,37.8276,0.0,0.0018404,0,0.642857,0.44018347,0.0,-0.17603467,0.38065832,0.10522815,-0.2121351
PDCO,2020-01-30,687700.0,21.50347328,20.92632301,1.0,-0.0886044,-0.0351,0.0,21.6703,0.0,34.3001,21.51278236,48.1647,57.1429,0.7172,21.31729532,1,1,198582076.4572,22.0291,0.7176,0.0,0.6821,0.42859349,0.0,0,42.8653,0.0,0.00478471,0,42.7555,0.0,0.00042604,0,0.571429,0.4241649,7.1429,-0.03232484,0.38109439,0.07127844,0.13027261
PDCO,2020-01-31,1446000.0,20.48880577,20.35848227,1.0,-0.05546631,-0.1276,0.0,21.4204,0.0,32.3976,21.48485374,24.7169,50.0,0.6853,21.41038291,1,1,197470721.077,22.3792,1.9176,0.0,0.5577,0.2278909,1.0,1,34.7026,0.0,-0.04718621,0,23.5248,3.0,-0.00721675,0,0.5,0.33284931,0.0,-0.19042676,0.37370469,0.17215645,-0.44978307
PDCO,2020-02-03,795900.0,20.79599953,20.53535073,0.0,-0.05285268,-0.1655,282.0,21.2581,477.0,30.6853,20.90770489,36.4289,42.8571,0.6439,20.66567602,1,1,197789072.277,22.2828,2.0494,0.0,0.4785,0.26747891,4.0,0,31.1994,0.0,0.01499325,0,27.318,26.0,-0.0040405,0,0.428571,0.29365925,0.0,-0.10094921,0.36959722,0.08567248,0.1612426
PDCO,2020-02-04,897000.0,20.5912056,20.57258744,0.0,-0.09091976,-0.1995,0.0,20.9933,0.0,27.8954,21.20559041,32.2481,35.7143,0.5941,21.03803059,1,1,196944879.3359,21.8313,1.6761,0.0,0.3946,0.14675804,5.0,0,22.1979,0.0,-0.00984776,0,15.7509,7.0,-0.00682632,0,0.357143,0.19296006,0.0,-0.28851516,0.3626858,0.09912199,-0.42342412
PDCO,2020-02-05,1021000.0,21.54071045,20.87047289,0.0,-0.05766542,-0.1551,0.0,21.0212,0.0,26.2868,21.61518129,59.311,28.5714,0.5553,20.97287096,1,1,197761665.7356,21.9238,1.8051,0.0,0.4002,0.44726765,6.0,0,29.2046,0.0,0.04611215,0,44.5448,5.0,-0.00273717,0,0.285714,0.27134355,78.5714,0.31564698,0.35993342,0.11561793,1.82807967
PDCO,2020-02-06,922300.0,21.67103386,21.47554681,-1.0,-0.00757034,-0.1158,0.0,21.0548,0.0,26.0878,22.04338803,61.9207,21.4286,0.5263,21.68034294,1,1,197474384.4898,22.0409,1.9722,0.0,0.4105,0.62843402,6.0,0,40.7331,0.0,0.0060501,0,61.9036,2.0,-0.00113154,0,0.214286,0.40031212,71.4286,0.39474946,0.35879871,0.10248769,0.38969307
