Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,Close
JBSS,2020-01-24,1.038576193497164,0.5472154010083037,-0.3007849417871634,-0.919064117638251,-0.14672519590482722,0.001984566344413182,-0.32600833802968365,0.09762996188197916,0.3099253650322696,-0.15373166642145242,78.19332123
JBSS,2020-01-27,1.1847897556097093,0.5322063926157091,-0.17851425515837277,-0.8828761014717942,-0.19200180839313555,-0.06703468033543128,-0.35595850165537374,0.1324156774178004,0.32579602243976213,-0.07332874022999843,76.85421753
JBSS,2020-01-28,1.3446461278841129,0.5213221251002755,-0.036593529010671484,-0.8505967169807722,-0.23365280912545672,-0.14742202641733593,-0.37937154916279553,0.13717852555226495,0.3510779354135213,-0.004310401292595799,75.89511108
JBSS,2020-01-29,1.405279909935833,0.49988365676492524,-0.03875528184334405,-0.7577790712469078,-0.2492360556766203,-0.152217556113219,-0.39575844112715775,0.15961563106322357,0.3943292163766173,0.02330663510636876,75.67795563
JBSS,2020-01-30,0.7499903310630623,0.14551224844879515,-0.6310706674277625,-1.0308507460887164,-0.10034144787445497,-0.6723137471311791,-0.3445990388298338,0.1337698280397536,0.2843233615580984,0.19227126343885106,78.89906311
JBSS,2020-01-31,0.9651713445489307,0.17071933196584374,-0.479285190325295,-0.9187337789126836,-0.12680160245549546,-0.6091337069493115,-0.23505795693512174,0.012807351155284778,0.23004697591744305,-0.16146116602273625,76.27513885
JBSS,2020-02-03,1.2694690898868106,0.2666998892552047,-0.1517761871901613,-0.9703062472820587,-0.1927033269022382,-0.13995027564679902,-0.25364037943377504,0.02985972911213317,0.16924197379774497,-0.45511862682895066,73.46118164
JBSS,2020-02-04,1.372934051026786,0.25279197586250896,-0.001225852315693583,-0.9464148757838418,-0.28191696846413333,-0.2200050190398716,-0.20888727356339987,-0.002145038242987782,0.09718990960759087,-0.3416019808223548,73.47023773
JBSS,2020-02-05,1.487507786709204,0.2754544050094141,0.09145049115495514,-0.9161850424767166,-0.2820047995399652,-0.24058095867044996,-0.24586106202200003,0.040563433550982735,0.013163927897968292,-0.26532821640029214,72.14016724
JBSS,2020-02-06,1.6122580038777694,0.20195438093402354,0.17291806408798532,-0.8309599076094866,-0.29733427966891796,-0.2814038607371741,-0.24027321833044554,0.02517833782493105,-0.06021788396934873,-0.22200560081522813,71.6244278
