Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
BKSC,2020-01-24,4900.0,17.69758224,17.69758224,0.0,0.00438561,0.0122,0.0,17.853,0.0,24.6195,17.88387329,43.8543,78.5714,0.1087,17.88387329,1,1,-369409.5698,18.1266,0.5472,0.0,0.1209,0.44715639,1.0,0,63.6538,0.0,-0.0088682,0,44.9929,1.0,0.0014119,41,0.785714,0.66191781,28.5714,-0.12520683,0.54503305,0.06853147,-0.37695994
BKSC,2020-01-27,4700.0,17.5112896,17.5112896,0.0,-0.08635431,-0.0117,0.0,17.8157,0.0,22.4935,17.69758063,32.8564,71.4286,0.1058,17.60443511,1,1,-374083.5698,18.1905,0.7496,0.0,0.0941,0.20956253,1.0,0,46.5052,0.0,-0.01052645,0,22.3077,0.0,-0.00224686,19,0.714286,0.47109624,21.4286,-0.26940418,0.54098377,0.06573427,-0.50419511
BKSC,2020-01-28,5700.0,17.69758224,17.59512199,0.0,-0.08506013,-0.0151,0.0,17.743,0.0,20.5802,17.69758224,48.8811,64.2857,0.102,17.69758224,1,1,-368409.5698,18.0196,0.5532,0.0,0.0869,0.15048142,1.0,0,27.9891,0.0,0.01063843,0,16.6667,1.0,-0.00099648,20,0.642857,0.26505777,14.2857,-0.39815117,0.53919197,0.07972028,-0.25287233
BKSC,2020-01-29,12300.0,17.70689774,17.65101113,0.0,-0.05377013,-0.0167,0.0,17.7039,0.0,19.4736,17.79072853,49.6324,57.1429,0.0978,17.69758301,1,1,-370868.3698,17.9227,0.4377,0.0,0.0811,0.26219824,0.0,0,22.1026,0.0,0.00052637,0,27.3333,0.0,0.00083968,79,0.571429,0.19955557,7.1429,-0.21031402,0.54070032,0.17202797,0.63999472
BKSC,2020-01-30,3100.0,17.60443687,17.52060608,0.0,-0.05758052,-0.0244,0.0,17.6535,0.0,18.3523,17.7814132,41.2885,50.0,0.0917,17.60443687,1,1,-371968.7332,17.8056,0.3041,0.0,0.0673,0.34947826,0.0,0,26.5556,0.0,-0.00578649,0,35.6667,0.0,-0.00037163,0,0.5,0.24910646,0.0,0.20146951,0.54003219,0.04335664,0.30488086
BKSC,2020-01-31,9900.0,17.79072952,17.69758399,0.0,-0.06256437,-0.0168,0.0,17.6722,0.0,17.2041,17.79072952,57.5194,42.8571,0.0875,17.74415587,1,1,-362095.7332,17.8639,0.3834,0.0,0.0707,0.55894863,1.0,0,39.5556,0.0,0.01058214,0,55.6667,3.0,0.00052948,41,0.428571,0.39376435,0.0,0.48953893,0.54098377,0.13846154,0.56074714
BKSC,2020-02-03,8300.0,17.59512138,17.56717897,0.0,0.02933022,-0.0245,282.0,17.6889,477.0,17.7087,17.73484055,42.2055,35.7143,0.0814,17.67895218,1,1,-367595.7332,17.8338,0.2897,0.0,0.0569,0.50862756,4.0,0,47.3985,0.0,-0.01099495,0,50.8621,26.0,-0.00057987,23,0.357143,0.48103646,0.0,0.19827534,0.53994108,0.11608392,-0.08631013
BKSC,2020-02-04,15800.0,17.46471977,17.46471977,0.0,0.08096585,-0.0371,0.0,17.6423,0.0,19.1425,17.65101083,34.5418,28.5714,0.0721,17.50197869,-1,1,-383433.7332,17.8632,0.4417,0.0,0.0351,0.42134754,5.0,0,49.6858,0.0,-0.00741124,1,42.5287,7.0,-0.00335731,25,0.285714,0.50648846,7.1429,0.0482568,0.53390766,0.22097902,-0.16384302
BKSC,2020-02-05,3400.0,17.5112896,17.47403246,0.0,-0.01730704,-0.0407,0.0,17.6032,0.0,18.8112,17.75346723,39.4501,21.4286,0.062,17.62306457,0,1,-385923.3998,17.8267,0.447,0.0,0.0213,0.12210446,6.0,0,35.7827,0.0,0.00266651,0,13.9573,5.0,-0.0022156,25,0.214286,0.3517813,0.0,-0.27982039,0.52993936,0.04755245,-0.67181456
BKSC,2020-02-06,7600.0,17.52992058,17.46471924,0.0,-0.01036616,-0.0402,0.0,17.5883,0.0,18.6162,17.69758217,41.6382,14.2857,0.0519,17.68826744,1,1,-389269.5998,17.8167,0.4568,0.0,0.0117,0.09562008,6.0,0,22.6382,0.0,0.00106394,0,11.4286,2.0,-0.00184666,51,0.142857,0.20551547,100.0,-0.36734232,0.5266392,0.10629371,-0.18117401
