Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,Close
XEL,2020-01-24,-1.4699544721465392,0.8304055048180897,0.41749682073362815,0.06466160339714744,-0.14618614871768648,0.11774011580729576,0.0030318153733438955,-0.20238325937244742,0.1887342493005528,-0.210591022308906,64.09648132
XEL,2020-01-27,-1.4733178666958011,0.762933238046631,0.38051542961229673,0.13583846596342342,-0.15452896046807338,-0.29457453882033896,-0.03629368437200407,0.031215928755830045,0.065345247363347,-0.34520306439952403,63.85791779
XEL,2020-01-28,-1.3679583311697796,0.6105539189403845,0.5163789193736641,0.10301425740408747,-0.05032154658172966,0.09865548766009857,-0.1519168137362821,0.02381759128447383,0.22818579307376163,-0.27635430375372727,64.14419556
XEL,2020-01-29,-1.2867826775070887,0.5356495671873337,0.5166838160132066,0.033121124585870555,-0.03250689523332141,0.050711297872223046,-0.20275928686781797,0.021990066368867762,0.2569260609618546,-0.26074582334954977,64.3350296
XEL,2020-01-30,-1.5011823162757671,0.6124793721592228,0.4159187285573669,0.14088211851122456,-0.2519692114802508,-0.35054071868741743,-0.17365740775323693,0.08985265670120411,0.23859086855395098,-0.26533557621207315,65.61373138
XEL,2020-01-31,-1.51515639942573,0.5707524693064067,0.4971484016259832,0.08436974740197603,-0.29307573672602427,0.10074977007453433,-0.20538921396601867,-0.08502818173934913,0.42096837369700263,-0.1307580924948404,66.02404785
XEL,2020-02-03,-1.5616841991052945,0.5610235456175747,0.45400037006912686,0.057048846710471,-0.31234432533743,0.14650338735512394,-0.23355696071400903,-0.054506784844927395,0.37272631660953115,-0.1971255276124652,66.27214813
XEL,2020-02-04,-1.4968527376564151,0.500141653572473,0.4662789390251397,-0.013104331158555554,-0.27753484323135946,0.13577716143061444,-0.26089253123819495,-0.019913319690408684,0.4346645855274266,-0.12380623949396034,66.12902069
XEL,2020-02-05,-1.4947574081584405,0.502790033223547,0.34936162625967015,-0.09717480309455395,-0.2951662297229997,-0.31408968665650877,-0.2676350396527845,0.12455132885711934,0.4009351135948242,-0.12507878727069002,66.12902069
XEL,2020-02-06,-1.15086908216117,0.21029321027902617,0.6733345751878136,-0.12219070879470742,-0.15471673311574485,0.5386277053646717,-0.32938099528795955,-0.11685993914383769,0.5602968040251256,-0.015985522486093858,66.12902069
XEL,2020-02-07,-0.8188598711877314,-0.1694648854707416,0.7272182778511633,0.03531614183066161,-0.0296073398556294,0.047540017705604135,-0.28254422724788675,0.12718996323304665,0.3707632815613163,0.08580544250290967,65.56600952
XEL,2020-02-10,-0.6340126210719477,-0.3848494339470189,0.8724598197321792,0.0769945358167981,0.16004625024266725,0.3946874372415563,-0.3991574994436532,0.15902538664885793,0.3325733583402033,-0.01454834753070172,65.8999939
XEL,2020-02-11,-0.5386935751379109,-0.4781932385886437,0.823305637777686,0.10118301455532994,0.17682532777283327,-0.11585546513741915,-0.42344501843385207,0.31726325153971746,0.2576907535922598,-0.11898521135975783,65.80457306
XEL,2020-02-12,-0.5077285781507479,-0.4265878337318499,0.8376479636062545,-0.07883341120096142,0.25634656159515007,0.2908411367182214,-0.4659658523627249,0.1900829016152048,0.31346080997907083,-0.013972163497163216,65.87136841
XEL,2020-02-13,-1.130920562264826,-0.008219784751165148,0.577115729118478,0.2853971217548432,-0.23893995865384332,-0.4990039395759805,-0.2901079855237032,0.28194853145299287,0.17954118027986268,-0.12874990755345098,66.62521362
XEL,2020-02-14,-1.4028626543939942,0.22918385441648165,0.45513074823702243,0.12429738005990104,-0.2537485311492512,-0.012036708832581948,-0.28941778981422933,0.11061373084551342,0.2991732357907764,-0.054848056255943155,67.04509735
XEL,2020-02-18,-1.5302301565304133,0.381485465219342,0.3706518722603478,0.010577153512230236,-0.37413316756950804,0.08413049586678777,-0.23193219351146147,-0.07048879414426323,0.2945015033226976,-0.09635476258747373,67.90392303
XEL,2020-02-19,-1.503099962411136,0.3375008545565806,0.35621056808964524,-0.05012446565765047,-0.30812164793909047,0.15385104288524803,-0.24175325336908549,0.01430613000847608,0.2656945313694941,-0.13182392198332857,67.55084229
XEL,2020-02-20,-1.4223714966368564,0.2691960637861133,0.3655460865967059,-0.13199089099695774,-0.2619813088444473,0.11622417386575228,-0.23688113685400108,0.055788949827967796,0.38409955421458913,0.08973288452609285,67.4363327
XEL,2020-02-21,-1.231509362285906,0.21525048158745272,0.30090916008044943,-0.1518000520129873,-0.40230536927781546,-0.4742889825803262,-0.14383226435474306,-0.16581441440267958,0.4605940431705347,0.1309433443578975,67.57946777
XEL,2020-02-24,-1.0852233404165503,-0.10103161420854809,0.5117632976459785,0.3212926129868409,-0.34399481762444145,-0.45729312790915516,-0.08725765122991469,-0.03150692098634039,0.19864984612704378,0.09262687252494847,67.15006256
XEL,2020-02-25,-0.470985494860601,-0.6277827742738712,0.9872765236803113,0.447476015931603,0.032967667749225216,0.3935600740519308,-0.10302874645442849,-0.05636279999867977,0.05903427015934657,0.3570612979740725,65.69006348
XEL,2020-02-26,-0.05128191086460409,-0.8173904797383386,0.9740382332868396,0.5034220903735732,-0.102357849494825,-0.3705728959450908,0.07003415951295791,-0.39390625711690863,0.2283517629147908,0.6389038733736406,65.22248077
XEL,2020-02-27,0.7241123412137082,-0.7919793323603173,1.1346890685639945,0.5226726467392491,-0.5439869660665114,-0.26102316766497485,0.586195840314118,-0.07600554801985007,0.37257714692866245,0.27057938656676045,61.88264084
XEL,2020-02-28,0.9074705402458608,-0.632525672016173,1.3375508791603468,0.5533808266428234,-0.4724346851325633,-0.3845904389244175,0.565188343780606,-0.22720358158055484,0.5279010363619884,0.1936331827349541,59.46839905
XEL,2020-03-02,1.0311248984916144,0.03838558403650904,0.792737724945633,0.42194368501133267,-0.7023406217653749,-0.3763325397307233,-0.3148764855434331,-0.02608636978858948,0.15206485073255796,0.12968631648442733,62.85596466
XEL,2020-03-03,0.9399658119977629,0.1912054950905288,0.6884632344405042,0.21543409296152813,-0.6598479619104596,-0.22428669671064866,-0.23484629403605004,-0.012989570449178827,0.12039509082225072,0.23194568165044563,62.7032814
XEL,2020-03-04,0.5241510552245581,0.5326373808342865,0.3363565963712051,-0.10733294571594988,-0.6589262560239906,-0.10862598079402375,-0.23641080663350753,0.06985784513830295,0.06223905740835089,0.30052774907242025,66.03359222
XEL,2020-03-05,0.009743721860274829,0.35326910275824014,0.4980099662578077,-0.5359780865258346,-0.4756583437604756,-0.061018982214648375,0.4771066057902256,-0.075684213105907,0.39480405152400305,0.2511408731398956,66.08130646
XEL,2020-03-06,-0.5526292011768745,0.37104875814808164,0.4252630046296085,-0.6862144694816683,0.019449144811205167,-0.07843762428597396,0.02995110337875334,-0.5733913058371591,0.14532713694554802,0.3791369375549115,66.94012451
XEL,2020-03-09,0.018653965313479508,0.4126293372465509,0.5571125986607564,-0.7505548811713553,-0.3180426018581047,0.5477065326448316,0.5310964250769445,-0.20857915343481323,0.4039562947290582,0.233589918648611,64.87895966
XEL,2020-03-10,0.05587619524394452,0.29848740514440414,0.516294977787905,-0.8125591854416295,-0.24773952735793217,0.518776177560994,0.48218520234446827,-0.07357437075271876,0.4579926155045715,0.3285538340472044,65.35607147
XEL,2020-03-11,0.2715467880279137,0.050441039281911675,0.606945466805885,-0.6903822032967085,-0.07982266589803404,0.4330817460451604,0.43795843511639637,0.11434434588430789,0.4350844046871022,0.2650418701073002,63.76249313
XEL,2020-03-12,1.3796689836299565,0.1008927172116609,0.6927796858617034,-0.23848255931010479,-0.39344793432942854,0.4088395785486272,0.03681314891623304,-0.5053674056531415,0.08247445621099285,0.31197953739361417,58.86433411
XEL,2020-03-13,1.0393138989872432,0.2719083982754443,0.4310543282390297,-0.38532163055732954,-0.3335798001397971,0.252762981546772,-0.23036752254860587,-0.2287852679978879,0.18575343322454047,0.012142452599965207,64.19468689
XEL,2020-03-16,1.1215805915366805,0.2339323766960007,0.8578047899028008,0.6001937327439495,-0.6430878599321416,-0.08458778515223848,0.18674832429624122,-0.38922621633175475,-0.16920143806199395,0.11466637259482426,56.0503006
XEL,2020-03-17,0.7035047248429497,0.6299249599310404,0.5787818841419782,0.33883180576922145,-0.6306263503015925,-0.1262119991473087,-0.06494934414283664,-0.22717285091522446,-0.11944898374030596,-0.1596304780580737,62.3602829
XEL,2020-03-18,0.9762612923893887,0.4914727144897818,0.6999640456913414,0.3138035995761926,-0.5681627357015622,-0.08410744050651733,0.0018845380119981267,-0.23080268446471017,-0.02418306233080549,-0.0372510540308524,58.94116974
XEL,2020-03-19,1.1294655374104712,0.5749542835348874,0.7611669004318149,0.27378491038059777,-0.5112773556298393,-0.12008320209212835,0.002605332548136509,-0.33395770431103844,-0.04192191445579705,-0.11399046962181134,55.69494247
XEL,2020-03-20,1.6205437517489496,0.5174139428173854,1.1916744997041626,0.5038315540760617,-0.32196409720961516,-0.2720363320694125,0.10952717548586248,-0.47714078444784774,0.23887616276360707,0.1556954607462471,48.62623215
XEL,2020-03-23,1.832371506956402,0.5927247510706267,1.279326507028826,0.5909467044763498,-0.04693429679632569,-0.34002447341629044,-0.007936090099524422,-0.3059634697846058,-0.01997720620711772,-0.21459136472721838,48.02115631
