Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,BBANDS_compare_high_low_price,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
JBSS,2020-01-24,79.9383,0.59385077,-0.00271595,-1.4687,-1.4818,0.0132,-1,-1,1,-159.6685,1,-7.6413,-1,0.1593009,29.9236,1,-0.19962982,35.2901,13.2188,0.36567934,-0.38412553,0.12976198,-0.62892201,42.0051,0.0326829,78.5714,100.0,0.785714,1.0,-1,76.5834,79.7666,82.9499,6.3665,8010512.9882,0.0,-0.00192743,79.45100083,79.45100083,77.53281681,78.19332123,49700.0,0.0,0.0,-1.04958344,-0.01324514,0.10181424,0.0,1.0,1.0,0.0,0.0,0.0,0.0
JBSS,2020-01-27,79.6962,0.58355101,-0.00302859,-1.6257,-1.5106,-0.1151,-1,-1,-1,-215.9582,1,-7.3213,-1,-0.04187769,22.6974,1,-0.24148832,20.816,13.6064,0.21139723,-0.41014619,0.13381078,0.02932187,43.7147,0.04069982,71.4286,100.0,0.714286,1.0,-1,75.5467,78.7639,81.9811,6.4344,7949072.3407,0.0,-0.00767,77.63235118,78.04856107,76.79088139,76.85421753,68300.0,0.0,0.0,-1.3391037,-0.01712555,0.1521798,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JBSS,2020-01-28,79.2544,0.56475533,-0.00554355,-1.8066,-1.5698,-0.2368,-1,-1,-1,-233.6048,1,-8.3078,-1,0.13474383,18.6626,1,-0.17776485,11.1188,6.5312,0.10803298,-0.46585319,0.05990461,-0.51999059,45.9203,0.05045442,64.2857,100.0,0.642857,1.0,-1,75.2146,77.6004,79.9862,4.7716,7899023.9211,0.0,-0.00629613,76.89944611,76.9175461,75.62367347,75.89511108,86200.0,0.0,0.0,-0.95910645,-0.01247956,0.20064988,0.0,1.0,1.0,0.0,0.0,0.0,0.0
JBSS,2020-01-29,78.8588,0.54792516,-0.00499152,-1.945,-1.6448,-0.3001,-1,-1,-1,-214.5977,1,-8.7099,-1,0.0484003,17.7686,1,-0.04790329,9.6063,8.6813,0.09191096,-0.13603087,0.08236414,0.32920443,48.3381,0.0526521,57.1429,100.0,0.571429,1.0,-1,74.3268,77.0493,79.7719,5.4451,7922578.8086,0.0,0.002982,76.03987932,76.13940851,74.69172063,75.67795563,65000.0,0.0,0.0,-0.21715546,-0.00286126,0.14324398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBSS,2020-01-30,78.6727,0.54000783,-0.00235991,-1.7747,-1.6708,-0.1039,-1,-1,-1,45.5923,0,-4.4698,-1,-0.48681386,56.4491,0,2.17690195,12.2326,21.4852,0.11990518,0.2733935,0.21611119,1.47488279,46.3692,-0.04073185,100.0,92.8571,1.0,0.928571,1,74.4602,76.9807,79.5011,5.0409,7796000.1999,-1.0,-0.01597695,79.11622147,85.32318982,77.83139199,78.89906311,177000.0,0.0,0.0,3.22110748,0.04256335,0.44652044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JBSS,2020-01-31,78.1822,0.51914028,-0.00623469,-1.8301,-1.7027,-0.1274,-1,-1,-1,-105.8584,1,-5.2915,-1,0.18383373,38.1677,0,-0.32385636,18.384,24.9856,0.18547409,0.50286938,0.25267569,0.16292145,43.0952,-0.07060721,92.8571,85.7143,0.928571,0.857143,1,74.2809,76.5977,78.9144,4.6335,7716496.1839,-1.0,-0.01019805,79.23385106,79.90340548,75.94940818,76.27513885,95200.0,0.0,0.0,-2.62392426,-0.03325672,0.22502031,0.0,3.0,1.0,0.0,0.0,0.0,0.0
JBSS,2020-02-03,77.342,0.4833953,-0.01074669,-2.0767,-1.7775,-0.2992,-1,-1,-1,-190.3813,1,-9.2748,-1,0.75277332,26.6138,1,-0.30271407,21.6845,18.5827,0.22065473,0.17953111,0.18579224,-0.25626361,39.1733,-0.09100549,85.7143,100.0,0.857143,1.0,-1,72.4579,75.9201,79.3824,6.9245,7628375.6314,0.0,-0.01141976,76.58275874,76.58275874,73.30735942,73.46118164,97300.0,0.0,0.0,-2.81395721,-0.03689219,0.23070674,0.0,26.0,4.0,477.0,0.0,0.0,282.0
JBSS,2020-02-04,76.5182,0.44834804,-0.01065139,-2.2455,-1.8711,-0.3745,-1,-1,-1,-174.9406,1,-8.764,-1,-0.05507396,26.703,1,0.00335164,16.4705,5.8431,0.16507774,-0.24044825,0.05271685,-0.68556238,35.6436,-0.09010474,78.5714,92.8571,0.785714,0.928571,-1,71.398,75.4359,79.4739,8.0759,7530862.3648,0.0,-0.01278297,73.85930455,74.45647977,73.37070853,73.47023773,119400.0,0.0,0.0,0.00905609,0.00012328,0.29054969,0.0,7.0,5.0,0.0,0.0,0.0,0.0
JBSS,2020-02-05,75.8894,0.42159674,-0.00821765,-2.4582,-1.9885,-0.4697,-1,-1,-1,-171.4892,1,-10.325,-1,0.17811502,21.8287,1,-0.18253754,8.518,1.1283,0.08031057,-0.48283294,0.00346696,-0.80690045,33.3068,-0.06556016,71.4286,100.0,0.714286,1.0,-1,69.8709,74.7295,79.5881,9.7172,7453209.315,0.0,-0.01031131,73.85929268,73.85929268,72.04063805,72.14016724,87200.0,0.0,0.0,-1.3300705,-0.01810353,0.2033577,0.0,5.0,6.0,0.0,0.0,0.0,0.0
JBSS,2020-02-06,75.1288,0.38923822,-0.01002248,-2.6378,-2.1184,-0.5195,-1,-1,-1,-158.8094,1,-10.8157,-1,0.04752542,20.0544,1,-0.0812829,2.6659,1.0263,0.01793195,-0.68702747,0.00240149,-0.09040149,31.5111,-0.05391392,64.2857,100.0,0.642857,1.0,-1,70.0553,73.2769,76.4985,6.4432,7369371.815,0.0,-0.01124851,71.92300845,72.73733502,71.54299169,71.6244278,97100.0,0.0,0.0,-0.51573944,-0.00714913,0.23016518,0.0,2.0,6.0,0.0,0.0,0.0,0.0
