Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
JBSS,2020-01-24,49700.0,78.19332123,77.53281681,0.0,0.0326829,0.0132,0.0,79.7666,0.0,42.0051,79.45100083,29.9236,78.5714,-1.4818,79.45100083,-1,-1,8010512.9882,82.9499,6.3665,0.0,-1.4687,0.12976198,1.0,1,35.2901,0.0,-0.01324514,1,13.2188,1.0,-0.00271595,0.0,0.785714,0.36567934,100.0,-0.38412553,0.59385077,0.10181424,-0.62892201
JBSS,2020-01-27,68300.0,76.85421753,76.79088139,0.0,0.04069982,-0.1151,0.0,78.7639,0.0,43.7147,78.04856107,22.6974,71.4286,-1.5106,77.63235118,-1,-1,7949072.3407,81.9811,6.4344,0.0,-1.6257,0.13381078,1.0,1,20.816,0.0,-0.01712555,1,13.6064,0.0,-0.00302859,0.0,0.714286,0.21139723,100.0,-0.41014619,0.58355101,0.1521798,0.02932187
JBSS,2020-01-28,86200.0,75.89511108,75.62367347,0.0,0.05045442,-0.2368,0.0,77.6004,0.0,45.9203,76.9175461,18.6626,64.2857,-1.5698,76.89944611,-1,-1,7899023.9211,79.9862,4.7716,0.0,-1.8066,0.05990461,1.0,1,11.1188,0.0,-0.01247956,1,6.5312,1.0,-0.00554355,0.0,0.642857,0.10803298,100.0,-0.46585319,0.56475533,0.20064988,-0.51999059
JBSS,2020-01-29,65000.0,75.67795563,74.69172063,0.0,0.0526521,-0.3001,0.0,77.0493,0.0,48.3381,76.13940851,17.7686,57.1429,-1.6448,76.03987932,-1,-1,7922578.8086,79.7719,5.4451,0.0,-1.945,0.08236414,0.0,1,9.6063,0.0,-0.00286126,1,8.6813,0.0,-0.00499152,0.0,0.571429,0.09191096,100.0,-0.13603087,0.54792516,0.14324398,0.32920443
JBSS,2020-01-30,177000.0,78.89906311,77.83139199,-1.0,-0.04073185,-0.1039,0.0,76.9807,0.0,46.3692,85.32318982,56.4491,100.0,-1.6708,79.11622147,-1,-1,7796000.1999,79.5011,5.0409,0.0,-1.7747,0.21611119,0.0,0,12.2326,0.0,0.04256335,0,21.4852,0.0,-0.00235991,0.0,1.0,0.11990518,92.8571,0.2733935,0.54000783,0.44652044,1.47488279
JBSS,2020-01-31,95200.0,76.27513885,75.94940818,-1.0,-0.07060721,-0.1274,0.0,76.5977,0.0,43.0952,79.90340548,38.1677,92.8571,-1.7027,79.23385106,-1,-1,7716496.1839,78.9144,4.6335,0.0,-1.8301,0.25267569,1.0,0,18.384,0.0,-0.03325672,1,24.9856,3.0,-0.00623469,0.0,0.928571,0.18547409,85.7143,0.50286938,0.51914028,0.22502031,0.16292145
JBSS,2020-02-03,97300.0,73.46118164,73.30735942,0.0,-0.09100549,-0.2992,282.0,75.9201,477.0,39.1733,76.58275874,26.6138,85.7143,-1.7775,76.58275874,-1,-1,7628375.6314,79.3824,6.9245,0.0,-2.0767,0.18579224,4.0,1,21.6845,0.0,-0.03689219,1,18.5827,26.0,-0.01074669,0.0,0.857143,0.22065473,100.0,0.17953111,0.4833953,0.23070674,-0.25626361
JBSS,2020-02-04,119400.0,73.47023773,73.37070853,0.0,-0.09010474,-0.3745,0.0,75.4359,0.0,35.6436,74.45647977,26.703,78.5714,-1.8711,73.85930455,-1,-1,7530862.3648,79.4739,8.0759,0.0,-2.2455,0.05271685,5.0,1,16.4705,0.0,0.00012328,1,5.8431,7.0,-0.01065139,0.0,0.785714,0.16507774,92.8571,-0.24044825,0.44834804,0.29054969,-0.68556238
JBSS,2020-02-05,87200.0,72.14016724,72.04063805,0.0,-0.06556016,-0.4697,0.0,74.7295,0.0,33.3068,73.85929268,21.8287,71.4286,-1.9885,73.85929268,-1,-1,7453209.315,79.5881,9.7172,0.0,-2.4582,0.00346696,6.0,1,8.518,0.0,-0.01810353,1,1.1283,5.0,-0.00821765,0.0,0.714286,0.08031057,100.0,-0.48283294,0.42159674,0.2033577,-0.80690045
JBSS,2020-02-06,97100.0,71.6244278,71.54299169,0.0,-0.05391392,-0.5195,0.0,73.2769,0.0,31.5111,72.73733502,20.0544,64.2857,-2.1184,71.92300845,-1,-1,7369371.815,76.4985,6.4432,0.0,-2.6378,0.00240149,6.0,1,2.6659,0.0,-0.00714913,1,1.0263,2.0,-0.01002248,0.0,0.642857,0.01793195,100.0,-0.68702747,0.38923822,0.23016518,-0.09040149
