Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
CMCSA,2020-02-07,14104200.0,43.18836975,42.73466868,0.0,-0.06167766,-0.085,0.0,42.6306,0.0,29.6812,43.29455174,58.7655,0.0,-0.1027,42.97599841,-1,-1,2856988511.9307,44.1203,2.9793,0.0,-0.1877,0.82739402,7.0,0,72.5281,0.0,0.00313925,0,80.291,5.0,0.00033958,97,0.0,0.76529502,71.4286,0.24245565,0.34107807,0.16400852,-0.0132786
CMCSA,2020-02-10,15016100.0,43.11113739,42.7250084,0.0,-0.05838376,-0.0448,0.0,43.0167,0.0,27.9483,43.17870941,56.5442,7.1429,-0.1139,43.09183057,-1,-1,2867531745.8265,43.3185,0.6037,0.0,-0.1587,0.80820889,9.0,0,80.0459,0.0,-0.00178827,0,78.4752,9.0,0.00150164,90,0.071429,0.84979924,64.2857,0.10365362,0.34344383,0.17862978,-0.02261524
CMCSA,2020-02-11,11075700.0,43.23662567,42.82153833,1.0,-0.06936379,-0.0083,0.0,43.1151,0.0,26.0097,43.29454244,59.6429,0.0,-0.116,43.26558405,-1,-1,2875895041.578,43.2659,0.3016,0.0,-0.1242,0.74360302,10.0,0,77.0422,0.0,0.00291081,0,72.3605,9.0,0.00170417,92,0.0,0.816036,57.1429,-0.03752472,0.34613271,0.11545005,-0.07791888
CMCSA,2020-02-12,23638000.0,44.4239769,43.35247231,-1.0,-0.01304129,0.0919,0.0,43.3911,0.0,25.6705,44.53981414,78.1063,0.0,-0.093,43.42004434,-1,-1,2894920981.5022,44.4199,2.0576,0.0,-0.0011,0.77702644,10.0,-1,75.4532,0.0,0.0274617,0,75.5239,8.0,0.00612365,96,0.0,0.79817476,50.0,-0.02062506,0.35581116,0.31687193,0.04371722
CMCSA,2020-02-13,17913100.0,44.47223663,44.10541446,0.0,0.00299955,0.1538,0.0,43.6748,0.0,25.7475,44.74252472,78.6037,100.0,-0.0546,44.30813421,-1,1,2897635099.9843,44.9212,2.4927,0.0,0.0992,0.82589475,11.0,-1,76.0111,0.0,0.00108634,0,80.1491,6.0,0.00434875,93,1.0,0.80444586,42.8571,0.00739399,0.36272646,0.22507981,0.06124154
CMCSA,2020-02-14,15930600.0,44.49154282,44.16333428,0.0,0.00268764,0.1862,0.0,43.9354,0.0,25.8167,44.57842165,78.8441,92.8571,-0.008,44.48189125,-1,1,2906897287.1928,45.201,2.5312,0.0,0.1782,0.92215641,11.0,-1,81.6443,0.0,0.00043412,0,89.2599,6.0,0.00650883,97,0.928571,0.86776614,35.7143,0.07411023,0.37312169,0.19329272,0.11367314
CMCSA,2020-02-18,13694500.0,44.54946518,44.22125663,0.0,0.01878629,0.2006,0.0,44.223,0.0,26.3017,44.78113963,79.6991,100.0,0.0421,44.53980993,-1,1,2909258404.7788,45.2241,2.0022,0.0,0.2427,0.90299875,9.0,-1,85.6185,0.0,0.00130187,0,87.4467,7.0,0.00778135,90,1.0,0.91243835,28.5714,0.04867701,0.38563014,0.15743946,-0.02031371
CMCSA,2020-02-19,14814400.0,44.37570572,44.26952006,1.0,0.01659589,0.1876,0.0,44.4507,0.0,26.7382,44.65564537,69.2094,92.8571,0.089,44.61703542,-1,1,2902591913.5273,44.5691,0.2367,0.0,0.2766,0.85023593,10.0,0,86.3865,0.0,-0.00390037,0,82.4529,17.0,0.00373913,98,0.928571,0.92107109,21.4286,0.00897002,0.39168753,0.17539576,-0.05710679
CMCSA,2020-02-20,12037800.0,44.4239769,43.92201062,1.0,-0.03829353,0.1719,0.0,44.4507,0.0,25.7143,44.54946939,70.5551,85.7143,0.132,44.21160556,-1,1,2909814580.9257007,44.5691,0.2367,0.0,0.3039,0.74763382,11.0,-1,80.8805,0.0,0.00108778,0,72.742,14.0,0.00315192,86,0.857143,0.85918061,14.2857,-0.06373681,0.39681272,0.1308762,-0.11777512
CMCSA,2020-02-21,21235400.0,44.23091125,44.07646038,1.0,-0.00892888,0.1395,0.0,44.4025,0.0,25.4847,44.81010112,57.9026,100.0,0.1669,44.1729908,1,1,2897520356.8253007,44.6205,0.436,0.0,0.3064,0.55958295,13.0,0,70.0462,0.0,-0.00434598,0,54.9437,17.0,0.00268209,95,1.0,0.73739709,7.1429,-0.13395441,0.40118771,0.27834903,-0.24467708
CMCSA,2020-02-24,21720800.0,43.05321503,42.92772624,1.0,-0.05209008,0.0352,0.0,44.1149,0.0,24.1572,44.41431432,24.4585,92.8571,0.1757,43.55518122,1,1,2879466693.2423,45.2072,2.1847,0.0,0.2109,0.33081941,17.0,1,53.6593,0.0,-0.02662609,0,33.2921,19.0,-0.00030882,97,0.928571,0.55319929,0.0,-0.23394417,0.40068262,0.28613185,-0.39406884
CMCSA,2020-02-25,22440600.0,41.67281342,41.53766936,0.0,0.05215836,-0.1216,0.0,43.5397,0.0,25.4172,43.33316303,13.2476,85.7143,0.1453,43.19801898,-1,1,2860404290.5548,45.6708,4.2622,0.0,0.0236,0.13959039,20.0,1,34.4763,0.0,-0.03206268,0,15.193,24.0,-0.00326632,97,0.857143,0.33757177,100.0,-0.35749628,0.39534201,0.29767301,-0.54364549
CMCSA,2020-02-26,30526000.0,40.75575638,40.72679431,0.0,0.08279039,-0.2734,0.0,42.8159,0.0,27.5215,42.64778013,9.5952,78.5714,0.0769,42.64778013,-1,-1,2830795438.9883,45.671,5.7101,0.0,-0.1965,0.01958769,23.0,1,17.4401,0.0,-0.02200612,1,3.8352,44.0,-0.00565161,95,0.785714,0.14607547,100.0,-0.49414235,0.38613152,0.427313,-0.74756796
CMCSA,2020-02-27,36098100.0,39.62634277,39.56842599,0.0,0.10690914,-0.427,0.0,41.8566,0.0,30.4638,41.12258643,6.7362,71.4286,-0.0298,40.40825246,-1,-1,2797387835.2547,45.1162,6.5191,0.0,-0.4568,0.0,26.0,1,7.0032,0.0,-0.02771176,1,1.9813,35.0,-0.01099161,96,0.714286,0.02875895,100.0,-0.59844267,0.3683196,0.51665515,-0.4833907
CMCSA,2020-02-28,62186700.0,39.02784348,37.61847876,1.0,0.124817,-0.5388,0.0,40.8163,0.0,34.2662,39.55876813,5.6258,64.2857,-0.1645,38.61275605,-1,-1,2825542926.9409,43.6938,5.7549,0.0,-0.7033,0.05849469,31.0,1,4.4447,0.0,-0.01510357,1,7.5176,51.0,-0.01261306,98,0.642857,0.0,100.0,-0.36533299,0.34810479,0.93495553,2.79427649
CMCSA,2020-03-02,40006900.0,41.04535675,38.03356306,1.0,0.00839019,-0.4504,0.0,40.4148,0.0,34.5537,41.05500832,44.3079,57.1429,-0.2771,38.94096142,-1,-1,2865294216.6379,42.3412,3.8527,0.0,-0.7274,0.26719086,50.0,0,12.2563,1.0,0.0516942,1,27.2699,78.0,-0.00808507,75,0.571429,0.0878067,92.8571,1.75750894,0.33531037,0.57932821,2.62747419
CMCSA,2020-03-03,43253400.0,40.00280762,39.6745991,-1.0,-0.03588617,-0.4353,0.0,40.0809,0.0,33.3137,41.94310036,35.0328,50.0,-0.3859,40.61095946,-1,-1,2834556695.5073,41.5521,2.9423,0.0,-0.8213,0.43026873,71.0,0,25.8307,1.0,-0.02539993,1,42.7046,171.0,-0.01075597,80,0.5,0.24039045,85.7143,1.10754469,0.31842694,0.63138207,0.56599768
CMCSA,2020-03-04,24996900.0,41.02605057,40.06073173,0.0,-0.03349973,-0.3343,0.0,40.135,0.0,32.1977,41.08397102,48.3083,42.8571,-0.4695,40.51443276,-1,-1,2856723919.1637,41.7155,3.161,0.0,-0.8038,0.63473547,85.0,0,44.0104,1.0,0.02557928,0,62.0566,143.0,-0.00800999,78,0.428571,0.44474032,78.5714,0.70380206,0.30598905,0.33866031,0.45315961
CMCSA,2020-03-05,25284600.0,39.3560524,39.01818857,0.0,0.00186349,-0.3557,0.0,40.0809,0.0,32.2577,40.33102288,34.0949,35.7143,-0.5584,39.98350748,-1,-1,2844453444.2384,41.745,3.3282,0.0,-0.9141,0.5650454,104.0,0,53.4073,2.0,-0.0407058,1,55.4607,165.0,-0.01221447,68,0.357143,0.55036667,71.4286,0.21351544,0.28717438,0.34327324,-0.10628845
CMCSA,2020-03-06,31302100.0,38.96992493,37.48333654,1.0,0.03975175,-0.37,0.0,40.0694,0.0,33.54,39.19194784,31.4229,28.5714,-0.6509,37.56056015,-1,-1,2867620507.8162,41.7634,3.3881,0.0,-1.0209,0.51547236,128.0,0,56.0954,2.0,-0.00981113,1,50.7688,218.0,-0.01283904,69,0.285714,0.5805824,100.0,0.05033207,0.26763922,0.43975686,-0.08459864
CMCSA,2020-03-09,46926200.0,36.56628036,35.86159802,1.0,0.0633393,-0.507,0.0,39.1738,0.0,35.6644,37.54125082,19.5195,21.4286,-0.7777,36.84622004,-1,-1,2860069158.0446,42.1383,5.9291,0.0,-1.2847,0.27877612,272.0,1,44.8653,3.0,-0.06167948,1,28.3664,596.0,-0.01603499,75,0.214286,0.45434987,100.0,-0.20019645,0.24355451,0.69027115,-0.44126314
CMCSA,2020-03-10,48724300.0,37.74396515,35.39824007,1.0,0.06034309,-0.4841,0.0,38.7221,0.0,37.8165,37.79223404,34.6751,14.2857,-0.8987,37.29991937,-1,-1,2906828733.9801,41.738,6.0317,0.0,-1.3828,0.28257236,345.0,0,35.9536,4.0,0.03220685,1,28.7257,676.0,-0.00987076,71,0.142857,0.35417744,100.0,-0.19863235,0.22896627,0.71910159,0.01266639
CMCSA,2020-03-11,38865100.0,36.59524155,36.08362368,0.0,0.05121838,-0.5094,0.0,37.8362,0.0,39.7534,37.15512831,28.2002,7.1429,-1.0261,36.48905587,-1,-1,2905077694.5692,40.1604,4.6484,0.0,-1.5355,0.25063869,446.0,1,27.5984,5.0,-0.03043463,1,25.7033,853.0,-0.01055544,67,0.071429,0.26026038,92.8571,-0.23238841,0.21352012,0.56102078,-0.10521589
CMCSA,2020-03-12,63254500.0,33.72824097,33.24558152,0.0,0.07470808,-0.6722,0.0,36.7109,0.0,42.7233,36.53731881,17.8194,0.0,-1.1941,34.34604815,-1,-1,2860372887.1766,40.1857,6.9495,0.0,-1.8663,0.23841633,586.0,1,26.3251,6.0,-0.07834353,1,24.5465,1144.0,-0.0151261,75,0.0,0.24594778,100.0,-0.04613673,0.19161919,0.95207646,-0.04500589
CMCSA,2020-03-13,66243400.0,37.96599579,33.28419671,1.0,-0.0042272,-0.4577,0.0,36.5102,0.0,42.5427,38.34246959,51.0869,0.0,-1.3085,34.97350486,-1,-1,2916755607.9696,39.5281,6.0358,0.0,-1.7662,0.419291,750.0,0,30.6384,7.0,0.12564411,0,41.6656,1367.0,-0.00276332,82,0.0,0.29443166,92.8571,0.16384743,0.18767873,1.0,0.69741511
CMCSA,2020-03-16,41485700.0,34.79008865,33.30349689,0.0,-0.00381969,-0.4899,0.0,36.1551,0.0,42.3802,37.6377797,37.0404,0.0,-1.431,33.43864093,-1,-1,2903727816.8757,39.4708,6.6315,0.0,-1.9209,0.44055123,1663.0,0,36.63,13.0,-0.08365136,1,43.6778,2939.0,-0.01633333,95,0.0,0.36178055,85.7143,0.19555851,0.16445194,0.60303905,0.04829404
CMCSA,2020-03-17,38934900.0,36.89448929,34.95419625,0.0,-0.00345208,-0.3372,0.0,35.9852,0.0,42.2339,37.01997809,48.7189,0.0,-1.5153,35.31136689,-1,-1,2937932305.8311,39.0365,6.1026,0.0,-1.8525,0.66410062,2144.0,0,50.0598,17.0,0.06048851,0,64.8359,4048.0,-0.00824917,100,0.0,0.51273892,78.5714,0.36663391,0.15291282,0.56213994,0.48441313
CMCSA,2020-03-18,42533400.0,34.44257736,32.11615905,1.0,0.03415503,-0.3664,0.0,35.5548,0.0,43.6764,35.47546825,38.3567,21.4286,-1.6069,34.973502,-1,-1,2954310092.7217007,38.7497,6.3898,0.0,-1.9732,0.46951806,2893.0,0,51.6444,25.0,-0.0664574,1,46.4194,6092.0,-0.01762074,98,0.214286,0.5305507,100.0,0.03165414,0.12846786,0.61983771,-0.28404788
CMCSA,2020-03-19,36830400.0,34.69355392,33.40002668,0.0,-0.04378337,-0.3348,0.0,35.7478,0.0,41.7641,37.9466807,39.9898,14.2857,-1.6906,34.40395904,-1,-1,2938436288.3435,38.5708,5.646,0.0,-2.0254,0.5085846,3760.0,0,53.7907,33.0,0.00728681,0,50.1169,7216.0,-0.01270183,91,0.142857,0.55467629,92.8571,0.0415592,0.11115733,0.52839673,0.0796542
CMCSA,2020-03-20,47309000.0,32.21269226,31.50800987,1.0,-0.01439035,-0.4403,0.0,34.5975,0.0,41.1631,34.83836098,30.1276,7.1429,-1.8007,34.83836098,-1,-1,2911147920.1713,37.5676,5.9403,0.0,-2.241,0.29499441,4748.0,0,42.1459,46.0,-0.07150786,1,29.9014,8282.0,-0.01864784,96,0.071429,0.42378231,100.0,-0.21648352,0.08606615,0.6964089,-0.40336693
CMCSA,2020-03-23,38600900.0,32.98493958,30.61025636,1.0,-0.0018123,-0.4177,0.0,34.2365,0.0,41.0885,33.46759895,36.2455,0.0,-1.9051,32.01962084,-1,-1,2936707955.0491,37.4578,6.4426,0.0,-2.3228,0.27739941,8390.0,0,36.0848,98.0,0.02397339,1,28.2361,11399.0,-0.01006925,95,0.0,0.3556522,100.0,-0.14381233,0.07277035,0.55678464,-0.05569304
CMCSA,2020-03-24,46492800.0,33.43864441,32.3671399,0.0,-0.02119328,-0.3353,0.0,33.5455,0.0,40.2177,34.14332673,40.0973,0.0,-1.9889,34.14332673,-1,-1,2946309737.431,35.3834,3.6757,0.0,-2.3242,0.26738739,9565.0,0,28.4753,127.0,0.01375491,1,27.2885,12272.0,-0.01222873,96,0.0,0.27011722,92.8571,-0.21087826,0.05678569,0.68332208,-0.03355988
CMCSA,2020-03-25,57834100.0,32.4057579,30.67783789,1.0,0.00357803,-0.3139,0.0,33.1383,0.0,40.3616,33.36142532,34.2148,0.0,-2.0674,32.60847401,-1,-1,2962952639.3025,34.9099,3.5433,0.0,-2.3812,0.31503536,10817.0,0,29.1076,162.0,-0.03088901,1,31.7982,14857.0,-0.01204934,93,0.0,0.27722462,85.7143,0.02220521,0.04122812,0.86516665,0.16526009
CMCSA,2020-03-26,38329500.0,35.46582031,31.91344623,-1.0,-0.06460844,-0.0699,0.0,33.2927,0.0,37.7539,36.01605183,57.3735,0.0,-2.0848,32.03893505,-1,-1,2991002748.6510005,35.6229,4.6604,0.0,-2.1547,0.51737841,12557.0,0,36.6787,203.0,0.09442959,0,50.9492,19394.0,0.0050602,93,0.0,0.36232796,78.5714,0.26010733,0.04768289,0.55243305,0.60226679
CMCSA,2020-03-27,27910400.0,33.37107086,33.21662,0.0,-0.06216311,-0.0279,0.0,33.5243,0.0,35.407,34.54876098,44.0918,28.5714,-2.0918,34.35569649,-1,-1,2969564321.6215,35.591,4.1334,0.0,-2.1197,0.56146892,14330.0,0,45.9566,260.0,-0.05906389,0,55.1222,20694.0,-0.01330811,93,0.285714,0.46661668,71.4286,0.25295062,0.03062119,0.3853749,0.08190511
CMCSA,2020-03-30,31400200.0,34.2591629,33.35176095,0.0,-0.05965487,0.0756,0.0,33.7791,0.0,33.2948,34.39430693,50.2012,21.4286,-2.0729,33.53517386,-1,-1,2992823739.3976,35.8267,4.0952,0.0,-1.9974,0.71155419,18739.0,0,58.4662,473.0,0.02661263,0,69.3272,21742.0,-0.00155897,95,0.214286,0.6072315,64.2857,0.27220465,0.0286491,0.44132978,0.25770016
CMCSA,2020-03-31,27786300.0,33.40414429,33.27783323,0.0,-0.06950935,0.1012,0.0,33.7733,0.0,30.9805,34.76440386,44.4001,14.2857,-2.0476,33.84137203,-1,-1,2969756739.3601,35.825,4.1034,0.23,-1.9465,0.57544624,20290.0,0,60.2982,584.0,-0.02495737,0,56.4451,23128.0,-0.01024471,95,0.142857,0.62782419,57.1429,0.03133434,0.01570984,0.3833851,-0.18581596
CMCSA,2020-04-01,26097200.0,31.49977112,31.14027444,0.0,-0.01327287,0.0091,0.0,33.5932,0.0,30.5693,32.80173597,33.538,7.1429,-2.0454,32.21876818,-1,-1,2954953079.8216,36.1838,5.1812,0.0,-2.0363,0.42157847,22263.0,0,55.8848,702.0,-0.05701009,1,41.8821,28667.0,-0.00872565,100,0.071429,0.57821514,50.0,-0.0731929,0.00480209,0.35630234,-0.25800291
CMCSA,2020-04-02,24683900.0,33.39442444,31.14999496,1.0,-0.03806433,0.0904,0.0,33.1801,0.0,29.4057,33.49158821,49.0416,0.0,-2.0228,31.18885676,-1,-1,2977588545.3983,34.9924,3.6245,0.0,-1.9324,0.40435538,23805.0,0,46.1931,844.0,0.06014816,0,40.252,30189.0,-0.00387524,94,0.0,0.46927507,42.8571,-0.17342283,0.0,0.33364172,-0.03892116
CMCSA,2020-04-03,19312300.0,32.9863472,32.46167394,0.0,-0.04222991,0.129,0.0,33.1043,0.0,28.1639,33.65676056,46.1436,21.4286,-1.9905,33.1320873,-1,-1,2975233351.8632,34.9115,3.6143,0.0,-1.8615,0.40352069,25382.0,0,40.769,971.0,-0.01221992,0,40.173,31734.0,0.00234382,94,0.214286,0.40830519,35.7143,-0.1174223,0.00289314,0.24751435,-0.00196264
