Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,Close
SLGN,2020-01-24,-0.5526777029232517,0.9071428960581283,-0.687268641873991,-0.4071910403554259,-0.35668077729624903,0.3876525272177457,0.10083695330558477,-0.3097618805022286,0.38770231945775147,-0.5587621935192935,0.0034450757787883447,-0.0034506252311104287,0.06021570849118081,-0.08613800560355318,-0.0197613321346155,-0.2419754375613262,-0.07210009622401885,0.04470601759162866,-0.016827871248129015,0.07603987559875786,-0.040470330830716,-0.011543496237075433,-0.029380718644354528,0.00941282568907175,0.043496395589741,-0.00047737489542374066,0.06381157812373969,-0.013323150989300444,0.012249289346353057,-0.030484121982727888,-0.0012283395312060962,-0.0019731095737418867,0.006255110251089036,-0.0015040969862879043,2.4496908932770355e-05,1.4536485054409366e-06,5.219413653006683e-10,7.922251289799136e-10,-1.3264360100140894e-09,-7.352104685992047e-16,30.4853096
SLGN,2020-01-27,-0.4786562830919354,0.9364264150922986,-0.745434135133322,-0.4275838555406519,-0.2561953673072632,0.2880763528385556,0.08758263876866697,-0.3114558653790993,0.4034428099414451,-0.4488407347879828,-0.2101776924364435,0.006188803278312798,0.008258959477387681,0.1446496968380758,0.16700283118647682,-0.05135889454780447,-0.1630275487550746,0.04738707542048124,-0.01949231059769199,0.08353326267950088,0.11187061392638169,-0.03746496535904153,-0.02156222145093726,-0.010311092402592184,-0.03152436485197386,0.019372955304510664,0.06096282521829391,-0.0017529891591276164,0.00604677459033711,-0.007631461737769134,0.004730762900204527,-0.0065553344160948525,0.003965605682009303,0.0015150619270686582,-6.956091276474022e-06,-1.7603206445012824e-06,1.6099701529627728e-09,-2.4340297008012642e-09,-1.0084406989407914e-09,2.914241606326993e-15,30.70975113
SLGN,2020-01-28,-0.5600023929177361,0.8444928718026166,-0.6809745590250411,-0.06031920295298034,-0.39174971331484615,-0.5289696890817961,-0.10074398601061434,-0.24397277285785254,0.80992916280406,-0.3160508276222117,-0.025585986979435146,-0.00047006455635646997,0.01735280887573768,-0.07420291851687107,0.12475498501219745,-0.15774665285602177,-0.15686898340775757,0.05084246387124473,-0.008680758092063227,0.052401201426967775,0.02699343865549807,-0.06833406936263389,-0.020166794934899722,-0.01045404173185214,-0.05317442114229063,0.021484115934016865,0.03307549079835843,0.001804914516389845,0.001201988114696136,-0.028469141207445467,-0.0029456763444337375,0.010675757778185586,-0.004577206644784652,-0.0002947186437491674,6.669450223894297e-07,-7.153695864907668e-08,3.1072674580219994e-11,-1.0699299363998597e-09,-2.915015542860145e-09,5.1551766558187615e-17,30.66096306
SLGN,2020-01-29,0.03670136427191025,0.9663408865356022,-0.7389629853511348,-0.31393593644126705,-0.5814430428265943,0.5605571980919638,-0.7634786424200192,0.5458279213409583,0.4176893066272439,-0.09505223114860667,-0.08290989674897759,0.3008951800451245,-0.42057713526576473,0.2004943149457651,-0.0655725036611123,-0.12334265743571474,-0.15850015629205114,0.20397466069912304,0.04973943816347401,0.0076700600789344495,0.006952630238228772,-0.12012835036152622,0.05517370775332332,0.0518696601558025,0.057818530443400906,-0.09753538161534527,-0.01041233123224222,0.04664537070649647,-0.017925619820076545,0.027306608206423947,0.017074168971205672,-0.031611285524913636,-0.004890459754064743,0.000525921613688644,1.6788532392213603e-05,-2.5471274337734984e-08,2.763897278643444e-10,-1.5129269661346977e-09,-3.297089373937496e-10,-6.307212846159155e-16,30.18280029
SLGN,2020-01-30,-0.4090588788837654,0.9082036291069812,-0.8395587196030877,-0.34222569137714304,-0.3282877723449754,0.24797106345134268,0.18696668797414884,-0.26943102003659075,0.39113158087531685,-0.26170932647685585,-0.19109583799833382,0.31222391723031395,-0.2237381140714448,0.03741635675252804,0.0332954552655159,-0.04526559032790451,-0.1176653007271842,0.05643867138520087,-0.011788589163747403,0.07706101134176345,0.09984449800992772,-0.01119729079023334,-0.07068524342727343,-0.007085458849734653,-0.05142257367148533,-0.03654858975250226,0.007323641345132868,0.02204413207808848,-0.007586942257254618,-0.0010285108819219773,0.0011208030588934603,-3.185497300062119e-05,-0.0029753748975317493,0.005312006972963591,-3.7274698983572156e-06,6.147404658388675e-07,-1.8821526551545617e-09,3.197991793526431e-09,1.058428475679587e-09,1.5516345703538172e-16,30.63168716
SLGN,2020-01-31,-0.06522663029367874,0.8705688866176442,-0.9117657189569395,-0.37760140621575705,-0.3777197402122459,0.019428356018544323,0.40668998911028154,-0.02854815346187476,-0.1329286112727808,-0.503105414626828,0.04314141633572072,0.16677105594113945,-0.016930481499662028,0.21308265550251881,-0.0864268038218058,-0.0035035293617267887,-0.2846732851435658,0.20675127623079287,-0.024977280023237874,0.018456041485271663,-0.07366227228831014,-0.14878721731195466,-0.03927132064833003,0.019115930917946902,0.011264181307113255,-0.030374045160687483,-0.02429066716204903,0.021505138261398465,-0.01962061928284327,-0.01342180811517376,-0.012455283965173572,-0.0019748012158228795,0.002543573462817589,-0.0017119412885276022,-3.7481749062588564e-06,2.4970811313484315e-08,3.178781183545233e-09,-2.0808689772537365e-09,2.2334939963349665e-09,2.12399429013108e-15,30.11449051
SLGN,2020-02-03,-0.13005732003057993,0.8709247561138387,-0.6854067403047309,-0.3035376293968561,-0.2472316024082286,-0.34897421392435307,0.3163289632166703,-0.008696684561144793,0.07413823547716267,-0.4698425574985302,0.09377195325736376,0.20794195586743128,0.055110474064696165,-0.034644956764986745,-0.1187067111561746,-0.1720726666284618,-0.22602386499647975,0.08126783971477049,-0.04976394736977749,0.08847676555116392,0.043154259061943624,-0.06356949547252662,-0.029371243875265865,0.10652853099416652,-0.02232542589327581,0.007235487234299203,-0.05288406022214876,-0.005106137603193263,-0.032848619135416895,-0.004433308304575633,-0.011449828563008477,0.005849259636421768,0.002153632588948684,0.001977549093388783,2.553837023151516e-05,-1.7727681576618497e-06,-2.914475433898902e-09,-1.9266402975231698e-09,-2.4515673987169195e-10,-8.024905034892295e-18,30.36821175
SLGN,2020-02-04,-0.06623710070525855,0.8602863912348633,-0.7064663506215556,-0.3404966514373521,-0.16755497392711532,-0.32772374411051897,0.29627102628074187,-0.0556075169116134,0.18244708843717394,-0.47486727507163845,0.11984016555081654,0.1865539050187404,0.08465522563576808,-0.018331857508950482,-0.12404315922278632,-0.19797012708822734,-0.1795149250284572,0.12072998906028448,-0.03668682616813556,0.05021854814378195,-0.054451963529914646,-0.09815482496815015,-0.0328255943738875,0.01745662313769446,0.02683549924470398,-0.03719774687660218,-0.028739378914937642,0.0195763858505705,-0.015434983937989503,-0.013648153821910921,-0.01062414770889922,-0.0021270532367336607,0.003135548382639771,-0.0010110904611903134,-2.525437598868983e-05,1.2094171141057431e-09,-1.5548084116772308e-09,-3.499997224095047e-09,-1.3412100934381015e-09,-1.0237350171504146e-15,30.14376831
SLGN,2020-02-05,-0.17400473021277338,0.934350195353231,-0.5683335949811998,-0.5368787385333352,-0.10039714150853743,0.11747108695209664,0.43818106637676446,-0.06054050284413677,-0.07873522219738657,-0.45350470431501455,0.008462271287537747,0.38453004151940434,-0.1045466410877375,-0.052697932971997444,-0.11839258529004103,-0.23727387843266437,-0.1654942946819428,-0.014924408850864093,-0.04552260707782363,0.15334239316536,0.12505210014239565,-0.03442284580465621,-0.008526076293065264,-0.02395968814549667,-0.023052484783941115,-0.010506121071407366,-0.02029946138627525,0.017836208459350644,-0.01112677030879299,-0.008514991495613215,0.01641701278702985,0.022503950452509556,-0.0026707666260695736,-0.0010504867659768425,4.1823651257181375e-07,7.426811882228603e-07,-2.8863139080258197e-09,-6.322871656656131e-10,7.00965124460004e-11,3.934871423492538e-16,30.77806473
SLGN,2020-02-06,-0.31089397249071327,0.9752075848683012,-0.18457901384095726,-0.4279543330430314,0.06070456234891504,-0.6135957526256808,0.224223015908085,-0.027867206636496725,0.26225871241955356,-0.3960445059251537,0.3505060918659183,0.11984618285551835,-0.040339628674771276,-0.10979659468530935,0.026648074973685314,-0.2760700091395554,-0.20044793460936267,0.013183611799675614,-0.05265564729796378,0.12127684675536854,0.019467251158617624,-0.09070930938612463,0.020446316645412032,-0.015369888875052777,-0.050885818129772366,-0.017015438910525378,-0.030509192099484935,0.016305264683753602,-0.012053923338071003,-0.004592941534189774,-0.01112316507563527,-0.0003618668049576317,0.0002302507802381914,0.003252121909934817,1.3875788824817306e-06,5.57561152512016e-08,2.5728024748818588e-09,1.193990714097233e-09,-1.0591894641837102e-10,4.407604507427682e-16,30.77806473
