Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,BBANDS_compare_high_low_price,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
LGIH,2020-01-24,79.387,0.27001082,0.00853713,2.4708,1.6493,0.8215,1,1,1,123.5004,-1,15.2336,1,-0.18020912,81.7645,-1,-0.10942783,82.7263,78.5097,0.8877236,-0.00103126,0.83142868,-0.10094406,49.8588,0.05544277,100.0,0.0,1.0,0.0,1,78.5063,81.232,83.9577,5.4514,20783410.6306,0.0,-0.00414673,83.08999634,83.68000031,81.55999756,82.15000153,195200.0,0.0,0.0,-0.48999786,-0.00592931,0.1201077,23,1.0,1.0,0.0,0.0,0.0,0.0
LGIH,2020-01-27,79.897,0.27384172,0.00642423,2.4816,1.8157,0.6658,1,1,1,102.1528,-1,14.1655,1,-0.07011475,67.6095,0,-0.17311914,77.6298,67.0551,0.82687408,-0.06160677,0.70183519,-0.14590044,50.7201,0.01727478,92.8571,0.0,0.928571,0.0,1,80.6012,81.764,82.9268,2.3256,20640411.8654,-1.0,-0.00688043,80.88999939,83.36000061,80.88999939,81.40000153,243600.0,0.0,0.0,-0.75,-0.00912964,0.16665064,32,0.0,1.0,0.0,0.0,0.0,0.0
LGIH,2020-01-28,80.497,0.27834866,0.00750967,2.5335,1.9593,0.5742,1,1,1,98.3577,0,16.7376,1,0.18157495,74.2867,-1,0.09876127,67.685,57.4903,0.70813842,-0.12810544,0.59362226,-0.1426409,51.4953,0.01528388,85.7143,0.0,0.857143,0.0,1,81.1386,82.03,82.9214,1.7828,20655272.2717,-1.0,0.00071997,82.0,83.16999817,81.25,82.30000305,158500.0,0.0,0.0,0.90000153,0.01105653,0.08481585,44,1.0,1.0,0.0,0.0,0.0,0.0
LGIH,2020-01-29,81.008,0.28218707,0.00634806,2.511,2.0696,0.4414,1,1,1,82.0198,0,15.9303,1,-0.04823272,66.1434,0,-0.10961989,57.4889,47.9212,0.58640237,-0.15064047,0.48536069,-0.16644721,50.7091,-0.01526741,78.5714,0.0,0.785714,0.0,1,81.2363,82.072,82.9077,1.6714,20666742.6901,1.0,0.00055533,82.27999878,82.98999786,80.59999847,81.87000275,182800.0,0.0,0.0,-0.43000031,-0.00522479,0.10818348,43,0.0,0.0,0.0,0.0,0.0,0.0
LGIH,2020-01-30,81.231,0.28386215,0.00275281,2.4465,2.145,0.3015,1,1,1,75.1595,0,15.5556,1,-0.02352121,61.6267,0,-0.06828648,49.2015,42.193,0.4874552,-0.14415652,0.42055376,-0.11953373,50.0016,-0.01395213,71.4286,7.1429,0.714286,0.071429,1,81.2165,81.872,82.5275,1.311,20615717.5407,1.0,-0.00246895,81.81999969,82.76999664,81.02999878,81.63999939,170700.0,0.0,0.0,-0.23000336,-0.00280937,0.09654774,66,0.0,0.0,0.0,0.0,0.0,0.0
LGIH,2020-01-31,81.311,0.28446307,0.00098485,2.2164,2.1593,0.0571,1,1,1,39.2679,0,12.9142,1,-0.1698038,36.1417,0,-0.41353829,40.1067,30.2059,0.37886809,-0.18484802,0.28493574,-0.28410163,45.6523,-0.08698322,64.2857,0.0,0.642857,0.0,1,79.6365,81.39,83.1435,3.507,20523193.0703,1.0,-0.00448805,81.87000275,82.02999878,79.06999969,79.73999786,169300.0,0.0,0.0,-1.90000153,-0.02327292,0.09520146,67,3.0,1.0,0.0,0.0,0.0,0.0
LGIH,2020-02-03,81.531,0.28611562,0.00270566,2.1067,2.1488,-0.0421,1,1,-1,44.7245,0,13.9037,1,0.07662108,51.8588,0,0.4348744,34.6878,31.6646,0.31416929,-0.13511209,0.30143898,0.04829189,41.7379,-0.08574376,57.1429,0.0,0.571429,0.0,1,79.5083,81.298,83.0877,3.5794,20595105.2339,0.0,0.00350395,80.0,81.51000214,79.86000061,80.94000244,232700.0,0.0,0.0,1.20000458,0.01504897,0.15616886,45,26.0,4.0,477.0,0.0,0.0,282.0
LGIH,2020-02-04,81.579,0.28647617,0.00058873,2.0374,2.1265,-0.0891,1,1,-1,48.6801,0,12.6868,1,-0.08752346,57.4255,0,0.1073434,34.1726,40.6473,0.30801807,-0.01485248,0.40306623,0.28368272,38.5241,-0.07699956,50.0,0.0,0.5,0.0,1,79.6106,81.128,82.6454,3.0348,20711230.6013,0.0,0.00563849,81.62999725,81.72000122,80.25,81.44999695,183600.0,0.0,0.0,0.50999451,0.0063009,0.10895278,40,7.0,5.0,0.0,0.0,0.0,0.0
LGIH,2020-02-05,82.097,0.29036717,0.00634967,2.3898,2.1792,0.2107,1,1,1,155.6924,-1,16.1428,1,0.27240912,83.1562,-1,0.44807098,46.1589,66.165,0.45112816,0.35075762,0.6917649,0.6277834,40.1764,0.04289004,100.0,0.0,1.0,0.0,1,77.2218,82.122,87.0222,9.8004,21250922.8937,-1.0,0.02605795,81.79000092,87.5,81.06999969,86.83999634,679100.0,0.0,0.0,5.38999939,0.06617556,0.58544091,32,5.0,6.0,0.0,0.0,0.0,0.0
LGIH,2020-02-06,82.603,0.29416802,0.00616344,2.7073,2.2848,0.4225,1,1,1,224.5636,-1,15.7145,1,-0.02653195,84.9681,-1,0.02178911,61.4453,77.5237,0.6336397,0.33116907,0.82027341,0.17167233,42.5098,0.05807887,100.0,0.0,1.0,0.0,1,76.7887,83.334,89.8793,13.0906,20945154.4285,-1.0,-0.01438848,87.76999664,89.90000153,87.31999969,87.69999695,433500.0,0.0,0.0,0.86000061,0.00990328,0.34926435,24,2.0,6.0,0.0,0.0,0.0,0.0
