Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,Close
WVVI,2020-01-24,0.5868575004852732,-1.0249550616399874,-0.19032345966473063,-0.3268795478977704,-0.2510753311090731,-0.42518111320860663,-0.3909298861864324,-0.21132954467912457,0.12125556627269748,-0.24660183665561372,0.49916584954093696,-0.08814468596140451,-0.13212344660819592,0.05630979892227751,0.045137331946769214,-0.012674442023191353,0.04823155183906454,0.05738889616613433,-0.05592065812494575,0.023856179157291664,-0.025845844658828283,0.0065015855695088305,-0.06039263880409528,0.05053172477446646,-0.016829106101346532,0.0065481366027166366,0.0003918014669124735,0.03071668683483875,-0.006663507260111908,0.0012486772623102424,0.010068698022791502,-0.004111697168572919,-0.002608145298414275,7.74997162105949e-06,1.737436225842123e-08,3.123598763556379e-09,-1.7063318257616776e-09,1.6591771765834038e-09,1.9253054496318755e-16,-2.0719283382134158e-17,6.82000017
WVVI,2020-01-27,0.48028282355045687,-0.9070774181950897,0.011542925702187214,-0.5224514978128479,-0.1634411183353016,-0.03422520410934491,-0.11965499302396926,-0.16218534818871533,0.15701406774988147,-0.31373637030175405,0.34864627412873966,-0.07695487605738602,0.07540890525226132,-0.22674114143011903,0.002104248347646142,-0.11117753916803945,0.06210267866476879,-0.05108056353500313,0.020561429528601727,0.04778489637990125,0.010098329567882397,0.00862976367110961,-0.06794994812429256,0.09355761315587192,-0.01775798203321051,0.0009501236166959266,0.010409392990083033,0.023200405584013182,-0.012573400565516802,0.00431043370530959,0.0013634835809625996,-0.006731671452673582,0.00042234522417879203,3.3357526840912612e-06,3.312198059883331e-07,2.547101806716203e-10,2.7148780430566946e-09,6.06607886903163e-10,-7.856429023143848e-17,-4.617857225673564e-17,6.84000015
WVVI,2020-01-28,0.5027181790405478,-0.9144099065452208,-0.11594777726432447,-0.48485136951922436,0.013187294927532995,-0.4531033583843796,-0.2681602233011993,0.26829301059735183,0.09839913878484219,-0.3649725366942739,0.2386913206623085,-0.12542828144631044,0.0014611670130985487,-0.21635144571266943,0.028809530166729953,-0.09359825136172291,0.06168570347004793,0.007970482856404126,-0.04487996404835136,0.002893159266091691,-0.02401177326308852,0.02707946476779692,-0.06909649179196231,0.02951472850450179,-0.022788623582384645,0.012553796951049738,0.002182015877427617,0.016834340452980635,-0.01628762744427478,0.0034408810825686436,0.003301790486607645,-0.006891014570850287,-0.00037897063290579587,7.1493660698690534e-06,4.924048370780727e-07,-1.7040609563066766e-09,-3.626838668834207e-10,-1.9706444345940104e-09,-2.637761751468035e-16,-5.710762114093484e-17,6.86999989
WVVI,2020-01-29,0.26897827351785675,-0.7577819434091676,0.2580222710522751,-0.7908590604969786,0.16189615311396438,-0.02756834062081266,-0.10637794478825521,-0.13025745676507067,0.15406970385103982,-0.2678739724693344,0.19343612200163518,-0.13966194921652755,-0.14169795668597474,-0.007983807798297287,-0.03599165113033222,-0.002538335552104251,0.03896155971624015,0.03944734938512255,-0.0394833269137046,-0.019300714607187564,-0.023113478801230485,0.026511753210410268,-0.07431968328971746,0.03637772315241497,-0.0012423335667074075,0.0031104064844839196,-0.0019299169638664659,0.017888699993268628,0.0006397152757018393,0.0057066601756335395,0.004771935390090058,-0.0019724138934642753,0.0012387530088302124,4.3650987563464826e-05,7.137928296806645e-07,2.349541649765879e-09,2.7331684209812504e-09,1.222290616777757e-09,6.954540205496452e-16,7.393403118844057e-19,6.9000001
WVVI,2020-01-30,0.4425126550380988,-0.8623422322689662,0.018576103505490025,-0.7233568106525948,0.22255261448249405,-0.14002771199755706,-0.060068881894290375,0.2614982593470106,0.1616238815014383,-0.11791528061039029,0.44414040794507437,-0.06862900558329885,0.08462967481034898,-0.24494297677412147,0.030305881078961535,-0.12568407932957068,0.04462584255089647,-0.06935469804753777,0.009909842407439822,0.018169517223770363,-0.011642236995411406,0.032922031737361086,-0.049661990266156385,0.06214850143866273,-0.017456825524340865,0.005032196178603916,0.008739055324879928,0.014816237212676716,-0.0067194754862231615,0.008937970885202633,0.0075224937787344865,-0.003519302822875562,0.001712126250460897,5.574147957193085e-06,-2.4700742868003246e-06,-1.4690003367243446e-09,4.040078153731894e-09,4.181227409305734e-10,-3.2679791208908047e-17,-3.1682139375856587e-17,6.82999992
WVVI,2020-01-31,0.3882375922789543,-0.8229556881648471,0.10107829207288242,-0.6818378922713955,0.38169895581825786,-0.32367009129786717,-0.4734406654381779,-0.10760123412275997,0.19223800977044778,-0.24583229531805162,0.043297652634961874,-0.12246264751438583,-0.1633984411903124,0.05152419165051545,-0.13004449171727067,-0.12208893599550968,0.0703067578257567,0.021741644695781204,0.019486518766362818,0.07068685809415713,0.02101454889209419,-0.029423721430031313,-0.024540936083694845,0.02822366165823157,-0.02641525273390341,0.00678678057266552,-0.009669406355234235,0.003963658445185899,-0.009567592367184654,0.0036360896898357557,0.007049107841351333,-0.005525855593045377,-0.00018201649376034995,5.387399246701762e-06,2.024244584782455e-07,3.714622925926413e-10,1.6122314282347617e-09,-4.704504083159068e-10,2.78424594576763e-16,-1.1747963180814741e-17,6.8499999
WVVI,2020-02-03,0.6547154745975695,-0.9889380588099551,-0.20423567662610553,-0.39284048837168606,-0.05407060080682973,0.15599424033056863,-0.4365223067667353,-0.11653197070453315,0.32502186183009474,0.07032299121949798,0.4128521503167712,0.06199369994601067,0.015401917757705602,0.03225597997898957,-0.03070532329111324,-0.10014686913519925,0.11092613871920425,0.03277395762582223,-0.060865751403841636,0.02767055761126513,0.11399810526454834,-0.07043495917776689,-0.02830949066025801,-0.03592988227838528,-0.0005641442448639605,-0.00954953225254734,-0.02655991272041168,0.012351090045618412,-0.010287731640244668,0.00422448542010243,0.005116638995290113,-0.0026163942656655613,0.004418184426559996,2.9538732647901926e-06,-4.423635045069092e-08,1.6801380249950026e-10,7.623101693426694e-10,-1.2396165666281102e-09,-2.495537593320447e-16,-4.841757695876445e-18,6.76000023
WVVI,2020-02-04,0.6711050170683763,-0.9140667024474055,-0.3295347661705304,-0.391616079420641,0.017333913717338993,0.1528515350162692,-0.19510971010180156,0.880741901259575,0.20717145209291185,-0.055224384929088405,0.03180464857844314,0.03198506321277987,0.14943208159323884,-0.1798326663914577,-0.0982646878344553,-0.2214600552651959,0.11236159297633307,-0.03876022591405281,-0.03922420682446703,0.03039556161132665,0.004814121922060402,-0.0076255479853094875,-0.016192335563822987,0.009333702659364708,-0.006437056859578441,0.013305061285173789,-0.0003625643506139752,0.00442559580770737,-0.010566888723098248,0.004118145740095462,0.0037140829178515422,-0.0008512738536331283,0.0034395440576101646,-3.139322436294793e-05,-2.252755855479622e-06,1.8672371797467054e-09,5.737577688724095e-10,8.139004059517359e-10,-3.888334214839516e-16,-4.1864417458653314e-17,6.78999996
WVVI,2020-02-05,0.565104748232938,-0.8522988644701192,-0.04291461277302264,-0.47336928714368115,0.13957072361147552,0.4172937184326246,-0.4693213616161585,-0.006561273613725456,0.3095563067607697,-0.16088615783777596,-0.27725688231415274,-0.024726526289723633,-0.06370905825695648,0.01440953650761414,-0.16982741440064864,-0.03738026420658549,0.09119427233498294,-0.00010424377667549774,-0.06451375366043428,0.010869393908464357,0.017947692382930546,0.05206803958541665,-0.04329411400100387,0.04828330498456028,0.021550091205452527,-0.006219529500942569,-0.0013592345530053498,0.031924378807435434,-0.002724265231270731,0.00314635265904284,0.004948782292180235,-0.00024208880751349675,0.0037075240247342236,-2.9504528753647865e-05,6.247033888223557e-07,1.9213395914400875e-09,-4.947941054385287e-10,3.0749783061688664e-09,1.4979203063163498e-16,6.982792684663287e-18,6.80999994
WVVI,2020-02-06,0.4560708187547532,-0.802061842804314,0.045840068148816165,-0.543706448820452,0.1286587025755364,0.3358636530484679,-0.4439743524732407,-0.00327169359959735,0.31661911969001155,-0.08585794570597831,-0.21967487175705178,-0.08786313293876477,-0.09427310590973294,-0.053423399030733065,-0.06537922635205505,0.10894154709004598,0.030814971099572364,-0.03162568147168566,-0.02901787585878671,0.03151672316440425,0.018446448897856224,0.05346751173743055,-0.033044522487039034,0.05095045074417876,0.007143552283759862,-0.0065713446541228685,0.0016344266108712137,0.02799624152436523,7.640336044751363e-05,0.006055064066220675,0.007364269548048774,0.002183137039078704,0.0002213238466783825,4.13503701098801e-06,6.885267244790506e-07,-2.137369089169474e-09,-6.754805940665059e-10,1.4318485834103354e-09,8.082812660616932e-16,8.329335207529324e-18,6.80999994
