Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
PLPC,2020-01-24,12400.0,57.70976639,57.70976639,0.0,-0.016818,0.1503,0.0,58.0803,0.0,45.3475,58.55930372,24.9498,14.2857,-1.6232,57.85623937,-1,-1,1567631.0806,58.6127,1.0648,0.0,-1.4729,0.09314311,1.0,1,16.9181,0.0,-0.00219489,1,9.3055,1.0,-0.000901,99,0.142857,0.15362643,42.8571,-0.34138527,0.46170186,0.20848708,-0.40736849
PLPC,2020-01-27,8000.0,56.69424057,56.3329415,1.0,0.02408292,0.0898,0.0,57.76,0.0,46.4396,57.59259738,13.3126,7.1429,-1.6007,57.11412586,-1,-1,1564237.7085,58.9239,2.3277,0.0,-1.5109,0.08320907,1.0,1,11.1077,0.0,-0.01759712,1,8.3155,0.0,-0.00290908,0,0.071429,0.09233872,100.0,-0.34344282,0.45719355,0.12730627,-0.10638869
PLPC,2020-01-28,5600.0,56.84070206,55.81540237,1.0,0.03135471,0.0711,0.0,57.4455,0.0,47.8957,57.37776344,20.0368,0.0,-1.5829,56.73328903,-1,-1,1565996.4585,58.5751,2.2591,0.0,-1.5119,0.17916382,1.0,1,11.833,0.0,0.00258336,1,17.8781,1.0,-0.00427337,0,0.0,0.09998914,100.0,0.06529705,0.45059019,0.08302583,1.14997294
PLPC,2020-01-29,18300.0,55.39551926,54.42880947,1.0,0.0471963,-0.0222,0.0,56.9026,0.0,50.1562,58.33471602,10.2402,35.7143,-1.5885,56.91882415,-1,-1,1556755.9685,58.656,3.5069,0.0,-1.6107,0.25528862,0.0,1,17.2194,0.0,-0.02542514,1,25.4645,0.0,-0.00577399,0,0.357143,0.15680452,100.0,0.45520155,0.44170616,0.31734317,0.42434039
PLPC,2020-01-30,22100.0,54.292099,52.3489126,1.0,0.05754822,-0.1354,0.0,56.1935,0.0,53.0426,54.94634028,6.9822,28.5714,-1.6223,54.94634028,-1,-1,1567740.2542,58.5973,4.8075,0.0,-1.7577,0.30636962,0.0,1,24.6326,0.0,-0.01991894,1,30.5551,0.0,-0.00816,0,0.285714,0.23499847,100.0,0.43051442,0.42922343,0.38745387,0.19990968
PLPC,2020-01-31,5300.0,53.33515549,52.49538494,1.0,0.00907384,-0.2456,0.0,55.3185,0.0,53.5239,55.81540716,5.1915,21.4286,-1.6837,53.99915993,-1,-1,1565139.713,58.0322,5.4273,0.0,-1.9293,0.23781676,1.0,1,26.581,0.0,-0.01762583,1,23.7233,3.0,-0.00897871,99,0.214286,0.25555006,92.8571,0.07909843,0.41560036,0.07749077,-0.22358952
PLPC,2020-02-03,5200.0,54.02845383,52.82738429,0.0,0.00809358,-0.2421,282.0,54.7853,477.0,53.9571,55.16116657,23.0607,14.2857,-1.7443,53.30585948,-1,-1,1565291.575,57.2377,4.9048,0.0,-1.9864,0.2533851,4.0,1,26.5177,0.0,0.0129989,1,25.2748,26.0,-0.00752742,0,0.142857,0.25488237,85.7143,-0.0023814,0.40428184,0.07564576,0.06539984
PLPC,2020-02-04,3200.0,53.7940979,53.75503794,0.0,0.00722611,-0.2263,0.0,54.1759,0.0,54.347,55.08304676,21.3597,7.1429,-1.8008,54.14563008,-1,-1,1562324.0456,55.5545,2.7572,0.0,-2.0272,0.22948421,5.0,1,23.9637,0.0,-0.00433764,1,22.8929,7.0,-0.00820826,0,0.071429,0.22794295,78.5714,-0.09631303,0.39203248,0.03874539,-0.09424011
PLPC,2020-02-05,7100.0,56.63564682,54.32139816,0.0,-0.06145325,-0.0068,0.0,54.4239,0.0,51.0072,56.71376674,62.8702,0.0,-1.8025,55.03422568,-1,-1,1568929.4163,56.7303,4.6127,0.0,-1.8094,0.50252164,6.0,0,32.7569,0.0,0.05282269,0,50.1031,5.0,-0.00264286,0,0.0,0.32069304,71.4286,0.36693833,0.38812085,0.11070111,1.18858685
PLPC,2020-02-06,17400.0,54.32139587,54.32139587,-1.0,-0.0627382,-0.0001,0.0,54.4298,0.0,47.8071,56.82117366,40.8945,0.0,-1.8026,56.82117366,-1,-1,1551492.4163,56.735,4.6104,0.0,-1.8027,0.54986283,6.0,0,42.6057,0.0,-0.04086209,0,54.821,2.0,-0.00631476,100,0.0,0.42457753,64.2857,0.30066337,0.37879925,0.30073801,0.09416383
