Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
SLGN,2020-01-24,214600.0,30.4853096,30.41700095,1.0,-0.04483124,0.0796,0.0,30.7217,0.0,24.0522,31.00250663,48.3749,92.8571,0.1342,30.92443933,1,1,102362040.4019,30.9955,0.5477,0.0,0.2137,0.56881962,1.0,0,73.1181,0.0,-0.01233008,0,56.0083,1.0,0.00305339,0,0.928571,0.76947896,14.2857,-0.13715589,0.25715193,0.05095132,-0.28907328
SLGN,2020-01-27,753000.0,30.70975113,30.12424734,1.0,-0.08299864,0.0689,0.0,30.7021,0.0,22.0559,31.01226353,59.6701,85.7143,0.1514,30.29014058,1,1,102602015.0832,30.9641,0.5239,0.0,0.2203,0.51656293,1.0,0,62.0024,0.0,0.00736228,0,51.2169,0.0,0.0034283,0,0.857143,0.63967527,7.1429,-0.15202392,0.26329098,0.31702496,-0.08554803
SLGN,2020-01-28,511900.0,30.66096306,30.65120441,-1.0,-0.05214478,0.0541,0.0,30.7002,0.0,20.9058,31.28550335,56.3215,100.0,0.1649,31.28550335,1,1,102105832.8987,30.9633,0.5262,0.0,0.219,0.40413809,1.0,0,49.378,0.0,-0.00158868,0,40.9087,1.0,0.002137,0,1.0,0.49225372,0.0,-0.20361147,0.26713082,0.19787497,-0.2012656
SLGN,2020-01-29,887200.0,30.18280029,29.39236861,1.0,0.07091334,0.01,0.0,30.5753,0.0,22.3883,30.65120411,33.3768,92.8571,0.1674,29.46067727,-1,1,102332780.2941,31.0416,0.9326,0.0,0.1773,0.51488226,0.0,0,47.7295,0.0,-0.01559516,0,51.0628,0.0,0.00025472,100,0.928571,0.47300335,0.0,-0.03338531,0.26758948,0.38334569,0.24821371
SLGN,2020-01-30,686800.0,30.63168716,29.98763144,1.0,0.04259814,0.0089,0.0,30.5285,0.0,23.342,30.72927176,54.9252,85.7143,0.1696,30.15352469,1,1,102838867.0308,30.9103,0.7636,0.0,0.1785,0.51577876,0.0,0,47.7055,0.0,0.01487227,0,51.145,0.0,0.00082926,0,0.857143,0.47272309,0.0,-0.00050283,0.26908308,0.28430936,0.00160978
SLGN,2020-01-31,980700.0,30.11449051,29.91932133,1.0,0.04451204,-0.0268,0.0,30.4543,0.0,24.381,30.65120297,37.4706,78.5714,0.1629,30.50482701,1,1,102381223.8308,30.9668,1.025,0.0,0.1361,0.48642541,1.0,0,50.2205,0.0,-0.01688437,0,48.4536,3.0,-0.00219538,0,0.785714,0.50209203,85.7143,0.05271929,0.26512563,0.42955276,-0.05262293
SLGN,2020-02-03,544300.0,30.36821175,30.05594066,0.0,0.03834953,-0.033,282.0,30.386,477.0,25.316,30.52434636,47.6685,71.4286,0.1547,30.2608685,1,1,102562662.8306,30.8342,0.8963,0.0,0.1216,0.52203028,4.0,0,50.4389,0.0,0.00842522,0,51.7182,26.0,-0.0014352,0,0.714286,0.50464239,78.5714,0.00434882,0.26254418,0.21388683,0.0673758
SLGN,2020-02-04,479800.0,30.14376831,30.07545965,0.0,0.01881419,-0.051,0.0,30.2826,0.0,25.7923,30.58289809,40.3854,64.2857,0.1419,30.41700483,1,1,102212028.0615,30.6688,0.7724,0.0,0.091,0.48836783,5.0,0,49.6012,0.0,-0.00739074,0,48.6317,7.0,-0.00172537,0,0.642857,0.49486014,71.4286,-0.01660821,0.25944525,0.18201137,-0.05967918
SLGN,2020-02-05,411200.0,30.77806473,29.6265706,1.0,0.06779155,-0.0203,0.0,30.4016,0.0,27.5408,30.82685609,61.2825,57.1429,0.1368,30.35845227,1,1,102589767.7688,30.9265,1.0498,0.0,0.1165,0.69846231,6.0,0,56.0817,0.0,0.02104237,0,67.8952,5.0,-9.511e-05,0,0.571429,0.57053624,64.2857,0.13065208,0.25927472,0.14810971,0.39610994
SLGN,2020-02-06,433400.0,30.77806473,30.67072149,-1.0,-0.00546099,-0.0013,0.0,30.4309,0.0,27.3904,31.11960802,61.2825,50.0,0.1365,30.81709745,1,1,102363667.9427,31.0155,1.1692,0.0,0.1352,0.79144986,6.0,0,64.316,0.0,0.0,0,76.4212,2.0,-0.00028863,0,0.5,0.66669236,57.1429,0.14682686,0.25875725,0.1590808,0.12557589
SLGN,2020-02-07,1028200.0,30.79758263,30.5633807,0.0,0.00768152,0.0107,0.0,30.5675,0.0,27.6008,30.88540858,61.9242,42.8571,0.1392,30.76830855,1,1,102831035.2152,31.1046,1.0742,0.0,0.1498,0.87225501,7.0,0,76.0489,0.0,0.00063415,0,83.8302,5.0,0.00102363,0,0.428571,0.80370341,50.0,0.18242583,0.26059191,0.45302693,0.09694954
SLGN,2020-02-10,554700.0,31.02202606,30.67072226,0.0,-0.02608982,0.0307,0.0,30.6982,0.0,26.8807,31.04154149,69.2501,35.7143,0.1468,30.75854821,1,1,103327379.7415,31.2879,1.1793,0.0,0.1775,0.86327145,9.0,0,81.086,0.0,0.0072877,-1,83.0065,9.0,0.00102259,98,0.357143,0.86252419,42.8571,0.06623501,0.26242657,0.21902644,-0.00982581
SLGN,2020-02-11,658200.0,31.2171917,30.92443978,0.0,-0.06390831,0.0527,0.0,30.9129,0.0,25.1628,31.23670713,74.5687,28.5714,0.16,31.03178116,1,1,103903276.7415,31.2638,0.7018,0.0,0.2127,0.94202948,10.0,-1,85.6882,0.0,0.0062912,-1,90.2278,9.0,0.00182371,0,0.285714,0.91626642,35.7143,0.05675702,0.2657019,0.27017544,0.0869968
SLGN,2020-02-12,468300.0,31.2171917,30.97323115,-1.0,-0.09409923,0.0623,0.0,31.0007,0.0,22.795,31.46115411,74.5687,100.0,0.1756,31.20743305,1,1,103903276.7415,31.3852,0.769,0.0,0.2379,0.92165096,10.0,-1,87.1979,0.0,0.0,-1,88.3593,8.0,0.00337933,0,1.0,0.93389596,28.5714,0.01761853,0.27178215,0.17632814,-0.0207087
SLGN,2020-02-13,356100.0,31.29525948,30.97323162,0.0,-0.09348541,0.0684,0.0,31.1041,0.0,20.664,31.4123595,77.0496,92.8571,0.1927,31.13912487,1,1,104069474.9416,31.4648,0.7213,0.0,0.2611,0.87823605,11.0,-1,87.6552,0.0,0.00250079,-1,84.3786,6.0,0.00215952,0,0.928571,0.93923608,21.4286,0.00524439,0.27568079,0.12087966,-0.04505128
