Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
ULH,2020-01-24,73400.0,17.54958153,17.5203153,0.0,0.10878503,-0.0288,0.0,18.2049,0.0,21.98,18.12513772,19.019,64.2857,-0.1849,18.1056269,-1,-1,634917.2425,19.0534,1.697,0.0,-0.2137,0.08574842,1.0,1,23.3001,0.0,-0.02756758,1,8.757,1.0,-0.00572404,0.0,0.642857,0.21157052,100.0,-0.44235855,0.43512823,0.24571651,-0.57967745
ULH,2020-01-27,80100.0,17.21790695,17.11060115,0.0,0.13928116,-0.0765,0.0,17.8889,0.0,25.0414,17.46178666,14.4231,57.1429,-0.204,17.45203125,-1,-1,603767.6314,18.7991,1.8204,0.0,-0.2805,0.09236829,1.0,1,12.9927,0.0,-0.01889929,1,9.3871,0.0,-0.00624358,0.0,0.571429,0.09883805,100.0,-0.44237578,0.42704447,0.27180685,0.07195387
ULH,2020-01-28,56700.0,17.33496857,17.09108888,0.0,0.11192665,-0.093,0.0,17.6549,0.0,27.8442,17.4715406,22.6674,50.0,-0.2272,17.26668255,-1,-1,619757.4006,18.402,1.4942,0.0,-0.3202,0.07902874,1.0,1,8.7538,0.0,0.00679883,1,8.1174,1.0,-0.00493492,0.0,0.5,0.05247702,100.0,-0.32625243,0.42069498,0.18068536,-0.13526009
ULH,2020-01-29,83500.0,17.12035561,17.07158041,0.0,0.09245013,-0.1101,0.0,17.45,0.0,30.4184,17.39350156,18.5681,42.8571,-0.2548,17.2959493,-1,-1,561549.9764,18.1085,1.3169,0.0,-0.3649,0.08697657,0.0,1,8.7928,0.0,-0.01238035,1,8.8739,0.0,-0.00646877,0.0,0.428571,0.05290357,100.0,0.00445521,0.41241302,0.28504673,0.09319487
ULH,2020-01-30,56100.0,16.95451546,16.75941282,1.0,0.10113287,-0.1233,0.0,17.2316,0.0,33.4947,17.00329251,15.8069,35.7143,-0.2856,16.98378169,-1,-1,595219.5764,17.6325,0.8019,0.0,-0.4089,0.1149931,0.0,1,9.5106,0.0,-0.00968672,1,11.5406,0.0,-0.00716754,0.0,0.357143,0.06075417,100.0,0.08163497,0.40329579,0.17834891,0.30051049
ULH,2020-01-31,66600.0,16.48626518,16.39846835,1.0,0.1027894,-0.1524,0.0,17.019,0.0,36.9376,17.05206594,10.3662,28.5714,-0.3237,16.88622769,-1,-1,546526.0092,17.6105,1.1831,0.0,-0.4761,0.08752394,1.0,1,9.7801,0.0,-0.02761803,1,8.926,3.0,-0.01284674,0.0,0.285714,0.06370171,100.0,0.0283368,0.38707166,0.21923676,-0.22655668
ULH,2020-02-03,47500.0,16.60333061,16.53504459,0.0,0.08389013,-0.1522,282.0,16.8961,477.0,40.0363,16.79843326,19.071,21.4286,-0.3617,16.67161663,-1,-1,523677.3055,17.5283,1.2645,0.0,-0.5139,0.13928523,4.0,1,11.4398,0.0,0.00710079,1,13.8528,26.0,-0.01245749,0.0,0.214286,0.08185392,92.8571,0.16970174,0.37154122,0.14485981,0.55196056
ULH,2020-02-04,40200.0,16.67161369,16.6130831,0.0,0.0445196,-0.1365,0.0,16.7634,0.0,41.8187,16.90573794,24.4229,14.2857,-0.3959,16.88622712,-1,-1,499545.3055,17.2321,0.9374,0.0,-0.5323,0.18539005,5.0,1,13.6733,0.0,0.00411261,1,18.2412,7.0,-0.01054478,0.0,0.142857,0.1062818,85.7143,0.19523943,0.35855908,0.11643302,0.31678794
ULH,2020-02-05,52200.0,17.30570221,16.88622885,0.0,-0.04800723,-0.0754,0.0,16.8005,0.0,39.8111,17.38374363,57.2427,7.1429,-0.4147,16.91549509,-1,-1,535361.2859,17.389,1.177,0.0,-0.4901,0.47920061,6.0,0,26.1004,0.0,0.03803402,0,46.207,5.0,-0.00486952,0.0,0.071429,0.24219751,78.5714,0.90885887,0.35262722,0.16316199,1.53311186
ULH,2020-02-06,97100.0,17.30570221,16.99353651,-1.0,-0.07798076,-0.0294,0.0,16.8707,0.0,36.7066,17.6081125,57.2427,0.0,-0.422,17.31545762,-1,-1,536903.0637,17.5846,1.4277,0.0,-0.4514,0.67499588,6.0,0,43.0972,0.0,0.0,0,64.8434,2.0,-0.00433277,0.0,0.0,0.42809223,71.4286,0.65120841,0.3473749,0.33800623,0.40332417
ULH,2020-02-07,117900.0,18.63241005,18.12513981,-1.0,0.0182474,0.0895,0.0,17.2999,0.0,37.3764,19.35429376,82.3294,100.0,-0.3997,18.62265464,1,-1,516318.2224,18.7571,2.9145,0.0,-0.3101,0.83939271,7.0,-1,63.8472,0.0,0.07666305,0,80.4912,5.0,0.0063515,53.0,1.0,0.65503585,64.2857,0.48146979,0.35504102,0.41900312,0.24131677
ULH,2020-02-10,72800.0,18.915308,18.61289771,0.0,0.0161305,0.181,0.0,17.7621,0.0,37.9793,19.10065708,84.7191,92.8571,-0.3544,18.82751116,1,-1,533800.7824,19.4806,3.4369,0.0,-0.1734,0.81104944,9.0,-1,74.376,0.0,0.01518311,-1,77.7934,9.0,0.00988962,0.0,0.928571,0.77018978,57.1429,0.16490621,0.36705339,0.24338006,-0.03351671
