Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
RILY,2020-01-24,37400.0,21.92293739,21.75704242,0.0,-0.04525562,0.1742,0.0,21.7629,0.0,22.7317,22.19666299,61.8196,92.8571,-0.2612,21.9312323,1,-1,1660481.0361,22.7299,1.9339,0.0,-0.0869,0.9165798,1.0,0,68.5046,0.0,-0.00862717,-1,87.4547,1.0,0.00563127,0.0,0.928571,0.7188643,42.8571,0.23062966,0.12929025,0.00370738,0.40593144
RILY,2020-01-27,31400.0,21.71557045,21.48331779,0.0,-0.09772696,0.1571,0.0,21.8146,0.0,20.5102,21.96441134,54.0787,85.7143,-0.2219,21.56626528,1,-1,1659397.5533,22.7581,1.8871,0.0,-0.0648,0.79552679,1.0,0,75.2831,0.0,-0.0094589,-1,76.1905,0.0,0.00448628,0.0,0.857143,0.79390282,35.7143,0.09894956,0.13093053,0.00249185,-0.1288004
RILY,2020-01-28,33200.0,21.74045372,21.55797051,1.0,-0.09093037,0.1417,0.0,21.9995,0.0,18.6452,22.01418092,54.9253,78.5714,-0.1865,21.71557058,1,-1,1652748.3533,22.3141,0.6292,0.0,-0.0448,0.70116215,1.0,0,77.0183,0.0,0.00114587,0,67.4097,1.0,0.00096068,0.0,0.785714,0.81311162,28.5714,0.023049,0.13128335,0.00285651,-0.11524796
RILY,2020-01-29,100400.0,22.39573479,21.88146166,-1.0,0.08929376,0.1683,0.0,22.0728,0.0,20.3101,22.99295381,71.9486,100.0,-0.1444,21.88146166,1,1,1645258.2041,22.582,1.0183,0.0,0.024,0.64337498,0.0,-1,68.5442,0.0,0.03014109,-1,62.0325,0.0,0.00491877,0.0,1.0,0.71930267,21.4286,-0.1100271,0.13309156,0.01647049,-0.07976894
RILY,2020-01-30,106200.0,23.19202614,22.33767137,-1.0,0.13355424,0.2286,0.0,22.2894,0.0,23.0226,23.59017373,82.1745,100.0,-0.0872,22.35426118,1,1,1683948.3365,23.4059,2.233,0.0,0.1413,0.71078045,0.0,-1,65.9156,0.0,0.03555549,-1,68.3047,0.0,0.00948633,0.0,1.0,0.69020387,14.2857,-0.03834898,0.13659602,0.01764551,0.10111151
RILY,2020-01-31,95800.0,22.24643326,22.0307704,0.0,0.04406974,0.1945,0.0,22.3544,0.0,24.0372,23.20862041,53.3213,92.8571,-0.0386,23.1920306,1,1,1623252.8436,23.4374,2.166,0.0,0.1559,0.61351634,1.0,0,63.1971,0.0,-0.04077233,-1,59.2541,3.0,0.00333859,0.0,0.928571,0.66010986,7.1429,-0.04124213,0.13784107,0.01553858,-0.13250333
RILY,2020-02-03,49100.0,22.20495796,22.06394771,0.0,0.03798695,0.1607,282.0,22.4527,477.0,24.9503,22.54504124,52.3143,85.7143,0.0016,22.5035667,1,1,1602917.8091,23.4009,1.8964,0.0,0.1622,0.51105513,4.0,0,59.0929,0.0,-0.00186436,0,49.7199,26.0,0.00339549,0.0,0.857143,0.61467605,0.0,-0.06494285,0.13911157,0.00607767,-0.16090363
RILY,2020-02-04,41400.0,22.07224274,22.04735802,0.0,0.04131413,0.1225,0.0,22.5193,0.0,25.9811,22.62798885,48.6397,78.5714,0.0322,22.45379896,1,1,1565051.7519,23.3197,1.6008,0.0,0.1547,0.26052263,5.0,0,45.1271,0.0,-0.00597683,0,26.4074,7.0,0.00568367,0.0,0.785714,0.46007355,28.5714,-0.23633634,0.14124546,0.00451774,-0.46887665
RILY,2020-02-05,45600.0,22.39573479,22.10541939,0.0,0.03571057,0.1126,0.0,22.5193,0.0,26.9089,22.50356541,57.6938,71.4286,0.0603,22.25472454,1,1,1585949.9186,23.3197,1.6008,0.0,0.173,0.21461165,6.0,0,32.7542,0.0,0.01465606,0,22.1353,5.0,0.00164874,0.0,0.714286,0.32310458,21.4286,-0.27417893,0.14186798,0.00536861,-0.16177662
RILY,2020-02-06,38200.0,22.20495796,22.12201047,-1.0,0.04083036,0.0877,0.0,22.3211,0.0,28.0076,22.59480909,51.0585,64.2857,0.0823,22.59480909,1,1,1561130.7081,22.5293,0.4165,0.0,0.17,0.15354244,6.0,0,21.6651,0.0,-0.00851844,0,16.4527,2.0,0.00040814,0.0,0.642857,0.20034738,14.2857,-0.33855506,0.14202234,0.00386945,-0.25672116
RILY,2020-02-07,69600.0,21.59944534,21.2925401,1.0,-0.0917501,0.028,0.0,22.1911,0.0,25.4379,22.18836953,35.0609,57.1429,0.0893,22.18836953,1,1,1539221.1711,22.7306,1.079,0.0,0.1172,0.19587155,7.0,0,19.6598,0.0,-0.02726925,0,20.3915,5.0,-0.00145706,0.0,0.571429,0.17814855,7.1429,-0.092559,0.14147106,0.01023075,0.23940144
RILY,2020-02-10,33900.0,21.64091682,21.44184381,1.0,-0.09091552,-0.0091,0.0,22.0778,0.0,23.1252,21.74874745,36.7574,50.0,0.087,21.47502185,1,1,1549287.9548,22.7077,1.2598,0.0,0.0779,0.20548125,9.0,0,19.3766,0.0,0.00192003,0,21.2857,9.0,-0.00033225,0.0,0.5,0.17501351,0.0,-0.01440503,0.14134554,0.00299832,0.0438516
RILY,2020-02-11,46700.0,21.62432671,21.49161136,0.0,-0.07080155,-0.0337,0.0,21.9878,0.0,21.4879,21.97270488,36.2835,42.8571,0.0786,21.67409456,1,1,1528366.9204,22.6672,1.3587,0.0,0.0449,0.24377175,10.0,0,22.1753,0.0,-0.00076661,0,24.8487,9.0,-0.00052548,0.0,0.428571,0.20599533,0.0,0.1444371,0.14114708,0.00559146,0.16738937
RILY,2020-02-12,44600.0,22.17177963,21.73216061,0.0,-0.03100815,-0.013,0.0,21.9429,0.0,20.8216,22.18836945,58.406,35.7143,0.0753,21.79022338,1,1,1569720.5022,22.5016,1.1175,0.0,0.0623,0.4033044,10.0,0,28.6093,0.0,0.02531653,0,39.6935,8.0,-0.00101107,87.0,0.357143,0.27722021,78.5714,0.29014264,0.14076542,0.00516602,0.59740751
RILY,2020-02-13,45400.0,22.29619789,22.06394684,0.0,0.01810139,0.0079,0.0,21.9612,0.0,21.1985,22.47868267,62.1404,28.5714,0.0773,22.06394684,1,1,1575172.4622,22.5696,1.2168,0.0,0.0852,0.61296719,11.0,0,41.2484,0.0,0.00561156,0,59.203,6.0,-0.00404838,0.0,0.285714,0.41713604,71.4286,0.44178292,0.13923879,0.00532809,0.49150365
RILY,2020-02-14,38500.0,22.23813629,22.19666334,0.0,0.03900748,0.0162,0.0,22.0895,0.0,22.0254,22.63628392,59.0479,21.4286,0.0814,22.3459685,1,1,1543926.8773,22.6879,1.1969,0.0,0.0976,0.76051619,11.0,0,57.2764,0.0,-0.0026041,0,72.9327,6.0,-3.613e-05,0.0,0.214286,0.59456725,64.2857,0.38857265,0.13922522,0.00393023,0.23190886
RILY,2020-02-18,52500.0,21.99759102,21.95611648,0.0,-0.02431738,0.0044,0.0,22.1611,0.0,21.4898,22.60310501,46.9485,14.2857,0.0825,22.22154877,1,1,1498147.185,22.6478,0.9734,0.0,0.0869,0.67700249,9.0,0,65.7658,0.0,-0.01081679,0,65.1616,7.0,-0.00093946,0.0,0.142857,0.68854557,57.1429,0.14821811,0.1388724,0.00676648,-0.10655166
RILY,2020-02-19,41000.0,22.53674698,22.04735853,0.0,-0.01522117,0.0306,0.0,22.3444,0.0,21.1627,22.64457761,66.2972,7.1429,0.0901,22.04735853,1,1,1524312.2405,22.6973,0.7058,0.0,0.1207,0.68977924,10.0,0,68.1483,0.0,0.02450977,0,66.3505,17.0,0.00210674,0.0,0.071429,0.71492003,50.0,0.03622704,0.13966285,0.0044367,0.01824541
RILY,2020-02-20,55600.0,22.35426331,21.99759022,1.0,0.0311964,0.0329,0.0,22.381,0.0,21.8229,22.91000942,57.4348,0.0,0.0983,22.55333633,1,1,1512175.0041,22.7325,0.7029,0.0,0.1312,0.60048274,11.0,0,63.1845,0.0,-0.00809716,0,58.0413,14.0,-0.00018497,0.0,0.0,0.65997038,42.8571,-0.07283821,0.13959331,0.0073945,-0.12523191
RILY,2020-02-21,68800.0,22.32108307,22.11371515,0.0,0.02722828,0.0295,0.0,22.386,0.0,22.4171,22.39573565,55.7414,0.0,0.1057,22.36255602,1,1,1544533.1218,22.7388,0.7055,0.0,0.1353,0.57919675,13.0,0,60.1508,0.0,-0.00148429,0,56.0606,17.0,0.00052342,0.0,0.0,0.62638708,35.7143,-0.04801336,0.13979007,0.01006868,-0.0341257
RILY,2020-02-24,53800.0,21.60773659,21.56626364,1.0,-0.09326809,-0.0208,0.0,22.2594,0.0,20.3263,22.20495721,31.0985,85.7143,0.1005,22.0058842,-1,1,1497726.2257,22.9177,1.3165,0.0,0.0798,0.27436546,17.0,0,47.2658,0.0,-0.03195842,0,27.6955,19.0,3.608e-05,0.0,0.857143,0.48374913,28.5714,-0.21421161,0.13980364,0.00702984,-0.50597211
RILY,2020-02-25,104400.0,20.35523605,20.32205643,0.0,0.08502285,-0.1324,0.0,21.9295,0.0,22.0545,21.73215893,15.7837,78.5714,0.0674,21.60773691,-1,-1,1398239.1669,23.5464,3.2337,0.0,-0.065,0.12943866,20.0,1,32.6553,0.0,-0.05796537,1,14.2098,24.0,-0.00582203,0.0,0.785714,0.32200975,100.0,-0.30911357,0.13761378,0.01728085,-0.48692748
RILY,2020-02-26,37800.0,20.30546761,20.21422679,0.0,0.08016958,-0.1992,0.0,21.4813,0.0,23.8226,20.84462391,15.4069,71.4286,0.0176,20.47136258,-1,-1,1371381.9826,23.2983,3.6339,0.0,-0.1816,0.00450394,23.0,1,14.8299,0.0,-0.00244499,1,2.5844,44.0,-0.00600582,0.0,0.714286,0.12468118,100.0,-0.54586545,0.13536793,0.00378842,-0.81812552
RILY,2020-02-27,79100.0,19.72483826,19.67506881,0.0,0.10707899,-0.2681,0.0,20.9532,0.0,26.3735,20.53772017,11.4278,64.2857,-0.0494,19.96538424,-1,-1,1301425.7134,22.8682,3.83,0.0,-0.3175,0.0,26.0,1,6.3198,0.0,-0.02859473,1,2.1653,35.0,-0.01121714,0.0,0.642857,0.03047371,100.0,-0.57384743,0.13119854,0.01215535,-0.1621653
RILY,2020-02-28,111400.0,19.62530327,19.25204031,0.0,0.11047074,-0.3031,0.0,20.4117,0.0,29.287,19.73313549,10.8285,57.1429,-0.1252,19.25204031,-1,-1,1362870.1272,21.831,2.8386,0.0,-0.4283,0.04068809,31.0,1,3.567,0.0,-0.00504618,1,5.9514,51.0,-0.01237821,0.0,0.571429,0.0,100.0,-0.4355834,0.12664918,0.01869897,1.74853369
RILY,2020-03-02,67200.0,20.30546761,19.58382809,0.0,-0.00061461,-0.2644,0.0,20.1501,0.0,29.269,20.37182528,38.4144,50.0,-0.1913,19.68336381,-1,-1,1418738.0956,20.7909,1.2816,0.0,-0.4557,0.1807187,50.0,0,9.0328,1.0,0.03465752,1,18.9815,78.0,-0.00907056,0.0,0.5,0.06050683,92.8571,1.53232408,0.12335675,0.00974454,2.18941762
RILY,2020-03-03,50400.0,19.60871124,19.3930484,0.0,0.01236462,-0.2692,0.0,20.0002,0.0,29.6309,20.51283556,27.515,42.8571,-0.2586,20.51283556,-1,-1,1387728.6808,20.6472,1.2941,0.0,-0.5278,0.25439379,71.0,1,16.9234,1.0,-0.03431373,1,25.8371,171.0,-0.01131819,0.0,0.428571,0.14785639,85.7143,0.87354973,0.11928574,0.00634104,0.36117272
RILY,2020-03-04,59300.0,19.70825005,19.16079879,1.0,-0.07570813,-0.2494,0.0,19.8802,0.0,27.3876,21.28424614,31.0104,35.7143,-0.3209,19.99856549,-1,-1,1358995.0714,20.4013,1.0422,0.0,-0.5703,0.3014665,85.0,0,25.012,1.0,0.00507625,0,30.2173,143.0,-0.01354652,100.0,0.357143,0.23739782,100.0,0.4779536,0.11446838,0.00814408,0.16953141
RILY,2020-03-05,85700.0,19.37645912,19.07784881,1.0,-0.0660664,-0.2422,0.0,19.8102,0.0,25.5782,19.84096282,25.822,28.5714,-0.3815,19.07784881,-1,-1,1340357.6801,20.434,1.2475,0.0,-0.6237,0.19779306,104.0,1,25.5416,2.0,-0.01683513,1,20.5703,165.0,-0.01446269,0.0,0.285714,0.24326054,100.0,0.02117384,0.10939488,0.01349243,-0.3192542
RILY,2020-03-06,108500.0,18.7709446,18.43915622,1.0,-0.00626315,-0.2604,0.0,19.6386,0.0,25.418,19.57553319,18.6888,21.4286,-0.4466,19.20227028,-1,-1,1295236.1472,20.6374,1.9976,0.0,-0.7069,0.15934136,128.0,1,22.5933,2.0,-0.03125001,1,16.9923,218.0,-0.01749609,0.0,0.214286,0.21062263,100.0,-0.1154313,0.10334603,0.01811146,-0.1739401
RILY,2020-03-09,135600.0,17.0954113,16.80509591,1.0,0.08859076,-0.3614,0.0,18.9938,0.0,27.6698,17.73410327,9.557,14.2857,-0.5369,17.70922013,-1,-1,1244368.8972,20.9319,3.8762,0.0,-0.8983,0.0902046,272.0,1,16.0405,3.0,-0.08926207,1,10.559,596.0,-0.0226266,0.0,0.142857,0.13808262,100.0,-0.29003289,0.0956603,0.02360163,-0.3786009
RILY,2020-03-10,87600.0,17.725811,17.21983276,0.0,0.00234913,-0.3605,0.0,18.6156,0.0,27.7348,18.4474505,26.457,7.1429,-0.627,17.51014817,-1,-1,1228973.9107,20.5975,3.9637,0.0,-0.9875,0.11535833,345.0,1,13.4837,4.0,0.03687538,1,12.8996,676.0,-0.01349377,0.0,0.071429,0.10977864,92.8571,-0.15939653,0.09118049,0.01387735,0.22166872
RILY,2020-03-11,126700.0,16.75532722,16.58943227,0.0,0.03188053,-0.3975,0.0,18.0225,0.0,28.619,17.43549369,19.4597,0.0,-0.7264,17.29448346,-1,-1,1151961.4009,20.0143,3.9836,0.0,-1.1239,0.09185959,446.0,1,11.3906,5.0,-0.05474975,1,10.713,853.0,-0.01846912,99.0,0.0,0.08660786,100.0,-0.15523187,0.08513165,0.02179859,-0.16950913
RILY,2020-03-12,172900.0,14.68994236,14.43280659,0.0,0.09529683,-0.5256,0.0,17.0811,0.0,31.3463,16.58113832,11.4228,0.0,-0.8578,15.83461414,-1,-1,1020233.0534,19.7862,5.4102,0.0,-1.3834,0.08655287,586.0,1,11.2773,6.0,-0.12326735,1,10.2192,1144.0,-0.02667891,0.0,0.0,0.08535362,100.0,-0.0099468,0.07655538,0.0311582,-0.04609353
RILY,2020-03-13,162900.0,17.17835808,14.94708035,0.0,0.03569799,-0.4111,0.0,16.7612,0.0,32.4653,17.17835808,45.3898,0.0,-0.9606,15.46964683,-1,-1,1183086.0534,18.8641,4.2058,0.0,-1.3716,0.25790151,750.0,0,15.6986,7.0,0.16939588,1,26.1635,1367.0,-0.0133256,0.0,0.0,0.13429776,92.8571,0.39205306,0.07238599,0.02913231,1.56022976
RILY,2020-03-16,138700.0,14.64716816,14.42779794,0.0,0.04549473,-0.4738,0.0,16.2614,0.0,33.9423,15.84526604,30.3546,0.0,-1.079,14.89184927,-1,-1,1087323.9106,18.8666,5.2105,0.35,-1.5528,0.25893105,1663.0,0,20.8807,13.0,-0.1473476,1,26.2593,2939.0,-0.03144523,0.0,0.0,0.19166401,100.0,0.3300995,0.06267832,0.02422965,0.00366159
