Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,ADX_fluc_pctg,MACD_Hist,Historic Deaths,BBANDS_Middle_Band,Historic Cases,ADX,High,RSI_5,AROON_Up,MACD_Signal,Open,ROC_10_polarize,MACD_polarize,Chaikin_AD,BBANDS_Upper_Band,BBANDS_width,Dividends,MACD,STOCH_SlowK_min_max,Case 7-Day Moving Avg,RSI_5_polarize,STOCH_SlowD,Death 7-Day Moving Avg,Close_Change_pctg,CCI_20_polarize,STOCH_SlowK,New Cases,SMA_10_fluc_pctg,daily_trend,AROON_Up_min_max,STOCH_SlowD_min_max,AROON_Down,STOCH_SlowD_fluc_pctg,SMA_10_min_max,Volume_min_max,STOCH_SlowK_fluc_pctg
WIRE,2020-01-24,84800.0,56.7008667,56.37167265,1.0,0.00232742,-0.0355,0.0,58.1956,0.0,22.1359,57.99768379,23.3841,71.4286,0.2241,57.99768379,1,1,-3960111.4603,59.9611,3.5311,0.0,0.1886,0.11894086,1.0,1,32.099,0.0,-0.02134981,0,15.212,1.0,1.717e-05,0,0.714286,0.2630044,14.2857,-0.39189394,0.27938634,0.08427234,-0.54769402
WIRE,2020-01-27,81700.0,56.37166977,55.70331166,0.0,0.04719031,-0.1395,0.0,57.6369,0.0,23.1805,56.7008638,20.5322,64.2857,0.1892,55.86291985,-1,1,-3932334.4803,59.5804,3.8869,0.0,0.0496,0.17627449,1.0,1,23.1515,0.0,-0.00580585,1,20.6105,0.0,-0.00090643,0,0.642857,0.161551,100.0,-0.278747,0.27852844,0.07935248,0.3548843
WIRE,2020-01-28,79600.0,56.86047745,56.35172748,0.0,-0.01168655,-0.168,0.0,57.208,0.0,22.9096,57.16972001,35.2005,57.1429,0.1472,56.67094389,-1,-1,-3912922.5291,58.6307,2.8455,0.0,-0.0208,0.15750844,1.0,0,18.222,0.0,0.00867116,0,18.8435,1.0,-0.00229735,34,0.571429,0.10565667,92.8571,-0.21292357,0.27635607,0.07601968,-0.085733
WIRE,2020-01-29,91100.0,55.32423782,55.16462964,0.0,0.06032842,-0.2764,0.0,56.6394,0.0,24.2917,57.05998013,20.4044,50.0,0.0781,57.04002863,-1,-1,-3988660.2449,58.3222,3.3657,0.0,-0.1983,0.14372861,0.0,1,19.0,0.0,-0.02701771,1,17.546,0.0,-0.00493077,100,0.5,0.11447821,100.0,0.04269564,0.27170423,0.09427075,-0.06885663
WIRE,2020-01-30,112500.0,55.50380325,54.26684067,1.0,0.08939267,-0.3191,0.0,56.1526,0.0,26.4632,55.5536801,25.0098,42.8571,-0.0017,54.84541896,-1,-1,-3884870.1053,57.4037,2.5023,0.0,-0.3208,0.19981223,0.0,1,19.7388,0.0,0.00324569,1,22.8268,0.0,-0.00562848,68,0.428571,0.12285528,100.0,0.03888421,0.26642035,0.12823361,0.30096888
WIRE,2020-01-31,110700.0,54.17706299,53.73813757,1.0,0.09171226,-0.4138,0.0,55.6478,0.0,28.8902,55.24444357,16.2994,35.7143,-0.1051,55.14468606,-1,-1,-3931072.4696,57.4989,3.7022,0.0,-0.5189,0.13898134,1.0,1,19.1573,0.0,-0.02390359,1,17.099,3.0,-0.00923721,0,0.357143,0.1162618,100.0,-0.02945974,0.25779747,0.12537692,-0.25092435
WIRE,2020-02-03,97800.0,54.25685883,53.88776561,0.0,0.07561041,-0.4454,282.0,55.2248,477.0,31.0746,54.90526922,18.4353,28.5714,-0.2165,54.48629536,-1,-1,-3957910.1951,57.184,3.9183,0.0,-0.6618,0.17355038,4.0,1,20.0933,0.0,0.00147287,1,20.354,26.0,-0.00862237,0,0.285714,0.12687486,92.8571,0.04885866,0.2498229,0.10490398,0.19036201
WIRE,2020-02-04,88200.0,55.72326279,54.60600546,0.0,-0.02361414,-0.3463,0.0,54.9974,0.0,30.3408,55.97265082,48.576,21.4286,-0.303,54.92522184,-1,-1,-3901910.1367,56.2971,2.5994,0.0,-0.6493,0.26773323,5.0,0,22.2251,0.0,0.02702707,0,29.2222,7.0,-0.00581596,0,0.214286,0.15104679,85.7143,0.10609507,0.24449026,0.08966831,0.43569814
WIRE,2020-02-05,93800.0,57.33929062,55.75318273,0.0,-0.09208393,-0.1601,0.0,55.4004,0.0,27.5469,57.40911896,65.9229,14.2857,-0.3431,56.48139526,1,-1,-3816050.2812,57.7119,4.623,0.0,-0.5032,0.56972963,6.0,0,35.7447,0.0,0.02900095,0,57.658,5.0,-0.00147586,0,0.142857,0.30434206,78.5714,0.60830322,0.24314492,0.09855578,0.97308895
WIRE,2020-02-06,59900.0,56.23200989,55.95269652,0.0,-0.08227423,-0.1026,0.0,55.546,0.0,25.2805,57.56872983,51.1459,7.1429,-0.3687,57.56872983,-1,-1,-3855240.8368,57.955,4.8179,0.0,-0.4713,0.74669125,6.0,0,53.7336,0.0,-0.01931103,0,74.3206,2.0,-0.00304535,100,0.071429,0.50831357,71.4286,0.50326062,0.24037299,0.0447548,0.28899025
