Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,Close
ULH,2020-01-24,1.1520020297566003,0.04323391741608345,-0.3457360909807177,0.04115083312014559,0.7687401479732731,0.5788979168610853,0.15466239748395594,0.05524406919491101,-0.21998027585844135,-0.15470567388895215,0.027750061565683257,-0.02084658986225367,-0.07880936192703131,0.07271809131886343,-0.3750198804073703,-0.06262520945990357,0.23634032803240015,-0.017993408990302433,0.0348797023418954,0.03956355047533929,-0.13742175815367333,-0.07269133758126135,0.011409494554105018,0.008269180739676588,-0.02530804597410053,-0.0031635537265025764,-0.01924782179463438,0.010757558968144133,-0.007345294245937185,0.015920121567853388,-0.004988054551245463,-0.0008962557553303048,-0.005951412797466934,0.00032119936320192035,2.956297468279075e-06,1.2608131805158518e-08,3.366880116852614e-10,3.698742508491118e-09,1.448978978426907e-09,-6.885662917991971e-16,17.54958153
ULH,2020-01-27,1.2701017378519357,0.08198926200154079,-0.41613324298273174,0.03101724564544809,0.7091853653902526,0.6311682628445248,0.15411700950352655,0.0736921004252221,-0.20134134025494038,-0.0472472957016414,-0.00028566401879651673,0.027749487648748426,-0.1452545668350051,0.04299977038560167,-0.3557434047868597,-0.04384228316341102,0.1420207653514475,0.01185008971063483,0.05115259151357873,0.01900972527470778,-0.13960049848669723,-0.0741801217475516,0.012642028324019153,0.0023133401489449637,0.03581595136939951,-0.052194345837176574,-0.06326415680275789,0.02289360711077142,-0.0026900067082288536,-0.01020863975522777,-0.014721995196404294,-0.0028830932578116325,-0.008157735915958012,0.003286867030173627,2.58052662622451e-06,2.135033200136422e-07,1.333469136633282e-09,2.0165781399959713e-09,-9.721855514911628e-10,-1.5911840770120037e-15,17.21790695
ULH,2020-01-28,1.3187426484459268,0.08563512161184846,-0.430878329440644,-0.021625960080268156,0.622688790976625,0.5618424005663619,0.09417716921823018,0.10659969944592809,-0.16585942781069377,-0.05517896207237973,0.09723448106981968,-0.015911222691890752,-0.20975593582918145,-0.07488224079735077,-0.32614455338357456,-0.07443250736612005,0.1305892645358852,-0.04098496124187325,0.11464805442039619,0.010528118903685239,-0.13764322402143006,-0.021642837456093546,0.0034600028375678478,0.002455137772704664,-0.014590319496678621,-0.06175921825412047,-0.030915322325810853,0.012446292093726847,0.00044310608081101795,-0.006115823646396085,-0.007782359524685137,-0.003820020045339305,-0.003475691563968279,-0.0012558446395091005,1.1183484857217455e-06,1.4566055414728468e-07,-3.0548934497341667e-09,2.059705016624598e-09,-9.608302087560136e-10,1.2235108515511568e-15,17.33496857
ULH,2020-01-29,1.3836105603009514,0.1059126863247574,-0.4301022164749802,-0.06910828388813582,0.5309020297670792,0.5391686067830884,0.08871559127462672,0.09260127867148213,-0.14903971239569086,0.01608164537683219,0.07783326845800607,-0.11081558335563294,-0.2222165800948519,0.042663166213831386,-0.31466018084830866,-0.0198483849922301,0.05400832554357579,-0.03978135068649276,0.0748080044300381,0.011029653588306888,-0.09806228233439014,-0.09810361930613364,0.012775074825193394,0.04569159621757817,-0.014174941758199337,-0.022451095539255207,-0.008690637549313629,0.003960785941566159,-0.011955401640180678,0.005281206658624411,-0.014094541554754965,-0.005759526097448866,-0.0051003284661710994,-0.002446306423283927,2.000965446096579e-06,-2.201258345197409e-06,1.80901973041821e-09,-2.3055952500487914e-09,2.929078891435968e-09,-1.4942948804970023e-15,17.12035561
ULH,2020-01-30,1.4515851752083087,0.12103038726039357,-0.5577038105205654,-0.15286796685206866,0.5841908538207989,0.23598435974924703,0.2644517152245721,-0.22494660028464178,-0.15960761785858757,0.020917694736928165,0.1474206454363013,-0.09917741603068428,-0.3602675043265114,-0.08509160328105253,-0.27925821636142795,-0.06464821199946492,-0.03430981401290917,-0.07863529402608746,0.05628676772992196,0.031138491866609806,-0.09394809669052745,-0.07629554760679018,0.009722240520627711,0.0443325271705526,-0.0012369039308609178,-0.043933974977622026,-0.023820860821554213,0.004246901458739041,-0.01052784558864949,0.0018012990996380167,-0.012283656426061686,-0.006981234705017139,-0.005079382442600807,-0.0055746269941917195,6.668070226969974e-07,2.511200778990353e-06,-6.202673142467239e-10,-3.228924375489545e-09,-2.5950753193832487e-09,4.607869183860379e-16,16.95451546
ULH,2020-01-31,1.543576754315421,0.14168752968286097,-0.5974134673408307,-0.19165770101882906,0.5377507972699682,0.25759177666189537,0.2862244522015923,-0.2249184705106144,-0.15082444544101478,0.09236845139204332,0.047365307521114626,-0.11410085800027492,-0.28576760012511965,-0.06395146235724729,-0.2240955194124422,-0.07085176436617663,-0.07244641907056092,-0.07996858700688245,-0.02868886152478949,0.07065114816839926,-0.0855203639631321,-0.08491233099500371,0.014664372509204285,0.024487311792174338,-0.03254708961741702,-0.04494054551135774,-0.044878927170869595,0.01680742256878159,-0.007071985672913081,0.019296439989317276,-0.001450493891073851,-0.007382080294952966,-0.0037055508384496176,-0.000207332930172679,4.606762522056022e-07,2.3870751134543716e-06,1.1047480610913165e-09,6.07659012293983e-11,1.1230422809534964e-09,1.87438719616595e-16,16.48626518
ULH,2020-02-03,1.5069889177633946,0.19185457160504504,-0.39997764902554334,-0.24294380962832035,0.323518391525497,0.41434512159925946,0.07852021587455243,0.12221704973566533,-0.11831186266768647,0.006373384228673531,0.000761751786457713,-0.1635976444886192,-0.2730914140833613,-0.17648023331407328,-0.21793835537462608,-0.0571984074541579,-0.0946743957576934,-0.1233409881699481,0.05436099240784907,0.049550706905633894,-0.07388500439566709,-0.01644734420984534,0.11232430021715097,0.056229435831552065,-0.014838297451496398,0.01451364094422808,-0.06995007577462048,0.00459655696294476,-0.030510153637824396,0.011543041680236548,-0.01967303171981116,-0.0008583142357026977,-0.0020972277045241895,0.0041819062582764315,2.562574959922357e-06,2.54948741582022e-06,2.1666926330602312e-09,1.4102604506256786e-09,1.5813847014080968e-09,3.191969033404298e-16,16.60333061
ULH,2020-02-04,1.4923315413657776,0.2089078333643426,-0.34661232121074836,-0.32200290057223696,0.24374773173206607,0.28185475564758294,0.021345642015261766,0.1356206278708382,-0.08635959855623744,-0.023313824291925217,0.0074049694207062216,-0.23857219633346272,-0.2785166094493269,-0.18759021077085483,-0.2107547535969644,-0.05407340989889519,-0.10489445203655422,-0.16859831270249495,0.0789277850709874,0.0553500521476443,-0.06212227905647814,-0.02493961206790811,-0.0001860895846749549,0.03202679162354648,-0.02485101726947951,-0.013017466902396815,-0.03114431684093807,0.016044434945510312,-0.0110933342677543,0.02249167970788068,-0.01611977533033351,0.0030123334563724588,-0.0036819660692358983,0.003719781071243681,-2.8253278265456086e-05,-1.0289510125575597e-07,1.6682909086962417e-09,-2.2320211876186575e-09,9.813548790581971e-11,-3.8471080061287673e-16,16.67161369
ULH,2020-02-05,1.0356841777289105,0.3780954360969276,0.25446173448565035,-0.5342725824635487,-0.048651336075806295,0.10913653037618717,-0.05567248008695176,-0.005246609631215393,0.007154465480832174,0.26525873506267694,0.3489911981252078,-0.32488140594660136,-0.22944056077785482,-0.2568326717143616,-0.12601227755948702,-0.06366584853668111,-0.11069339461176701,0.008337901314038894,0.0774312800049066,-0.044680779717637516,-0.053617006039040585,-0.056406483893452895,-0.004334948619500364,0.05134300590664115,-0.02582511493647245,0.07667249989615951,0.011976209400974698,-0.004283369884623523,-0.04519684189808589,-0.0064195398865921766,-0.0066983826469764925,0.0047186706122430595,0.006181741354248538,0.010219855952397756,1.4617809752297897e-06,1.7047362268569138e-07,1.8064804056430738e-09,-3.584953022960311e-09,-2.898576988601763e-09,4.2078538873868495e-16,17.30570221
ULH,2020-02-06,0.8932364918036668,0.44191364179975673,0.6020086339254928,-0.6158238833084628,-0.2849864170035083,0.24890170372279324,-0.14459203974825627,0.23548429239943353,-0.0160571765490622,0.16402752381148356,0.09677626341111682,-0.4383705670475331,-0.02870215823616043,-0.018341996714220918,-0.2551081896904931,0.023190718604872512,-0.019027812671023117,0.022511831551278887,0.02977426967035696,-0.0032432304164428613,-0.06706970896867963,-0.11781107963996103,0.00716974372145794,0.0064782096158399645,-0.015672974526424306,-0.004757881985899369,-0.014751673162356394,0.003681365927444337,-0.023835439883337084,-0.013601441593298931,-0.007351696443797744,0.007647638370102845,-0.0005657376712222414,0.0037935044829550723,1.3559531699026911e-06,-2.5074888247072973e-06,-1.3037049499671236e-09,1.7495135037618137e-09,-8.054687126902708e-10,-2.0447425131809796e-15,17.30570221
