Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,Close
PLUS,2020-01-24,-0.585203456462745,-0.12325554729384484,0.13747794547828926,0.07227838830693756,-0.990599133368949,0.15793724171983103,0.3759517398189702,0.06595708168327687,0.01349052129072664,-0.17961893088054376,87.01000214
PLUS,2020-01-27,0.06662977083577998,0.14500596560369547,-0.05891066284221388,0.5083461542066215,-0.7231158236888575,-0.13908078406521301,0.02796885606181633,0.8361961102730855,0.05419674405059857,-0.0985755439270942,84.05000305
PLUS,2020-01-28,-0.11225788104419933,0.16350420633821586,-0.588720386678152,0.27792704896235126,-1.0010049156785583,-0.13042847686772713,0.07597888094003612,0.07548165097183149,0.051219475536683615,-0.3630239875269827,84.48000336
PLUS,2020-01-29,1.8144566508828546,0.3615628483985237,-0.10270479857612509,0.019291175984532706,0.08028946196813246,-0.18196162343125566,0.41514300248132263,-0.06628401138118577,-0.2042840238577116,-0.5582407829919483,82.18000031
PLUS,2020-01-30,1.6161803505979329,0.2314291634429308,-0.19268946565021086,-0.057650461100371614,0.39761238676398425,-0.12854833637153387,0.6093608463163157,-0.0353783585844549,-0.001214125595696202,-0.04794882793970295,82.41000366
PLUS,2020-01-31,1.763081094314897,0.31721443674328287,-0.3941192280887774,-0.012968551268377601,0.36846942210999367,-0.469562784190824,0.3212007886165312,-0.06955343207855615,0.11860557327719501,0.11055569595671595,79.72000122
PLUS,2020-02-03,1.5525287599020974,0.12114508045033774,0.08028869024878071,-0.0660300995342668,0.09751515104880283,0.08056898867995908,0.44574245511056515,-0.04201549247687305,0.06231099169196326,0.4125749329946684,81.83000183
PLUS,2020-02-04,1.4783711979491725,0.06254349850076313,0.23170276625110478,0.04948194286560805,0.012748075555949983,0.3947912057805853,0.5685613399687887,-0.034508052209611395,-0.18436839898820082,-0.15608393080881222,82.01999664
PLUS,2020-02-05,1.24100085315225,-0.0026331976149166912,0.5945035864020707,0.0458624034989568,-0.19202682841845772,0.05880722622439646,0.1849756359052257,-0.07190101258076159,-0.09515830312540519,0.3163290210934939,83.01999664
PLUS,2020-02-06,-0.4145440339528571,-0.5809742225724107,0.5616884159218896,0.016380118086160054,0.3781117139153876,-0.04074844960840334,0.9709089872444325,-0.4367301110563242,0.32211474377845073,0.28018510796707025,88.0
PLUS,2020-02-07,-0.1621345219787696,-0.3933720870412764,0.1845623362836366,0.1523775296206344,0.3683716241629631,-0.4581580773347832,0.5174439757481815,-0.4059512636717114,0.3842099766245092,-0.005757482530372453,84.76000214
PLUS,2020-02-10,0.320915501719365,-0.29124548487798985,0.1332488029340208,0.6348741525365371,0.5693533350098695,-0.3419327331084565,0.4682316509407087,0.2016028127156915,-0.03305118723472216,-0.0001620458310132135,83.37000275
PLUS,2020-02-11,-0.2113870560431898,-0.39024480187422217,0.07319615393848557,0.35888285734139036,0.20304235960490996,-0.01213546718629897,0.9176739571368399,-0.5625536999428334,0.07731322553096248,-0.24141894894674254,86.37000275
PLUS,2020-02-12,0.043370306256753595,0.06492242856823205,-0.29949480142837115,0.3257334851402828,0.060277979403727165,-0.27174468576521355,0.45365813769424984,0.6722424688620986,-0.10667507270787875,0.09694110533896551,85.70999908
PLUS,2020-02-13,-0.37733745749757114,-0.040474812727186144,-0.410640471357784,0.005559505439090823,-0.349558356694898,-0.26762819718310127,0.4311370649646422,-0.03220250037928995,0.056619009560372864,0.07877081942676298,86.55999756
