Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
XEL,2020-01-24,62.0557,0.44378756,0.00716719,1.0775,0.7073,0.3702,1,1,1,163.7753,-1,-0.09098664,6.8565,1,0.00230971,96.6659,-1,0.00498093,95.365,93.0114,0.98363835,-0.01585225,0.95204723,-0.03803834,41.115,0.10400735,100.0,14.2857,1.0,0.142857,1,62.0368,63.265,64.4933,2.4565,0.0,943918927.416,0.00059526,63.68614908,64.39229385,63.54301124,64.09647369,1851000.0,0.0,0.0,0.25763321,0.00403568,0.10972031,67,1.0,1.0,0.0,0.0,0.0,0.0
XEL,2020-01-27,62.4639,0.46728568,0.00657796,1.1326,0.7924,0.3402,1,1,1,137.3213,-1,-0.16152619,6.5775,1,-0.04069131,84.3924,-1,-0.12696825,91.5914,85.0734,0.94344416,-0.03957007,0.86944646,-0.08534438,44.7308,0.08794357,100.0,7.1429,1.0,0.071429,1,62.7022,63.5607,64.4193,1.7171,-1.0,943122712.9929,-0.00084352,64.06784468,64.592681,63.60026787,63.85791016,1656100.0,0.0,0.0,-0.23856354,-0.00372194,0.09264823,42,0.0,1.0,0.0,0.0,0.0,0.0
XEL,2020-01-28,62.8311,0.48842363,0.0058786,1.1857,0.871,0.3146,1,1,1,122.1263,-1,-0.1106529,6.4956,1,-0.01245154,86.8894,-1,0.02958797,84.9111,76.6485,0.87228948,-0.07293589,0.78177913,-0.09903095,47.985,0.07275077,92.8571,0.0,0.928571,0.0,1,63.1125,63.7934,64.4744,1.3619,0.0,943444855.6769,0.00034157,63.87700877,64.37321177,63.82929372,64.14419556,2040200.0,0.0,0.0,0.2862854,0.00448316,0.12629311,77,1.0,1.0,0.0,0.0,0.0,0.0
XEL,2020-01-29,63.2078,0.51010845,0.00599544,1.229,0.9426,0.2863,1,1,1,106.8721,-1,-0.12490512,6.5255,1,0.00460312,88.4316,-1,0.017749,78.8077,74.7011,0.80727961,-0.07187988,0.76151499,-0.02540689,50.2634,0.0474815,85.7143,7.1429,0.857143,0.071429,1,63.6498,64.0223,64.3949,0.7451,0.0,945790531.6769,0.00248629,64.09647657,64.33503723,63.71477806,64.33503723,2345600.0,0.0,0.0,0.19084167,0.0029752,0.15304433,58,0.0,0.0,0.0,0.0,0.0,0.0
XEL,2020-01-30,63.617,0.53366414,0.00647388,1.3508,1.0243,0.3266,1,1,1,126.1522,-1,0.18040349,8.3005,1,0.27200981,94.1727,-1,0.06492136,78.2558,83.4178,0.80140109,-0.00700312,0.85221871,0.11668771,53.2741,0.05989845,100.0,0.0,1.0,0.0,1,63.1357,64.3771,65.6185,2.4828,-1.0,948911881.5199,0.00330025,64.18235984,65.70914656,63.88653968,65.61372375,3486400.0,0.0,0.0,1.27868652,0.01987543,0.25297163,62,0.0,0.0,0.0,0.0,0.0,0.0
XEL,2020-01-31,64.0137,0.55650026,0.00623575,1.4636,1.1121,0.3515,1,1,1,142.2875,-1,0.12790344,10.917,1,0.31522197,95.1401,-1,0.01027262,82.0307,87.973,0.84160913,0.04823796,0.89961894,0.05460705,56.3008,0.05681372,100.0,0.0,1.0,0.0,1,63.0442,64.7625,66.4807,3.4365,0.0,948971256.9334,6.257e-05,65.8522915,66.43438014,65.60418636,66.02405548,5165700.0,0.0,0.0,0.41033173,0.00625375,0.40006832,100,3.0,1.0,0.0,0.0,0.0,0.0
XEL,2020-02-03,64.4029,0.57890465,0.00607995,1.5551,1.2007,0.3544,1,1,1,135.5419,-1,-0.04740824,10.8009,1,-0.01063479,95.682,-1,0.00569581,87.0176,89.6618,0.8947267,0.06079309,0.91719216,0.0191968,59.0991,0.04970267,100.0,0.0,1.0,0.0,1,63.495,65.2451,66.9951,3.5001,0.0,947724044.9694,-0.00131428,66.46300103,66.62522053,66.09084698,66.27214813,3880000.0,0.0,0.0,0.24809265,0.00375761,0.28744865,78,26.0,4.0,477.0,0.0,0.0,282.0
XEL,2020-02-04,64.7176,0.59702042,0.00488643,1.5976,1.2801,0.3175,1,1,1,118.0482,-1,-0.12906489,10.7206,1,-0.00743457,88.5616,-1,-0.07441734,87.694,85.4472,0.90193132,0.00777314,0.87333612,-0.04700553,60.5723,0.02492762,92.8571,0.0,0.928571,0.0,1,64.2329,65.6418,67.0507,2.8178,0.0,946785259.0232,-0.00099057,66.21489904,66.57750864,65.86182662,66.12902069,3705700.0,0.0,0.0,-0.14312744,-0.00215969,0.272181,55,7.0,5.0,0.0,0.0,0.0,0.0
XEL,2020-02-05,65.0114,0.61393309,0.00453972,1.6128,1.3466,0.2661,1,1,1,105.7295,-1,-0.10435314,10.951,1,0.02149133,88.5616,-1,0.0,86.4476,84.2337,0.88865539,-0.01421306,0.86070876,-0.01420175,60.7474,0.00289076,85.7143,0.0,0.857143,0.0,1,65.5521,66.0004,66.4488,0.8967,-1.0,946899259.061,0.00012041,66.61567922,66.61567922,65.6041843,66.12902069,3021000.0,0.0,0.0,0.0,0.0,0.21220536,54,5.0,6.0,0.0,0.0,0.0,0.0
XEL,2020-02-06,65.2403,0.62710977,0.00352092,1.6062,1.3986,0.2077,1,1,1,97.8145,0,-0.07486085,11.0577,1,0.0097434,88.5616,-1,0.0,80.5863,72.0781,0.82622422,-0.06780177,0.73422073,-0.14430804,60.905,0.00259435,78.5714,0.0,0.785714,0.0,1,65.9455,66.1034,66.2614,0.3159,1.0,947324495.0043,0.00044908,65.9667939,66.3580369,65.85228944,66.12902069,4507500.0,0.0,0.0,0.0,0.0,0.34241392,51,2.0,6.0,0.0,0.0,0.0,0.0
