Ticker,Date,Volume,Close,Low,ADX_fluc_pctg,Chaikin_AD_fluc_pctg,MACD_Hist,BBANDS_Middle_Band,High,ADX,AROON_Up,Historic Deaths,Historic Cases,MACD_Signal,ROC_10,BBANDS_compare_high_low_price,RSI_5,MACD,SMA_10_fluc_pctg,BBANDS_width,RSI_5_polarize,Open,BBANDS_Upper_Band,MACD_polarize,ROC_10_polarize,Case 7-Day Moving Avg,Dividends,STOCH_SlowK_min_max,Death 7-Day Moving Avg,New Cases,STOCH_SlowD,CCI_20_polarize,daily_trend,STOCH_SlowD_fluc_pctg,STOCH_SlowK,AROON_polarize,Close_Change_pctg,AROON_Down_min_max,STOCH_SlowK_fluc_pctg,AROON_Up_min_max,Volume_min_max,AROON_Down,SMA_10_min_max,STOCH_SlowD_min_max
JBSS,2020-03-11,95500.0,65.61652374,63.10116433,0.06614871,0.00790044,0.0366,67.593,66.22274897,34.1964,7.1429,0.0,0.0,-2.1676,-9.0544,1.0,31.7717,-2.131,-0.00325626,8.4832,0,65.11888462,71.8346,-1,-1,446.0,0.0,0.24531558,5.0,853.0,45.4914,1,0.0,-0.33820102,24.281,-1,-0.00643918,0.428571,-0.46969664,0.071429,0.22583266,42.8571,0.07490194,0.47441689
JBSS,2020-03-12,175600.0,62.46780014,60.03387006,0.08291224,0.00812886,-0.2124,66.1458,63.65309366,37.0317,0.0,0.0,0.0,-2.2207,-12.3302,1.0,20.8336,-2.4331,-0.00801444,10.6244,1,63.65309366,71.458,-1,-1,586.0,0.0,0.27035731,6.0,1144.0,32.2488,1,0.0,-0.29110118,26.6783,-1,-0.04798675,1.0,0.09873152,0.0,0.44272949,100.0,0.05180512,0.33326156
JBSS,2020-03-13,130800.0,66.95562744,62.52207776,-0.02108464,0.01527929,-0.0512,65.3797,67.24516501,36.2509,0.0,0.0,0.0,-2.2335,-6.7305,0.0,50.9307,-2.2847,0.00512223,6.2701,0,65.2274451,68.5148,-1,-1,750.0,0.0,0.41361945,7.0,1367.0,30.4508,0,0.0,-0.05575401,40.3931,-1,0.07184225,0.928571,0.51408073,0.0,0.3214189,92.8571,0.06644856,0.31409635
JBSS,2020-03-16,128100.0,64.54885101,61.70776098,-0.00979838,0.00360594,-0.0805,65.022,66.38561283,35.8957,42.8571,0.0,0.0,-2.2536,-10.8139,1.0,40.5869,-2.3341,-0.00522938,6.1418,0,61.70776098,68.0929,-1,-1,1663.0,0.0,0.51143189,13.0,2939.0,38.9428,1,0.0,0.27887609,49.7569,-1,-0.03594584,0.857143,0.23181682,0.428571,0.31410777,85.7143,0.05142223,0.40461415
JBSS,2020-03-17,101900.0,69.10002136,64.58503545,-0.08378719,0.00819036,0.216,65.6327,70.17673557,32.8881,35.7143,0.0,0.0,-2.1996,-2.9113,-1.0,59.8577,-1.9837,-0.00086027,8.9137,0,64.64837158,70.0895,-1,-1,2144.0,0.0,0.74493326,17.0,4048.0,54.0868,0,0.0,0.38887805,72.1105,-1,0.07050738,0.785714,0.44925628,0.357143,0.24316274,78.5714,0.04896322,0.56603685
JBSS,2020-03-18,102600.0,65.01934814,61.04725106,-0.03260146,0.00417988,0.1505,65.5134,67.09135434,31.8159,28.5714,0.0,0.0,-2.162,-9.3249,0.0,43.8992,-2.0115,-0.00859967,8.9903,0,65.33602881,70.0086,-1,-1,2893.0,0.0,0.68364563,25.0,6092.0,62.7036,0,0.0,0.15931429,66.2433,-1,-0.05905459,0.714286,-0.08136402,0.285714,0.24505822,71.4286,0.0244029,0.65788492
JBSS,2020-03-19,139800.0,66.86515808,61.68966718,-0.04028803,0.01366753,0.2389,66.3915,67.57995558,30.5341,21.4286,0.0,0.0,-2.1023,-6.7743,1.0,51.2482,-1.8634,-0.00427628,6.4643,0,64.72981558,69.6237,-1,-1,3760.0,0.0,0.69594974,33.0,7216.0,68.5917,0,0.0,0.0939037,67.4212,-1,0.02838863,0.642857,0.01778142,0.214286,0.34578933,64.2857,0.01229505,0.72064727
JBSS,2020-03-20,108900.0,67.89662933,63.97881849,-0.06542521,0.00833092,0.3666,66.5794,68.87382127,28.5364,14.2857,0.0,0.0,-2.0107,-5.2286,0.0,55.3352,-1.644,-0.00436104,6.8407,0,66.90134432,69.9998,-1,-1,4748.0,0.0,0.64594985,46.0,8282.0,65.433,0,0.0,-0.04605076,62.6346,-1,0.01542614,0.571429,-0.07099547,0.142857,0.26211752,57.1429,0.0,0.6869781
JBSS,2020-03-23,121200.0,68.27664185,65.39030926,-0.06491709,0.0094757,0.47,67.3238,68.95524617,26.6839,7.1429,0.0,0.0,-1.8931,-3.2192,0.0,56.9955,-1.4231,0.00292969,5.6064,0,67.86043202,70.127,-1,-1,8390.0,0.0,0.75052908,98.0,11399.0,67.5673,0,0.0,0.0326181,72.6462,-1,0.00559693,0.5,0.15984137,0.071429,0.29542377,50.0,0.00822364,0.709728
JBSS,2020-03-24,91500.0,70.30341339,66.46703843,-0.06573627,0.00418146,0.6566,67.5641,72.08588206,24.9298,100.0,0.0,0.0,-1.729,2.4931,-1.0,65.5362,-1.0724,0.00643012,6.9236,0,70.71058017,71.0259,-1,1,9565.0,0.0,0.82060686,127.0,12272.0,71.5452,0,0.0,0.05887315,79.3549,1,0.0296847,0.428571,0.09234757,1.0,0.21500135,42.8571,0.02632587,0.75212917
JBSS,2020-03-25,163900.0,67.81518555,67.57089104,-0.06332983,-0.01752621,0.5963,68.1223,71.0181986,23.351,92.8571,0.0,0.0,-1.5799,-0.0267,-1.0,50.2281,-0.9836,0.00329587,4.5349,0,71.00010553,70.3898,-1,-1,10817.0,0.0,0.76453377,162.0,14857.0,75.3293,0,0.0,0.05289104,73.9869,1,-0.0353927,0.357143,-0.06764548,0.928571,0.41104793,35.7143,0.03566415,0.7924646
JBSS,2020-03-26,83300.0,69.66100311,68.05949973,-0.04352704,-0.00126134,0.6593,68.6806,71.69681635,22.3346,85.7143,0.0,0.0,-1.4151,2.5849,-1.0,59.0892,-0.7558,0.01074862,4.0179,0,68.05949973,70.6896,-1,1,12557.0,0.0,0.73285478,203.0,19394.0,74.7653,0,0.0,-0.00748713,70.9542,1,0.02721835,0.285714,-0.04098969,0.857143,0.19279718,28.5714,0.06621883,0.78645281
JBSS,2020-03-27,97000.0,67.9509201,66.24083755,-0.09972419,-0.00208343,0.5682,68.6915,70.35770706,20.1073,78.5714,0.0,0.0,-1.273,6.9953,1.0,48.9888,-0.7049,0.00147032,3.9801,0,67.58899637,70.6815,-1,1,14330.0,0.0,0.57404614,260.0,20694.0,66.8974,0,0.0,-0.10523465,55.7511,1,-0.02454864,0.214286,-0.21426639,0.785714,0.22989439,21.4286,0.07044339,0.70258741
JBSS,2020-03-30,89300.0,76.71848297,68.84666854,0.05814804,0.01087563,1.0515,70.3771,76.89039828,21.2765,100.0,0.0,0.0,-1.0102,12.6777,-1.0,75.6565,0.0413,0.01796397,13.0167,-1,68.84666854,76.8855,1,1,18739.0,0.0,0.71146072,473.0,21742.0,65.2038,-1,0.0,-0.02531638,68.9061,1,0.12902788,0.142857,0.23595947,1.0,0.20904414,14.2857,0.12213364,0.68453501
JBSS,2020-03-31,178500.0,80.88964844,76.59182043,0.10726858,0.0218138,1.5743,72.491,80.95298457,23.5588,100.0,0.0,0.0,-0.6166,16.0888,0.0,81.4298,0.9577,0.01709649,21.0434,-1,77.29756793,83.0127,1,1,20290.0,0.0,0.81410852,584.0,23128.0,67.7967,-1,0.0,0.03976609,78.7328,1,0.05436976,0.071429,0.14261002,1.0,0.45058218,7.1429,0.17221149,0.71217322
JBSS,2020-04-01,98200.0,73.37070465,73.18069625,-0.00090412,-0.01150857,1.346,73.6003,81.07060453,23.5375,100.0,0.0,0.0,-0.2801,3.6294,0.0,53.0701,1.0659,0.01190675,18.755,0,80.4191432,82.9778,1,1,22263.0,0.0,0.84835301,702.0,28667.0,76.55,-1,0.0,0.129111,82.0111,1,-0.0929531,0.0,0.0416383,1.0,0.23314379,0.0,0.20768419,0.80547626
JBSS,2020-04-02,60900.0,74.03121948,72.23970074,-0.0229676,-0.00015012,1.177,74.473,75.89511745,22.9969,92.8571,0.0,0.0,0.0142,6.1908,0.0,54.7987,1.1911,0.01009719,16.9521,0,72.5925814,82.949,1,1,23805.0,0.0,0.68869304,844.0,30189.0,75.8235,-1,0.0,-0.00949053,66.7265,1,0.00900243,0.214286,-0.18637233,0.928571,0.13214189,21.4286,0.23812401,0.79773236
JBSS,2020-04-03,82500.0,76.21179962,73.06307223,-0.00503546,0.00683647,1.1481,76.1225,76.84516095,22.8811,85.7143,0.0,0.0,0.3012,7.6559,0.0,60.7629,1.4493,0.01159873,10.5601,0,73.28927369,81.4025,1,1,25382.0,0.0,0.55179135,971.0,31734.0,67.4527,-1,0.0,-0.11039849,53.6206,1,0.02945487,0.142857,-0.19641222,0.857143,0.19063092,14.2857,0.27344355,0.70850646
