Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02,30.0852147374733,30.270625275309946,29.568017705095833,29.71439552307129,357900,0.0,0
2019-12-03,29.56801917364269,29.636329694017256,28.504350981480755,29.607053756713867,274700,0.0,0
2019-12-04,29.56801852455149,29.94859825605538,29.528985803608542,29.616811752319336,303400,0.0,0
2019-12-05,29.61680998932893,29.91932053839682,29.460675392308655,29.870529174804688,281100,0.0,0
2019-12-06,30.10473547900885,30.192561435353287,29.821740317171994,29.89004898071289,424600,0.0,0
2019-12-09,29.890046729634676,29.93883995796881,29.69487940011218,29.753429412841797,350700,0.0,0
2019-12-10,29.792462126710983,29.792462126710983,29.48994971382916,29.724151611328125,366800,0.0,0
2019-12-11,29.733909566613693,29.929078740637568,29.441157666849065,29.763185501098633,775300,0.0,0
2019-12-12,29.792464295127445,30.085216222991022,29.66560376145423,29.919322967529297,332000,0.0,0
2019-12-13,29.841256371034287,29.99739098443727,29.441161191530217,29.56801986694336,512300,0.0,0
2019-12-16,29.675362108778526,29.92908131230198,29.519227500651994,29.753429412841797,363600,0.0,0
2019-12-17,29.72415140207891,29.968111942915165,29.72415140207891,29.84125328063965,335300,0.0,0
2019-12-18,29.860771391668283,29.860771391668283,29.45091759734312,29.743669509887695,378400,0.0,0
2019-12-19,29.714396478344682,29.84125514856095,29.43140133985029,29.55826187133789,361900,0.0,0
2019-12-20,29.68512254420962,30.231593705600122,29.587537942929163,30.124252319335938,1602400,0.0,0
2019-12-23,30.124249290828086,30.495068504888167,29.958356043710644,30.368209838867188,421300,0.0,0
2019-12-24,30.34869241073646,30.34869241073646,30.065697282883814,30.114490509033203,126000,0.0,0
2019-12-26,30.270627059417404,30.417003024748777,29.987631913341552,30.397485733032227,306700,0.0,0
2019-12-27,30.377967315308144,30.51458649098862,30.260867291892097,30.32917594909668,198800,0.0,0
2019-12-30,30.309659649321016,30.495070197276444,30.163283684628365,30.456035614013672,248200,0.0,0
2019-12-31,30.41700189729437,30.495069199995505,30.173041343694408,30.32917594909668,347100,0.0,0
2020-01-02,30.417004489451216,30.53410638411808,29.792466014618554,30.007150650024414,373300,0.0,0
2020-01-03,29.704635037105398,30.299897472319103,29.509465866079527,29.997386932373047,433700,0.0,0
2020-01-06,29.821738600881698,29.91932319801175,29.411884781952576,29.489952087402344,540000,0.0,0
2020-01-07,29.27526634400105,29.538744187802173,29.17768175060012,29.421642303466797,399800,0.0,0
2020-01-08,29.402122749647365,29.59729192142836,29.226472728569867,29.285022735595703,353500,0.0,0
2020-01-09,29.421642694253446,29.665603250360476,29.31430131523086,29.55826187133789,237500,0.0,0
2020-01-10,29.548503611546945,29.77294687939078,29.480193091477148,29.665603637695312,261000,0.0,0
2020-01-13,29.68512276627989,30.055942020393914,29.63633139591039,30.007150650024414,365700,0.0,0
2020-01-14,30.026663308772864,30.134004679274447,29.870528714160393,30.1047306060791,313100,0.0,0
