Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
BKSC,2019-12-02,17.3769,0.5019385926728283,,0.0269,0.0316,-0.0047,1,1,-1,-170.0271,1,,-0.48,-1,,34.8363,0,,80.2485,75.8333,0.846575836345185,,0.7701638791397889,,28.0058,,92.8571,100.0,0.928571,1.0,-1,17.2212,17.412,17.6028,0.38159999999999883,-390664.5065,
BKSC,2019-12-03,17.363,0.5005314679651356,-0.0007999125275509199,0.0152,0.0283,-0.0131,1,1,-1,-154.0497,1,-0.09396972600250189,-1.3214,-1,1.7529166666666667,36.1701,0,0.03828764822900241,71.1274,55.0926,0.7450805188099774,-0.11366069147709941,0.5529357795282518,-0.27350385648521164,26.9268,-0.0385277335409094,85.7143,100.0,0.857143,1.0,-1,17.1525,17.3695,17.5865,0.43400000000000105,-387212.4195,-0.008836449031235448
BKSC,2019-12-04,17.3575,0.49997469200166034,-0.0003167655359095686,0.0111,0.0249,-0.0138,1,1,-1,61.144,0,-1.3969108670773134,-0.1598,-1,-0.879067655516876,45.8657,0,0.26805565923234936,56.2284,37.7593,0.5792914433742233,-0.2094692059600097,0.37139514594323986,-0.3146212013954686,25.9434,-0.036521235349168846,100.0,92.8571,1.0,0.928571,1,17.1376,17.3584,17.5791,0.44150000000000134,-397003.8862,0.025287067787349186
BKSC,2019-12-05,17.3649,0.500723808752518,0.00042632867636450896,0.0114,0.0222,-0.0108,1,1,-1,74.9225,0,0.22534508700771952,0.913,1,-6.713391739674593,52.3308,0,0.14095718587092332,46.9259,47.9259,0.47577759182438084,-0.1654413072397579,0.47787521640907044,0.2692475760938363,25.0584,-0.034112722310876815,92.8571,85.7143,0.928571,0.857143,1,17.1434,17.3381,17.5327,0.38929999999999865,-400807.8862,0.009581770184696997
BKSC,2019-12-06,17.3547,0.4996912424202546,-0.0005873918076117654,0.0004,0.0178,-0.0174,1,1,-1,-52.7223,0,-1.7036911475191032,-0.7455,-1,-1.816538882803943,36.1438,0,-0.30932070597048017,43.4506,44.6667,0.4371060854238254,-0.07405931479204442,0.44373992578464977,-0.06800498269203083,22.8009,-0.09008955080930947,85.7143,78.5714,0.857143,0.785714,1,17.1769,17.2808,17.3847,0.20779999999999887,-403224.8862,0.006030320468280247
BKSC,2019-12-09,17.3676,0.5009971351345879,0.0007433144911752065,0.0103,0.0163,-0.006,1,1,-1,18.797,0,-1.3565284519074472,0.7467,1,-2.001609657947686,61.1679,0,0.6923483419009624,49.0864,54.6667,0.49981862125447324,0.12970591890560765,0.5484751081128919,0.22388042993997767,21.3378,-0.06416851966369737,78.5714,71.4286,0.785714,0.714286,1,17.1585,17.3233,17.488,0.32949999999999946,-402155.8862,-0.0026511260504634994
BKSC,2019-12-10,17.3612,0.5003492503770892,-0.00036850226859205045,0.0135,0.0158,-0.0023,1,1,-1,3.5976,0,-0.8086077565568974,0.6414,1,-0.14102049015668952,54.7332,0,-0.10519733389571992,51.393,54.8455,0.525485382876066,0.04699061247107148,0.5503477731729209,0.003270729712969733,20.021,-0.0617120790334524,71.4286,64.2857,0.714286,0.642857,1,17.1963,17.3528,17.5094,0.3130999999999986,-399051.117,-0.007720312710917074
BKSC,2019-12-11,17.3491,0.49912434325744304,-0.0006969564315830831,0.004,0.0134,-0.0094,1,1,-1,-102.4096,1,-29.46608850344674,-0.9023,-1,-2.4067664483941376,40.5234,0,-0.2596193900594154,55.6431,57.417,0.5727784998308615,0.08269803280602409,0.5772804253086284,0.04688625320217703,20.0914,0.0035163078767294015,64.2857,57.1429,0.642857,0.571429,1,17.1643,17.3399,17.5155,0.3511999999999986,-402681.6884,0.009098010869619887
BKSC,2019-12-12,17.3353,0.4977273417490864,-0.0007954303105060096,0.0024,0.0112,-0.0088,1,1,-1,-112.6538,1,0.10003163765896954,-0.0533,-1,-0.9409287376703979,48.8269,0,0.20490630105075092,53.9778,49.6709,0.5542478234550537,-0.029928239080856296,0.4961515057253488,-0.13490952157026662,20.1547,0.003150601750002396,57.1429,50.0,0.571429,0.5,1,17.1585,17.3325,17.5065,0.347999999999999,-399568.3313,-0.007731558671988435
BKSC,2019-12-13,17.315,0.4956723322838951,-0.0011710209803117843,-0.0003,0.0089,-0.0092,-1,1,-1,-115.5445,1,0.025660030997622763,-0.6366,-1,10.943714821763603,46.7857,0,-0.04180482479944464,51.3044,46.8254,0.5244994836825895,-0.0495277688234793,0.46634910959384746,-0.057287063451638705,20.2118,0.0028330860791776573,50.0,42.8571,0.5,0.42857100000000004,1,17.2062,17.3491,17.4921,0.2859000000000016,-397211.3313,-0.005898865889424906
BKSC,2019-12-16,17.314,0.4955711002905358,-5.7753393011910024e-05,-0.0083,0.0055,-0.0138,-1,1,-1,-90.4679,0,-0.21702980237051525,-0.6393,-1,0.004241281809613453,38.6972,0,-0.1728840222546632,47.2448,45.2381,0.47932616126907257,-0.07912771614130568,0.44972449410288556,-0.03389826888825293,19.865,-0.017158293670034425,42.8571,35.7143,0.42857100000000004,0.357143,1,17.187,17.3048,17.4226,0.23559999999999803,-398144.3313,0.0023488755895922247
BKSC,2019-12-17,17.315,0.4956723322838951,5.775672865895935e-05,-0.0123,0.0019,-0.0142,-1,1,-1,-131.8996,1,0.4579712804210111,-0.7439,-1,0.1636164554982012,43.2927,0,0.11875536214506478,44.0753,40.1624,0.4440574536649634,-0.0670867481712273,0.39656405760853963,-0.11219967240003459,21.2523,0.06983639567077793,35.7143,28.5714,0.357143,0.285714,1,17.2073,17.2771,17.3468,0.13950000000000173,-393858.2786,-0.010765072771488183
BKSC,2019-12-18,17.314,0.4955711002905358,-5.7753393011910024e-05,-0.0116,-0.0008,-0.0108,-1,-1,-1,-88.67,0,-0.3277462554852327,-0.3723,-1,-0.49952950665412016,50.9527,0,0.17693514149036665,44.8173,49.0513,0.45231408122206995,0.01683482585484397,0.48966211382829083,0.2213239248650479,21.4988,0.011598744606466005,28.5714,100.0,0.285714,1.0,-1,17.2196,17.2882,17.3567,0.13710000000000022,-387475.1186,-0.016206743254679
