Ticker,Date,PCA_0,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,Close
BKSC,2020-01-24,-0.8775270754916967,0.13154748584986248,0.23811419160502625,0.2335316503780903,-0.33409213621117756,-0.012088818809988845,-0.29106627530316787,0.07522100776779254,0.016880004965152667,0.018402617506759904,17.69758224
BKSC,2020-01-27,-0.7678492529334962,0.16896417968254898,0.5865690357373797,0.41705788934639243,-0.22880507761789984,-0.1237013042074906,-0.17189070569871048,-0.2516097816817689,0.02114681620768454,-0.12165522301676977,17.5112896
BKSC,2020-01-28,-0.7472682434914386,0.1762245915088421,0.6928942727555651,0.48245085428633405,-0.1641319368261834,-0.22798236697623003,-0.07983180143000802,-0.28182777358138017,0.10985235226470846,-0.27297209497247105,17.69758224
BKSC,2020-01-29,-0.7711574009626836,0.13198558627858448,0.5932945382351159,0.44836534848146326,-0.1232003311676074,-0.3168752627450835,-0.029838857275616783,0.32430645217412446,0.2558419633759074,-0.19543127679621655,17.70689774
BKSC,2020-01-30,-0.7685682277704555,0.2188585703920803,0.5618675871808654,0.4604986830079733,0.06401749586584408,-0.4089582989586741,-0.2019290601160612,-0.24429021401604115,0.08492616552589516,-0.2514464316176947,17.60443687
BKSC,2020-01-31,-0.8270854032306408,0.27167092576217566,0.2523715475237835,0.3359151607846872,0.13795707526748177,-0.44595559263701967,-0.3594625817355924,-0.2465504996446185,0.04745933520982603,-0.15613965090532214,17.79072952
BKSC,2020-02-03,-0.776436469494779,0.2696279558301356,0.2849137238277293,0.3554418486155704,0.18487828997244232,-0.4503891903292594,-0.34976649675900057,0.001218369350767641,0.05831925399720656,-0.05391243350791506,17.59512329
BKSC,2020-02-04,-0.16839627392714795,-0.06395141057621812,0.6736308612862333,0.1111615380612783,0.19550592111834172,-0.43817250570214383,-0.5029974008559341,0.2733456657411068,-0.5247304319664325,0.16292293605370928,17.46471977
BKSC,2020-02-05,-0.39551948209815385,0.14054088004736576,0.758109682228708,0.3732635168728766,0.269171533352889,-0.5701522214526633,-0.26207873949444055,-0.038633241722793546,-0.16177190191499838,-0.17709120218926452,17.5112896
BKSC,2020-02-06,0.5060653524844928,0.8438841035969874,-0.003486688829619898,0.7056147001823747,-0.4713493570504066,0.03538791666684853,0.3228581058746351,0.1664546549197926,0.13004769196805585,-0.25186148246307793,17.52992058
BKSC,2020-02-07,0.49041157622393683,0.8761923871770114,-0.05350279844583887,0.6694126007579092,-0.44659171915750545,-0.3878951493323974,0.5191504968718545,-0.1551113443230515,-0.03528447551873333,-0.3671009559034698,17.53923798
BKSC,2020-02-10,1.3823704417851603,0.19410787524043036,0.18539125734402898,-0.020553052882432594,-0.27971493265689873,-0.6127804332216544,0.09091084408854647,-0.2818784977366693,-0.05697298576630569,-0.3075672796642805,17.53923798
BKSC,2020-02-11,1.1905957001270708,0.11116505020027245,0.09340119778348681,-0.12794749493759605,-0.3424407932107607,-0.6655925640262671,0.10632896760244213,-0.07230401853792093,-0.01988411440231971,-0.39513467401213476,17.5112896
BKSC,2020-02-12,0.9682864596176577,0.5819783170818802,-0.19348176709491693,0.3699769491422013,-0.19448088234596184,0.12672436883315547,-0.16840223855418276,-0.21215560192076113,0.8254980003959734,-0.3453787927729933,17.57649803
BKSC,2020-02-13,1.2683814791290902,0.1867544800397893,-0.08411116439335366,-0.12481260930263988,-0.2674914846779295,-0.29329298254441316,-0.174927909502504,0.033742798745337366,0.11275545246999061,-0.3261163485905742,17.60443687
BKSC,2020-02-14,1.0539025178542405,0.08086429868153314,-0.11056845259658532,-0.2188264479133523,-0.3873329626332452,-0.16326676288127723,-0.33398436104204293,-0.28979847437220746,-0.05368794682700615,-0.328308733797659,17.54854965
BKSC,2020-02-18,1.0082631626321306,0.08520002034912941,-0.22429839714237426,-0.26987129049409836,-0.27131343160290466,-0.22345525545374045,-0.41897714498428096,-0.04528310406000094,-0.038712260288135375,-0.26332421326900757,17.54854965
BKSC,2020-02-19,0.9822166205654403,0.1278800111268879,-0.2684182496465252,-0.2874455890479109,-0.12922153687832996,-0.29138853875629284,-0.5373097616359102,-0.23710275943602066,-0.1191577032748749,-0.23981655207527483,17.54854965
BKSC,2020-02-20,0.9791626353356153,0.11181648423701927,-0.23540645146608383,-0.27234002086692577,-0.04926255837944786,-0.35862114958973296,-0.5036289093031595,0.10509773592946604,-0.031462707059683924,-0.22078870385595048,17.54854965
BKSC,2020-02-21,0.9365973300657164,0.125110952501221,-0.32078766818322435,-0.34359758426925924,-0.042358535692243314,-0.7759119633677312,-0.29753451905046374,0.009318718906865612,-0.16663457956806058,-0.2636657264872995,17.57649803
BKSC,2020-02-24,1.3110684197031357,0.12109462172647335,0.07984525192315536,-0.02730712037627814,-0.29661458863748286,0.4155183737128478,-0.6603131119745274,-0.09808002865248397,-0.004893452815048007,0.028965947304805624,17.43677711
BKSC,2020-02-25,1.3812175068091967,0.13245846850891002,0.1852579922251435,0.03382833928437513,-0.31678800916372857,0.35652632334790096,-0.5827897738471733,-0.23649321691057199,-0.02435047363232485,0.2967579909235227,17.23185921
BKSC,2020-02-26,1.469812705226981,0.08972931273081722,0.2754087324071012,0.10920387191138736,-0.2989637583002849,0.3229302813290924,-0.38236666646729833,0.7216654786755077,0.28624104649638255,0.16327034417072908,17.157341
BKSC,2020-02-27,1.5251867669400578,0.18621539422191863,0.31295102076550696,0.17287961257305864,-0.2394449311726191,0.2629666031170355,-0.4605124284043704,-0.16933316581588645,0.1315409632217529,0.29276689310428455,16.98036575
