Ticker,Date,Volume,Close,Low,ADX_fluc_pctg,Chaikin_AD_fluc_pctg,MACD_Hist,BBANDS_Middle_Band,High,ADX,AROON_Up,Historic Deaths,Historic Cases,MACD_Signal,ROC_10,BBANDS_compare_high_low_price,RSI_5,MACD,SMA_10_fluc_pctg,BBANDS_width,RSI_5_polarize,Open,BBANDS_Upper_Band,MACD_polarize,ROC_10_polarize,Case 7-Day Moving Avg,Dividends,STOCH_SlowK_min_max,Death 7-Day Moving Avg,New Cases,STOCH_SlowD,CCI_20_polarize,daily_trend,STOCH_SlowD_fluc_pctg,STOCH_SlowK,AROON_polarize,Close_Change_pctg,AROON_Down_min_max,STOCH_SlowK_fluc_pctg,AROON_Up_min_max,Volume_min_max,AROON_Down,SMA_10_min_max,STOCH_SlowD_min_max
CMCSA,2020-02-13,17913100.0,44.47223663,44.10541446,0.00299955,0.00093754,0.1538,43.6748,44.74252472,25.7475,100.0,0.0,0.0,-0.0546,-0.4538,0.0,78.6037,0.0992,0.00434875,2.4927,-1,44.30813421,44.9212,1,-1,11.0,0.0,0.82589475,0.0,6.0,76.0111,0,85,0.00739399,80.1491,1,0.00108634,0.428571,0.06124154,1.0,0.22507981,42.8571,0.36272646,0.80444586
CMCSA,2020-02-14,15930600.0,44.49154282,44.16333428,0.00268764,0.00319646,0.1862,43.9354,44.57842165,25.8167,92.8571,0.0,0.0,-0.008,-1.6642,0.0,78.8441,0.1782,0.00650883,2.5312,-1,44.48189125,45.201,1,-1,11.0,0.0,0.92215641,0.0,6.0,81.6443,0,100,0.07411023,89.2599,1,0.00043412,0.357143,0.11367314,0.928571,0.19329272,35.7143,0.37312169,0.86776614
CMCSA,2020-02-18,13694500.0,44.54946136,44.22125285,0.01878629,0.00081225,0.2006,44.223,44.7811358,26.3017,100.0,0.0,0.0,0.0421,-2.8421,0.0,79.6991,0.2427,0.00778135,2.0022,-1,44.53980612,45.2241,1,-1,9.0,0.0,0.90299875,0.0,7.0,85.6185,0,86,0.04867701,87.4467,1,0.00130179,0.285714,-0.02031371,1.0,0.15743946,28.5714,0.38563014,0.91243835
CMCSA,2020-02-19,14814400.0,44.37570953,44.26952387,0.01659589,-0.00229147,0.1876,44.4507,44.65564921,26.7382,92.8571,0.0,0.0,0.089,-2.8118,1.0,69.2094,0.2766,0.00373913,0.2367,0,44.61703925,44.5691,1,-1,10.0,0.0,0.85023593,0.0,17.0,86.3865,0,92,0.00897002,82.4529,1,-0.0039002,0.214286,-0.05710679,0.928571,0.17539576,21.4286,0.39168753,0.92107109
CMCSA,2020-02-20,12037800.0,44.4239769,43.92201062,-0.03829353,0.00248835,0.1719,44.4507,44.54946939,25.7143,85.7143,0.0,0.0,0.132,-2.9933,1.0,70.5551,0.3039,0.00315192,0.2367,-1,44.21160556,44.5691,1,-1,11.0,0.0,0.74763382,0.0,14.0,80.8805,0,92,-0.06373681,72.742,1,0.0010877,0.142857,-0.11777512,0.857143,0.1308762,14.2857,0.39681272,0.85918061
CMCSA,2020-02-21,21235400.0,44.23090363,44.07645278,-0.00892888,-0.00422509,0.1395,44.4025,44.81009339,25.4847,100.0,0.0,0.0,0.1669,0.3724,1.0,57.9026,0.3064,0.00268209,0.436,0,44.17298318,44.6205,1,1,13.0,0.0,0.55958295,0.0,17.0,70.0462,0,92,-0.13395441,54.9437,1,-0.00434615,0.071429,-0.24467708,1.0,0.27834903,7.1429,0.40118771,0.73739709
CMCSA,2020-02-24,21720800.0,43.05321884,42.92773004,-0.05209008,-0.00623073,0.0352,44.1149,44.41431826,24.1572,92.8571,0.0,0.0,0.1757,0.0224,1.0,24.4585,0.2109,-0.00030882,2.1847,1,43.55518508,45.2072,1,1,17.0,0.0,0.33081941,0.0,19.0,53.6593,0,88,-0.23394417,33.2921,1,-0.02662584,0.0,-0.39406884,0.928571,0.28613185,0.0,0.40068262,0.55319929
CMCSA,2020-02-25,22440600.0,41.67281342,41.53766936,0.05215836,-0.00662012,-0.1216,43.5397,43.33316303,25.4172,85.7143,0.0,0.0,0.1453,-1.8864,0.0,13.2476,0.0236,-0.00326632,4.2622,1,43.19801898,45.6708,1,-1,20.0,0.0,0.13959039,0.0,24.0,34.4763,0,90,-0.35749628,15.193,-1,-0.03206277,1.0,-0.54364549,0.857143,0.29767301,100.0,0.39534201,0.33757177
CMCSA,2020-02-26,30526000.0,40.75576401,40.72680194,0.08279039,-0.01035128,-0.2734,42.8159,42.64778812,27.5215,78.5714,0.0,0.0,0.0769,-4.1326,0.0,9.5952,-0.1965,-0.00565161,5.7101,1,42.64778812,45.671,-1,-1,23.0,0.0,0.01958769,0.0,44.0,17.4401,1,85,-0.49414235,3.8352,-1,-0.02200594,1.0,-0.74756796,0.785714,0.427313,100.0,0.38613152,0.14607547
CMCSA,2020-02-27,36098100.0,39.62633896,39.56842218,0.10690914,-0.01180149,-0.427,41.8566,41.12258247,30.4638,71.4286,0.0,0.0,-0.0298,-5.2401,0.0,6.7362,-0.4568,-0.01099161,6.5191,1,40.40824857,45.1162,-1,-1,26.0,0.0,0.0,0.0,35.0,7.0032,1,88,-0.59844267,1.9813,-1,-0.02771203,1.0,-0.4833907,0.714286,0.51665515,100.0,0.3683196,0.02875895
CMCSA,2020-02-28,62186700.0,39.02783966,37.61847509,0.124817,0.01006478,-0.5388,40.8163,39.55876427,34.2662,64.2857,0.0,0.0,-0.1645,-8.4051,1.0,5.6258,-0.7033,-0.01261306,5.7549,1,38.61275228,43.6938,-1,-1,31.0,0.0,0.05849469,0.0,51.0,4.4447,1,89,-0.36533299,7.5176,-1,-0.01510357,1.0,2.79427649,0.642857,0.93495553,100.0,0.34810479,0.0
CMCSA,2020-03-02,40006900.0,41.04536057,38.03356659,0.00839019,0.01406855,-0.4504,40.4148,41.05501213,34.5537,57.1429,0.0,0.0,-0.2771,-1.5513,1.0,44.3079,-0.7274,-0.00808507,3.8527,0,38.94096504,42.3412,-1,-1,50.0,0.0,0.26719086,1.0,78.0,12.2563,1,71,1.75750894,27.2699,-1,0.0516944,0.928571,2.62747419,0.571429,0.57932821,92.8571,0.33531037,0.0878067
CMCSA,2020-03-03,43253400.0,40.00281143,39.67460288,-0.03588617,-0.01072753,-0.4353,40.0809,41.94310436,33.3137,50.0,0.0,0.0,-0.3859,-2.8598,-1.0,35.0328,-0.8213,-0.01075597,2.9423,0,40.61096333,41.5521,-1,-1,71.0,0.0,0.43026873,1.0,171.0,25.8307,1,78,1.10754469,42.7046,-1,-0.02539993,0.857143,0.56599768,0.5,0.63138207,85.7143,0.31842694,0.24039045
CMCSA,2020-03-04,24996900.0,41.02604294,40.06072428,-0.03349973,0.00782035,-0.3343,40.135,41.08396338,32.1977,42.8571,0.0,0.0,-0.4695,-4.0199,0.0,48.3083,-0.8038,-0.00800999,3.161,0,40.51442523,41.7155,-1,-1,85.0,0.0,0.63473547,1.0,143.0,44.0104,0,73,0.70380206,62.0566,-1,0.02557899,0.785714,0.45315961,0.428571,0.33866031,78.5714,0.30598905,0.44474032
CMCSA,2020-03-05,25284600.0,39.35604858,39.01818479,0.00186349,-0.0042953,-0.3557,40.0809,40.33101897,32.2577,35.7143,0.0,0.0,-0.5584,-8.5669,0.0,34.0949,-0.9141,-0.01221447,3.3282,0,39.98350361,41.745,-1,-1,104.0,0.0,0.5650454,2.0,165.0,53.4073,1,68,0.21351544,55.4607,-1,-0.04070571,0.714286,-0.10628845,0.357143,0.34327324,71.4286,0.28717438,0.55036667
CMCSA,2020-03-06,31302100.0,38.96992111,37.48333288,0.03975175,0.00814465,-0.37,40.0694,39.19194401,33.54,28.5714,0.0,0.0,-0.6509,-9.4843,1.0,31.4229,-1.0209,-0.01283904,3.3881,0,37.56055647,41.7634,-1,-1,128.0,0.0,0.51547236,2.0,218.0,56.0954,1,69,0.05033207,50.7688,-1,-0.00981113,1.0,-0.08459864,0.285714,0.43975686,100.0,0.26763922,0.5805824
CMCSA,2020-03-09,46926200.0,36.56627655,35.86159428,0.0633393,-0.00263332,-0.507,39.1738,37.5412469,35.6644,21.4286,0.0,0.0,-0.7777,-15.333,1.0,19.5195,-1.2847,-0.01603499,5.9291,1,36.8462162,42.1383,-1,-1,272.0,0.0,0.27877612,3.0,596.0,44.8653,1,71,-0.20019645,28.3664,-1,-0.06167948,1.0,-0.44126314,0.214286,0.69027115,100.0,0.24355451,0.45434987
CMCSA,2020-03-10,48724300.0,37.74396515,35.39824007,0.06034309,0.01634911,-0.4841,38.7221,37.79223404,37.8165,14.2857,0.0,0.0,-0.8987,-12.4496,1.0,34.6751,-1.3828,-0.00987076,6.0317,0,37.29991937,41.738,-1,-1,345.0,0.0,0.28257236,4.0,676.0,35.9536,1,75,-0.19863235,28.7257,-1,0.03220696,1.0,0.01266639,0.142857,0.71910159,100.0,0.22896627,0.35417744
CMCSA,2020-03-11,38865100.0,36.59524155,36.08362368,0.05121838,-0.00060239,-0.5094,37.8362,37.15512831,39.7534,7.1429,0.0,0.0,-1.0261,-15.3606,0.0,28.2002,-1.5355,-0.01055544,4.6484,1,36.48905587,40.1604,-1,-1,446.0,0.0,0.25063869,5.0,853.0,27.5984,1,62,-0.23238841,25.7033,-1,-0.03043463,0.928571,-0.10521589,0.071429,0.56102078,92.8571,0.21352012,0.26026038
CMCSA,2020-03-12,63254500.0,33.72823715,33.24557776,0.07470808,-0.01538851,-0.6722,36.7109,36.53731468,42.7233,0.0,0.0,0.0,-1.1941,-24.0765,0.0,17.8194,-1.8663,-0.0151261,6.9495,1,34.34604427,40.1857,-1,-1,586.0,0.0,0.23841633,6.0,1144.0,26.3251,1,64,-0.04613673,24.5465,-1,-0.07834364,1.0,-0.04500589,0.0,0.95207646,100.0,0.19161919,0.24594778
CMCSA,2020-03-13,66243400.0,37.96598816,33.28419002,-0.0042272,0.01971167,-0.4577,36.5102,38.34246188,42.5427,0.0,0.0,0.0,-1.3085,-14.6299,1.0,51.0869,-1.7662,-0.00276332,6.0358,0,34.97349783,39.5281,-1,-1,750.0,0.0,0.419291,7.0,1367.0,30.6384,0,79,0.16384743,41.6656,-1,0.12564401,0.928571,0.69741511,0.0,1.0,92.8571,0.18767873,0.29443166
CMCSA,2020-03-16,41485700.0,34.79009628,33.3035042,-0.00381969,-0.00446654,-0.4899,36.1551,37.63778796,42.3802,0.0,0.0,0.0,-1.431,-21.8052,0.0,37.0404,-1.9209,-0.01633333,6.6315,0,33.43864826,39.4708,-1,-1,1663.0,0.0,0.44055123,13.0,2939.0,36.63,1,90,0.19555851,43.6778,-1,-0.08365097,0.857143,0.04829404,0.0,0.60303905,85.7143,0.16445194,0.36178055
CMCSA,2020-03-17,38934900.0,36.89448547,34.95419264,-0.00345208,0.01177951,-0.3372,35.9852,37.01997427,42.2339,0.0,0.0,0.0,-1.5153,-17.1831,0.0,48.7189,-1.8525,-0.00824917,6.1026,0,35.31136324,39.0365,-1,-1,2144.0,0.0,0.66410062,17.0,4048.0,50.0598,0,100,0.36663391,64.8359,-1,0.06048817,0.785714,0.48441313,0.0,0.56213994,78.5714,0.15291282,0.51273892
CMCSA,2020-03-18,42533400.0,34.44257355,32.11615549,0.03415503,0.0055746,-0.3664,35.5548,35.47546432,43.6764,21.4286,0.0,0.0,-1.6069,-22.3842,1.0,38.3567,-1.9732,-0.01762074,6.3898,0,34.97349813,38.7497,-1,-1,2893.0,0.0,0.46951806,25.0,6092.0,51.6444,1,95,0.03165414,46.4194,-1,-0.06645741,1.0,-0.28404788,0.214286,0.61983771,100.0,0.12846786,0.5305507
CMCSA,2020-03-19,36830400.0,34.69355774,33.40003035,-0.04378337,-0.0053731,-0.3348,35.7478,37.94668488,41.7641,14.2857,0.0,0.0,-1.6906,-21.9035,0.0,39.9898,-2.0254,-0.01270183,5.646,0,34.40396282,38.5708,-1,-1,3760.0,0.0,0.5085846,33.0,7216.0,53.7907,0,91,0.0415592,50.1169,-1,0.00728703,0.928571,0.0796542,0.142857,0.52839673,92.8571,0.11115733,0.55467629
CMCSA,2020-03-20,47309000.0,32.21268463,31.50800241,-0.01439035,-0.0092867,-0.4403,34.5975,34.83835273,41.1631,7.1429,0.0,0.0,-1.8007,-27.1715,1.0,30.1276,-2.241,-0.01864784,5.9403,0,34.83835273,37.5676,-1,-1,4748.0,0.0,0.29499441,46.0,8282.0,42.1459,1,97,-0.21648352,29.9014,-1,-0.07150818,1.0,-0.40336693,0.071429,0.6964089,100.0,0.08606615,0.42378231
CMCSA,2020-03-23,38600900.0,32.98494339,30.6102599,-0.0018123,0.00878005,-0.4177,34.2365,33.46760282,41.0885,0.0,0.0,0.0,-1.9051,-23.3857,1.0,36.2455,-2.3228,-0.01006925,6.4426,0,32.01962454,37.4578,-1,-1,8390.0,0.0,0.27739941,98.0,11399.0,36.0848,1,93,-0.14381233,28.2361,-1,0.02397375,1.0,-0.05569304,0.0,0.55678464,100.0,0.07277035,0.3556522
CMCSA,2020-03-24,46492800.0,33.43864441,32.3671399,-0.02119328,0.00326957,-0.3353,33.5455,34.14332673,40.2177,0.0,0.0,0.0,-1.9889,-19.7591,0.0,40.0973,-2.3242,-0.01222873,3.6757,0,34.14332673,35.3834,-1,-1,9565.0,0.0,0.26738739,127.0,12272.0,28.4753,1,90,-0.21087826,27.2885,-1,0.01375479,0.928571,-0.03355988,0.0,0.68332208,92.8571,0.05678569,0.27011722
CMCSA,2020-03-25,57834100.0,32.40575027,30.67783066,0.00357803,0.00564873,-0.3139,33.1383,33.36141746,40.3616,0.0,0.0,0.0,-2.0674,-20.4879,1.0,34.2148,-2.3812,-0.01204934,3.5433,0,32.60846633,34.9099,-1,-1,10817.0,0.0,0.31503536,162.0,14857.0,29.1076,1,91,0.02220521,31.7982,-1,-0.03088923,0.857143,0.16526009,0.0,0.86516665,85.7143,0.04122812,0.27722462
CMCSA,2020-03-26,38329500.0,35.46581268,31.91343937,-0.06460844,0.00946694,-0.0699,33.2927,36.01604408,37.7539,0.0,0.0,0.0,-2.0848,-10.4994,-1.0,57.3735,-2.1547,0.0050602,4.6604,0,32.03892816,35.6229,-1,-1,12557.0,0.0,0.51737841,203.0,19394.0,36.6787,0,93,0.26010733,50.9492,-1,0.09442961,0.785714,0.60226679,0.0,0.55243305,78.5714,0.04768289,0.36232796
CMCSA,2020-03-27,27910400.0,33.37107468,33.2166238,-0.06216311,-0.00716764,-0.0279,33.5243,34.54876493,35.407,28.5714,0.0,0.0,-2.0918,-14.4942,0.0,44.0918,-2.1197,-0.01330811,4.1334,0,34.35570041,35.591,-1,-1,14330.0,0.0,0.56146892,260.0,20694.0,45.9566,0,89,0.25295062,55.1222,-1,-0.05906358,0.714286,0.08190511,0.285714,0.3853749,71.4286,0.03062119,0.46661668
CMCSA,2020-03-30,31400200.0,34.25916672,33.35176467,-0.05965487,0.0078326,0.0756,33.7791,34.39431076,33.2948,21.4286,0.0,0.0,-2.0729,-16.5334,0.0,50.2012,-1.9974,-0.00155897,4.0952,0,33.5351776,35.8267,-1,-1,18739.0,0.0,0.71155419,473.0,21742.0,58.4662,0,85,0.27220465,69.3272,-1,0.02661263,0.642857,0.25770016,0.214286,0.44132978,64.2857,0.0286491,0.6072315
CMCSA,2020-03-31,27786300.0,33.4041481,33.27783703,-0.06950935,-0.00770744,0.1012,33.7733,34.76440783,30.9805,14.2857,0.0,0.0,-2.0476,-16.4817,0.0,44.4001,-1.9465,-0.01024471,4.1034,0,33.8413759,35.825,-1,-1,20290.0,0.23,0.57544624,584.0,23128.0,60.2982,0,88,0.03133434,56.4451,-1,-0.02495737,0.571429,-0.18581596,0.142857,0.3833851,57.1429,0.01570984,0.62782419
CMCSA,2020-04-01,26097200.0,31.49977493,31.14027821,-0.01327287,-0.00498481,0.0091,33.5932,32.80173994,30.5693,7.1429,0.0,0.0,-2.0454,-23.2073,0.0,33.538,-2.0363,-0.00872565,5.1812,0,32.21877208,36.1838,-1,-1,22263.0,0.0,0.42157847,702.0,28667.0,55.8848,1,100,-0.0731929,41.8821,-1,-0.05701008,0.5,-0.25800291,0.071429,0.35630234,50.0,0.00480209,0.57821514
CMCSA,2020-04-02,24683900.0,33.39442825,31.14999851,-0.03806433,0.00766018,0.0904,33.1801,33.49159204,29.4057,0.0,0.0,0.0,-2.0228,-15.1338,1.0,49.0416,-1.9324,-0.00387524,3.6245,0,31.18886032,34.9924,-1,-1,23805.0,0.0,0.40435538,844.0,30189.0,46.1931,0,96,-0.17342283,40.252,-1,0.06014815,0.428571,-0.03892116,0.0,0.33364172,42.8571,0.0,0.46927507
CMCSA,2020-04-03,19312300.0,32.98634338,32.46167018,-0.04222991,-0.00079097,0.129,33.1043,33.65675667,28.1639,21.4286,0.0,0.0,-1.9905,-15.3403,0.0,46.1436,-1.8615,0.00234382,3.6143,0,33.13208347,34.9115,-1,-1,25382.0,0.0,0.40352069,971.0,31734.0,40.769,0,97,-0.1174223,40.173,-1,-0.01222015,0.357143,-0.00196264,0.214286,0.24751435,35.7143,0.00289314,0.40830519
CMCSA,2020-04-06,31583200.0,35.20163345,34.09399224,-0.09450041,0.00786023,0.306,33.2939,35.36681004,25.5024,14.2857,0.0,0.0,-1.914,-3.716,0.0,61.5582,-1.608,0.00666981,4.724,0,34.36604343,35.6559,-1,-1,28879.0,0.0,0.71594633,1448.0,28577.0,50.056,0,85,0.22779563,69.7429,-1,0.06715779,0.285714,0.73606402,0.142857,0.44426397,28.5714,0.01114544,0.5126962
CMCSA,2020-04-07,26379000.0,35.89147568,35.68743731,-0.0415255,-0.0058174,0.4624,33.7913,36.89224218,24.4434,7.1429,0.0,0.0,-1.7984,-4.8923,0.0,65.4117,-1.3361,0.00732933,6.3129,0,35.90119391,36.9478,-1,-1,29875.0,0.0,0.78780342,1608.0,30105.0,62.1533,-1,88,0.24167532,76.5439,-1,0.01959688,0.214286,0.0975153,0.071429,0.36082068,21.4286,0.02027424,0.64867654
CMCSA,2020-04-08,26522500.0,36.61047363,35.71658541,-0.03899212,0.00533799,0.5984,34.8134,36.83394476,23.4903,0.0,0.0,0.0,-1.6488,0.0582,0.0,69.4071,-1.0504,0.01246215,5.6262,0,36.1732459,37.6265,-1,1,30582.0,0.0,0.94331098,1763.0,33616.0,79.183,-1,88,0.27399511,91.2621,-1,0.02003255,0.142857,0.19228443,0.0,0.36312153,14.2857,0.0359098,0.84009977
CMCSA,2020-04-09,28615800.0,36.92139053,35.75545114,-0.03118308,0.00878482,0.6872,35.5187,36.96997057,22.7578,100.0,0.0,0.0,-1.477,9.4855,0.0,71.205,-0.7899,0.00427152,5.6028,-1,36.42586824,38.3201,-1,1,31254.0,0.0,0.95327969,1891.0,34893.0,86.6705,-1,91,0.09455944,92.2056,1,0.00849257,0.071429,0.01033836,1.0,0.39668516,7.1429,0.04133582,0.92426341
CMCSA,2020-04-13,20237400.0,36.13438416,35.54170173,-0.04176151,-0.00045987,0.67,36.1482,36.81451584,21.8074,92.8571,0.0,0.0,-1.3095,-4.8085,0.0,60.0405,-0.6395,0.00806128,2.3821,0,36.3870063,37.3393,-1,-1,30855.0,0.0,0.91223102,2132.0,25171.0,90.5961,0,100,0.04529338,88.3205,1,-0.02131573,0.0,-0.04213518,0.928571,0.26234726,0.0,0.05161964,0.96838932
CMCSA,2020-04-14,21803300.0,37.42663193,36.17324696,-0.00473234,0.00598673,0.7185,36.5932,37.54322476,21.7042,100.0,0.0,0.0,-1.1299,7.5963,0.0,69.7692,-0.4113,0.00916355,2.1946,0,36.49388188,37.6905,-1,1,30197.0,0.0,0.90899687,2188.0,25500.0,89.5135,-1,89,-0.01194974,88.0144,1,0.03576227,0.071429,-0.00346579,1.0,0.28745464,7.1429,0.06340387,0.9562203
CMCSA,2020-04-15,19786300.0,36.10523605,35.7068738,-0.03660121,-0.0024031,0.6373,36.6359,36.96997336,20.9098,92.8571,0.0,0.0,-0.9706,-2.123,0.0,53.2104,-0.3333,0.00772674,1.9921,0,36.7076367,37.632,-1,-1,29074.0,0.0,0.65976236,2255.0,25752.0,80.2534,0,88,-0.1034492,64.4253,1,-0.0353063,0.0,-0.2680141,0.928571,0.25511439,0.0,0.07343143,0.85213166
CMCSA,2020-04-16,20973800.0,36.75621796,35.61942584,-0.04068905,0.00498333,0.6033,36.6651,36.94082358,20.059,85.7143,0.0,0.0,-0.8197,6.7351,1.0,59.1769,-0.2164,0.01492605,1.999,0,36.46473033,37.6646,-1,1,28617.0,0.0,0.6236056,2283.0,31695.0,71.1477,0,88,-0.11346186,61.0032,1,0.01803012,0.285714,-0.05311733,0.857143,0.27415458,28.5714,0.09295174,0.74977856
