Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
HWKN,2020-01-24,20.6149,0.21117449,-0.00234715,-0.2197,-0.1097,-0.11,-1,-1,-1,-89.9553,0,-0.02978006,-8.7364,-1,0.42122302,38.3472,0,-0.23977788,43.5312,44.8898,0.425345,-0.11337779,0.45046041,0.12829265,33.7719,0.04670061,0.0,92.8571,0.0,0.928571,-1,19.8998,20.5393,21.1787,1.2789,0.0,13757511.8299,-0.00048754,20.71562029,20.71562029,20.04643543,20.31313896,33000.0,0.0,0.0,-0.41702652,-0.02011689,0.02859657,36,1.0,1.0,0.0,0.0,0.0,0.0
HWKN,2020-01-27,20.5902,0.21001391,-0.00119816,-0.237,-0.1352,-0.1019,-1,-1,-1,-109.5186,1,0.21747801,-8.9348,-1,0.02270958,38.3472,0,0.0,46.4482,54.6693,0.45738181,0.06700941,0.55352978,0.21785573,35.9711,0.06511923,0.0,100.0,0.0,1.0,-1,20.0347,20.387,20.7393,0.7046,1.0,13787011.9898,0.00214429,19.94945182,20.40042402,19.67304974,20.31313896,38800.0,0.0,0.0,0.0,0.0,0.03710221,33,0.0,1.0,0.0,0.0,0.0,0.0
HWKN,2020-01-28,20.5567,0.20843984,-0.00162699,-0.2301,-0.1542,-0.076,-1,-1,-1,-61.6011,0,-0.43752842,-6.16,-1,-0.31056095,48.6396,0,0.2684003,52.0295,56.5296,0.51868009,0.12016181,0.57313609,0.03402824,36.724,0.02093069,0.0,92.8571,0.0,0.928571,-1,20.0638,20.4287,20.7936,0.7298,0.0,13803363.9898,0.00118604,20.38587863,20.57984401,20.37618008,20.53620148,28600.0,0.0,0.0,0.22306252,0.01098119,0.02214401,33,1.0,1.0,0.0,0.0,0.0,0.0
HWKN,2020-01-29,20.5383,0.20757527,-0.00089509,-0.2256,-0.1684,-0.0572,-1,-1,-1,-63.6699,0,0.03358382,-6.649,-1,0.07938312,46.7316,0,-0.0392273,59.2296,66.4901,0.59775731,0.13838495,0.67811308,0.17619973,37.7288,0.02736085,0.0,85.7143,0.0,0.857143,-1,20.1682,20.4801,20.792,0.6238,0.0,13817284.8068,0.00100851,20.47316038,20.59438942,20.25009754,20.49255562,34000.0,0.0,0.0,-0.04364586,-0.00212531,0.03006306,28,0.0,0.0,0.0,0.0,0.0,0.0
HWKN,2020-01-30,20.5524,0.20823779,0.00068652,-0.2051,-0.1758,-0.0294,-1,-1,-1,-40.2872,0,-0.36724889,-6.9417,-1,0.04402166,55.6681,0,0.19123035,67.6489,79.9272,0.69022476,0.14214683,0.8197311,0.20209174,37.3111,-0.01107112,0.0,78.5714,0.0,0.785714,-1,20.1931,20.4685,20.7439,0.5508,-1.0,13842272.7559,0.00180846,20.28404354,20.78835493,20.25979625,20.67197609,44800.0,0.0,0.0,0.17942047,0.0087554,0.04590116,27,0.0,0.0,0.0,0.0,0.0,0.0
HWKN,2020-01-31,20.4985,0.20570518,-0.00262256,-0.2197,-0.1846,-0.0351,-1,-1,-1,-84.7758,0,1.10428622,-8.837,-1,0.2730311,37.5691,0,-0.32512337,72.7318,71.778,0.74604921,0.07513648,0.733844,-0.10195778,37.5322,0.00592585,35.7143,71.4286,0.357143,0.714286,-1,20.1567,20.4578,20.7589,0.6022,1.0,13828458.6383,-0.00099797,20.53134792,20.5652919,20.07067725,20.25979424,58800.0,0.0,0.0,-0.41218185,-0.01993916,0.06643203,35,3.0,1.0,0.0,0.0,0.0,0.0
HWKN,2020-02-03,20.4762,0.20465737,-0.00108788,-0.1813,-0.1839,0.0026,-1,-1,1,18.3024,0,-1.2158918,-3.4792,-1,-0.60629173,60.5693,0,0.61221057,75.0918,73.5702,0.77196861,0.03244798,0.75273258,0.02496865,34.8467,-0.07155189,28.5714,64.2857,0.285714,0.642857,-1,20.1728,20.5655,20.9581,0.7853,-1.0,13850924.3934,0.0016246,20.35193347,21.06475902,20.35193347,20.85139656,56000.0,0.0,0.0,0.59160233,0.02920081,0.06232585,87,26.0,4.0,477.0,0.0,0.0,282.0
HWKN,2020-02-04,20.4845,0.20504736,0.00040535,-0.1845,-0.184,-0.0004,-1,-1,-1,5.9804,0,-0.67324504,-4.9887,-1,0.43386411,45.0833,0,-0.25567408,66.3168,53.6021,0.67559458,-0.11685697,0.54228221,-0.2714156,31.714,-0.08989947,100.0,57.1429,1.0,0.571429,1,20.1284,20.5402,20.9521,0.8237,-1.0,13798930.7212,-0.00375381,21.12294929,21.2150827,20.32768521,20.41012192,63800.0,0.0,0.0,-0.44127464,-0.02116283,0.07376448,64,7.0,5.0,0.0,0.0,0.0,0.0
HWKN,2020-02-05,20.5281,0.207096,0.00212844,-0.1639,-0.18,0.0161,-1,-1,1,10.305,0,0.72312889,-2.4931,-1,-0.50025057,53.8379,0,0.1941872,60.2508,53.58,0.60897294,-0.09147003,0.54204929,-0.0004123,28.8946,-0.0889008,92.8571,50.0,0.928571,0.5,1,20.1549,20.5761,20.9974,0.8425,0.0,13810592.8355,0.00084515,20.63803211,20.77865639,20.43921656,20.67197609,31400.0,0.0,0.0,0.26185417,0.01282962,0.02625018,74,5.0,6.0,0.0,0.0,0.0,0.0
HWKN,2020-02-06,20.5097,0.20623144,-0.00089633,-0.156,-0.1752,0.0192,-1,-1,1,32.8227,0,2.18512373,-2.4856,-1,-0.0030083,49.1246,0,-0.08754613,49.475,41.2429,0.49062454,-0.17884908,0.41202453,-0.23025569,27.118,-0.06148554,85.7143,42.8571,0.857143,0.428571,1,20.1415,20.5509,20.9604,0.8189,-1.0,13791777.1022,-0.00136241,21.06475666,21.08900394,20.36162973,20.54589653,38200.0,0.0,0.0,-0.12607956,-0.00609906,0.03622232,71,2.0,6.0,0.0,0.0,0.0,0.0
HWKN,2020-02-07,20.5068,0.20609518,-0.0001414,-0.1689,-0.1739,0.005,-1,-1,1,-97.0294,0,-3.95616753,-2.4714,-1,-0.00571291,40.0272,0,-0.18519031,44.4276,38.4598,0.43518997,-0.1020192,0.38269252,-0.06748071,24.884,-0.08238071,78.5714,35.7143,0.785714,0.357143,1,20.1597,20.5558,20.9518,0.7921,1.0,13791777.1022,0.0,20.50710526,20.53619905,20.03188764,20.28404427,72200.0,0.0,0.0,-0.26185226,-0.01274475,0.086083,68,5.0,7.0,0.0,0.0,0.0,0.0
HWKN,2020-02-10,20.5354,0.20743901,0.00139466,-0.1519,-0.1695,0.0176,-1,-1,1,-29.8146,0,-0.69272612,0.1887,1,-1.07635348,53.0966,0,0.32651297,38.8773,36.9292,0.37423217,-0.1249291,0.36656103,-0.0397974,22.4728,-0.0968976,71.4286,28.5714,0.714286,0.285714,1,20.2278,20.5053,20.7828,0.555,1.0,13840918.9389,0.00356313,20.16281589,20.61863644,20.1434188,20.59923935,53600.0,0.0,0.0,0.31519508,0.01553907,0.05880628,69,9.0,9.0,0.0,0.0,0.0,0.0
