Ticker,Date,Volume,Close,Low,ADX_fluc_pctg,Chaikin_AD_fluc_pctg,MACD_Hist,BBANDS_Middle_Band,High,ADX,AROON_Up,Historic Deaths,Historic Cases,MACD_Signal,ROC_10,BBANDS_compare_high_low_price,RSI_5,MACD,SMA_10_fluc_pctg,BBANDS_width,RSI_5_polarize,Open,BBANDS_Upper_Band,MACD_polarize,ROC_10_polarize,Case 7-Day Moving Avg,Dividends,STOCH_SlowK_min_max,Death 7-Day Moving Avg,New Cases,STOCH_SlowD,CCI_20_polarize,daily_trend,STOCH_SlowD_fluc_pctg,STOCH_SlowK,AROON_polarize,Close_Change_pctg,AROON_Down_min_max,STOCH_SlowK_fluc_pctg,AROON_Up_min_max,Volume_min_max,AROON_Down,SMA_10_min_max,STOCH_SlowD_min_max
PDCO,2020-03-17,3220400.0,18.16159439,17.18416258,0.02687671,0.00062372,-0.5002,18.5761,19.06455359,35.6165,7.1429,0.0,0.0,-0.2497,-15.2476,0.0,35.4557,-0.75,-0.02065897,3.022,0,17.93818186,20.0871,-1,-1,2144.0,0.0,0.49960289,17.0,4048.0,43.0743,1,0,0.23938414,49.5594,-1,0.03556272,0.928571,0.13627693,0.071429,0.40820806,92.8571,0.30247573,0.42650296
PDCO,2020-03-18,2965000.0,14.68938541,12.05497728,0.08565412,-0.00169549,-0.6856,17.6231,18.02195915,38.6672,0.0,0.0,0.0,-0.4211,-32.6504,1.0,19.9448,-1.1067,-0.04259625,6.299,1,17.7426922,20.7726,-1,-1,2893.0,0.0,0.39153844,25.0,6092.0,44.1267,1,0,0.0244322,39.205,-1,-0.19118415,1.0,-0.20892908,0.0,0.37423174,100.0,0.26220753,0.43827609
PDCO,2020-03-19,2961000.0,14.96865273,14.00053094,0.07100592,0.0006556,-0.7441,16.9815,15.85299548,41.4128,14.2857,0.0,0.0,-0.6072,-28.881,0.0,23.3174,-1.3512,-0.03845596,7.3562,1,14.57768038,20.6596,-1,-1,3760.0,0.0,0.41848776,33.0,7216.0,43.5172,1,44,-0.0138125,41.7872,-1,0.0190115,0.928571,0.06586405,0.142857,0.37369961,92.8571,0.22740188,0.43145766
PDCO,2020-03-20,3024900.0,15.18275547,14.37288447,0.03753187,-0.00335447,-0.7225,16.1366,16.46737959,42.9671,7.1429,0.0,0.0,-0.7878,-28.2446,0.0,26.2932,-1.5103,-0.03788732,5.787,1,15.06174103,19.0301,-1,-1,4748.0,0.0,0.39939718,46.0,8282.0,40.3167,1,0,-0.07354563,39.958,-1,0.01430341,0.857143,-0.04377417,0.071429,0.38220035,85.7143,0.1944296,0.39565388
PDCO,2020-03-23,1484400.0,15.07104969,14.12154524,0.03500818,0.00092593,-0.6711,15.6424,15.80644894,44.4713,0.0,0.0,0.0,-0.9556,-30.7528,0.0,25.6442,-1.6267,-0.02736167,5.1448,1,15.27584404,18.2148,-1,-1,8390.0,0.0,0.42477788,98.0,11399.0,41.3783,1,0,0.02633152,42.3899,-1,-0.00735741,0.785714,0.0608614,0.0,0.17726487,78.5714,0.17151967,0.40752993
PDCO,2020-03-24,1394300.0,16.08571625,15.42478604,-0.00382944,-0.00023264,-0.5301,15.2265,16.79319006,44.301,7.1429,0.0,0.0,-1.0881,-26.1538,-1.0,41.9217,-1.6182,-0.02689927,1.8929,0,15.85299467,16.1729,-1,-1,9565.0,0.0,0.522292,127.0,12272.0,44.6937,0,0,0.08012412,51.7334,-1,0.06732554,0.714286,0.22041807,0.071429,0.1652787,71.4286,0.14961317,0.44461908
PDCO,2020-03-25,989700.0,15.83437538,14.95934181,0.00275615,0.00039063,-0.4201,15.4559,16.57908367,44.4231,0.0,0.0,0.0,-1.1931,-25.0,-1.0,39.2605,-1.6132,-0.02140664,1.7887,0,15.97400796,16.3502,-1,-1,10817.0,0.0,0.59550455,162.0,14857.0,50.9572,0,0,0.14014279,58.7484,-1,-0.0156251,0.642857,0.13559905,0.0,0.11145404,64.2857,0.13264876,0.51468844
PDCO,2020-03-26,1261000.0,16.08571625,15.5271841,-0.00438511,-0.0006044,-0.3022,15.6797,16.76526283,44.2283,0.0,0.0,0.0,-1.2687,-28.03,-1.0,43.7258,-1.5708,-0.01263037,1.7624,0,16.05778902,16.5609,-1,-1,12557.0,0.0,0.70157978,203.0,19394.0,59.798,0,0,0.17349462,68.9122,-1,0.01587312,0.571429,0.17300556,0.0,0.14754556,57.1429,0.12285366,0.61358989
PDCO,2020-03-27,936400.0,14.85694504,14.81040055,0.00672872,-0.00417282,-0.2794,15.6144,15.82506673,44.5259,0.0,0.0,0.0,-1.3385,-32.913,0.0,30.171,-1.6179,-0.02786793,2.0882,0,15.64819784,16.6585,-1,-1,14330.0,0.0,0.56234026,260.0,20694.0,61.0771,0,0,0.02139035,55.5707,-1,-0.07638896,0.5,-0.19360142,0.0,0.10436344,50.0,0.10151451,0.62789909
PDCO,2020-03-30,711700.0,15.21068192,14.33564832,0.01278133,0.00308595,-0.2157,15.6424,15.26653459,45.095,0.0,0.0,0.0,-1.3924,-34.4565,1.0,37.1788,-1.6081,-0.014683,1.987,0,14.78247419,16.6359,-1,-1,18739.0,0.0,0.45776371,473.0,21742.0,56.6778,0,41,-0.07202863,45.5505,-1,0.02380953,0.428571,-0.18031445,0.0,0.0744712,42.8571,0.0905847,0.57868442
PDCO,2020-03-31,1108700.0,14.23325157,13.89813282,0.01744761,-0.00260458,-0.2142,15.2712,15.18275514,45.8818,0.0,0.0,0.0,-1.446,-36.4769,1.0,27.6089,-1.6602,-0.02516238,2.6758,1,15.14552061,16.6091,-1,-1,20290.0,0.0,0.24266283,584.0,23128.0,42.0204,0,0,-0.25860919,24.9402,-1,-0.06425947,0.357143,-0.45247143,0.0,0.12728482,35.7143,0.07212923,0.41471306
PDCO,2020-04-01,1467600.0,13.5443964,13.21858583,0.0243517,-0.00120458,-0.2329,14.8124,14.00053049,46.9991,7.1429,0.0,0.0,-1.5042,-41.7767,0.0,22.5055,-1.7372,-0.0075219,3.4572,1,13.72126441,16.541,-1,-1,22263.0,0.0,0.17886093,702.0,28667.0,29.7725,1,50,-0.29147509,18.8269,-1,-0.0483976,0.285714,-0.24511832,0.071429,0.17502993,28.5714,0.06675107,0.27769661
PDCO,2020-04-02,1481400.0,13.36752701,12.97655469,0.02443451,-0.00091308,-0.23,14.2678,13.87020558,48.1475,0.0,0.0,0.0,-1.5617,-40.2662,0.0,21.2451,-1.7918,-0.01059858,2.8717,1,13.65610215,15.7037,-1,-1,23805.0,0.0,0.10274179,844.0,30189.0,18.4335,1,50,-0.38085482,11.5334,-1,-0.01305849,0.214286,-0.38739782,0.0,0.17686577,21.4286,0.05923008,0.15084797
PDCO,2020-04-03,2240000.0,12.53903866,12.03636009,0.03229243,-0.00309531,-0.2549,13.8034,13.43268954,49.7023,7.1429,0.0,0.0,-1.6255,-43.522,0.0,15.9989,-1.8804,-0.01768434,3.592,1,13.00448181,15.5994,-1,-1,25382.0,0.0,0.11621749,971.0,31734.0,14.395,1,51,-0.21908482,12.8246,-1,-0.06197768,1.0,0.11195311,0.071429,0.27778369,100.0,0.0468139,0.10566954
PDCO,2020-04-06,1705400.0,12.19461155,12.18530247,0.01379614,-0.00834136,-0.2643,13.1991,13.73988275,50.388,0.0,0.0,0.0,-1.6915,-38.8707,0.0,14.1794,-1.9559,-0.01959358,2.9222,1,12.78106917,14.6602,-1,-1,28879.0,0.0,0.10175658,1448.0,28577.0,11.9323,1,50,-0.17108024,11.439,-1,-0.02746838,0.928571,-0.10804236,0.0,0.20666489,92.8571,0.03330051,0.07811948
PDCO,2020-04-07,2802600.0,13.07895279,12.50180339,0.01224895,-0.0005423,-0.1844,12.9679,13.70264669,51.0052,0.0,0.0,0.0,-1.7376,-36.9672,0.0,37.1283,-1.9221,-0.02088664,2.0303,0,12.67867139,13.983,-1,-1,29875.0,0.0,0.23866771,1608.0,30105.0,16.2737,1,0,0.36383597,24.5574,-1,0.07251902,0.857143,1.14681353,0.0,0.35262738,85.7143,0.01917757,0.12668643
PDCO,2020-04-08,1294300.0,14.08429623,13.08843674,-0.02874217,0.00223777,-0.0457,13.0723,14.56799863,49.5392,21.4286,0.0,0.0,-1.7491,-27.6687,-1.0,54.2072,-1.7948,-0.01254294,2.613,0,13.3255461,14.3788,-1,-1,30582.0,0.26,0.46552644,1763.0,33616.0,27.4302,0,51,0.68555399,46.2943,-1,0.07686727,0.785714,0.88514664,0.214286,0.15197552,78.5714,0.01087354,0.25149346
PDCO,2020-04-09,1335200.0,14.45418549,14.22656073,-0.05118775,-0.00336142,0.0831,13.2862,15.14654525,47.0034,14.2857,0.0,0.0,-1.7283,-20.5593,-1.0,59.3718,-1.6451,-0.01186309,3.4552,0,14.40676344,15.0138,-1,-1,31254.0,0.0,0.71807374,1891.0,34893.0,47.1148,0,0,0.7176251,70.4926,-1,0.02626253,0.714286,0.52270582,0.142857,0.15741652,71.4286,0.00311811,0.47170377
PDCO,2020-04-13,1268200.0,14.47315598,14.00842183,-0.04274372,0.00253665,0.1765,13.6699,14.67232788,44.9943,7.1429,0.0,0.0,-1.6842,-25.4934,0.0,59.6634,-1.5076,-0.00293242,3.5298,0,14.42573392,15.4348,-1,-1,30855.0,0.0,0.80175731,2132.0,25171.0,65.0993,0,0,0.38171657,78.5109,-1,0.00131246,0.642857,0.11374669,0.071429,0.14850339,64.2857,0.0012238,0.67289518
