Ticker,Date,Volume,Close,Low,ADX_fluc_pctg,Chaikin_AD_fluc_pctg,MACD_Hist,BBANDS_Middle_Band,High,ADX,AROON_Up,Historic Deaths,Historic Cases,MACD_Signal,ROC_10,BBANDS_compare_high_low_price,RSI_5,MACD,SMA_10_fluc_pctg,BBANDS_width,RSI_5_polarize,Open,BBANDS_Upper_Band,MACD_polarize,ROC_10_polarize,Case 7-Day Moving Avg,Dividends,STOCH_SlowK_min_max,Death 7-Day Moving Avg,New Cases,STOCH_SlowD,CCI_20_polarize,daily_trend,STOCH_SlowD_fluc_pctg,STOCH_SlowK,AROON_polarize,Close_Change_pctg,AROON_Down_min_max,STOCH_SlowK_fluc_pctg,AROON_Up_min_max,Volume_min_max,AROON_Down,SMA_10_min_max,STOCH_SlowD_min_max
ARTNA,2020-01-24,10100.0,37.21144867,37.07790393,0.08435219,-0.00041177,0.2363,37.2498,37.37361274,42.1723,78.5714,0.0,0.0,0.2629,5.347,1.0,82.6315,0.4992,0.00670142,0.2745,-1,37.3545344,37.387,1,1,1.0,0.0,0.69618524,0.0,1.0,75.4358,-1,0.0,-0.08871619,66.7089,1,-0.00076867,0.357143,-0.13705201,0.785714,0.01370691,35.7143,0.48131457,0.79954941
ARTNA,2020-01-27,10700.0,37.24007416,37.14468244,0.07311671,-0.00186143,0.2093,37.2192,37.469007,45.2558,71.4286,0.0,0.0,0.3153,5.485,1.0,83.2133,0.5246,0.00684096,0.0517,-1,37.14468244,37.2451,1,1,1.0,0.0,0.6056547,0.0,0.0,67.4257,-1,0.0,-0.10618433,58.2647,1,0.00076927,0.285714,-0.12658281,0.714286,0.01491635,28.5714,0.50985586,0.70738258
ARTNA,2020-01-28,9400.0,37.44038773,37.20191392,0.0645177,0.00112507,0.1914,37.2612,37.57393248,48.1756,64.2857,0.0,0.0,0.3631,5.0308,-1.0,87.0185,0.5545,0.00622395,0.3472,-1,37.39269369,37.4348,1,1,1.0,0.0,0.57659105,0.0,1.0,60.1758,0,0.0,-0.10752428,55.5538,1,0.00537898,0.214286,-0.04652731,0.642857,0.01229591,21.4286,0.53600055,0.62396285
ARTNA,2020-01-29,5300.0,37.38315582,37.19237967,0.05259717,0.00202686,0.1631,37.2955,37.39269681,50.7095,57.1429,0.0,0.0,0.4039,5.5765,0.0,80.5014,0.567,0.00537971,0.3647,-1,37.33546179,37.4779,1,1,0.0,0.0,0.63670603,0.0,0.0,58.3265,0,0.0,-0.03073162,61.161,1,-0.00152861,0.142857,0.10093279,0.571429,0.00403145,14.2857,0.55873955,0.6026842
ARTNA,2020-01-30,4500.0,37.57394028,37.12560826,0.05064929,0.0017885,0.1454,37.3623,37.58348127,53.2779,50.0,0.0,0.0,0.4402,5.8586,0.0,85.1389,0.5856,0.00566124,0.5328,-1,37.12560826,37.6287,1,1,0.0,0.0,0.80282092,0.0,0.0,64.4567,0,100.0,0.10510145,76.6553,1,0.00510349,0.071429,0.25333628,0.5,0.00241887,7.1429,0.58279725,0.67322029
ARTNA,2020-01-31,14300.0,35.98093414,35.91416176,-0.09836349,-0.00546143,0.021,37.1162,37.3736205,48.0373,42.8571,0.0,0.0,0.4455,2.5557,1.0,24.4482,0.4664,-0.00230219,2.3249,1,37.35454215,38.2787,1,1,1.0,0.0,0.57732866,0.0,3.0,64.4797,0,0.0,0.00035683,55.6226,1,-0.04239657,0.0,-0.27438025,0.428571,0.02217295,0.0,0.57295859,0.67348493
ARTNA,2020-02-03,19400.0,35.73291779,35.72338043,-0.08712605,-0.00790416,-0.078,36.8149,36.21940644,43.852,35.7143,282.0,477.0,0.426,2.0987,0.0,21.4698,0.348,-0.00446172,3.1774,1,36.16217141,38.4036,1,1,4.0,0.0,0.34501997,0.0,26.0,55.4107,0,0.0,-0.14064892,33.9541,1,-0.00689299,0.0,-0.38956288,0.357143,0.03245313,0.0,0.55393489,0.56913405
ARTNA,2020-02-04,9800.0,35.26551056,35.24643222,-0.05109003,-0.00362302,-0.1696,36.38,35.54213743,41.6116,28.5714,0.0,0.0,0.3836,0.7083,0.0,16.6821,0.2139,-0.00530836,3.6878,1,35.54213743,38.2239,1,1,5.0,0.0,0.0,0.0,7.0,30.4497,0,0.0,-0.45047256,1.7725,1,-0.01308058,0.0,-0.94779717,0.285714,0.0131022,0.0,0.5314023,0.28192459
ARTNA,2020-02-05,21200.0,36.28617477,35.36089525,-0.05486451,0.00222346,-0.1566,36.1606,36.8489731,39.3286,21.4286,0.0,0.0,0.3444,4.3335,0.0,48.2076,0.1879,-0.00251218,3.1129,0,35.37043624,37.7171,1,1,6.0,0.0,0.14446484,0.0,5.0,16.9913,0,0.0,-0.44198793,15.2474,-1,0.02894228,0.928571,7.60220028,0.214286,0.03608144,92.8571,0.52079535,0.12706783
ARTNA,2020-02-06,10600.0,35.90209198,35.6812451,-0.05224697,-0.00215105,-0.1677,35.8268,36.52622718,37.2738,14.2857,0.0,0.0,0.3025,3.1222,-1.0,40.9584,0.1348,-0.00363754,1.3436,0,36.52622718,36.4986,1,1,6.0,0.25,0.25314716,0.0,2.0,14.1349,0,0.0,-0.16810956,25.3847,-1,-0.01058482,0.857143,0.66485434,0.142857,0.01471478,85.7143,0.50547548,0.09420116
ARTNA,2020-02-07,13800.0,35.81567001,35.65243681,-0.05246044,-0.00225597,-0.1741,35.7941,36.18054919,35.3184,7.1429,0.0,0.0,0.259,2.9586,0.0,39.2874,0.0849,-0.00380658,1.3115,0,35.83487457,36.4499,1,1,7.0,0.0,0.37765372,0.0,5.0,25.8767,0,0.0,0.83069565,36.998,-1,-0.00240716,0.785714,0.45749211,0.071429,0.02116509,78.5714,0.48950199,0.22930616
ARTNA,2020-02-10,6400.0,35.81567001,35.59482315,-0.05631625,-0.00056728,-0.1714,35.8111,36.15174419,33.3294,0.0,0.0,0.0,0.2161,3.0716,0.0,39.2874,0.0447,-0.00390068,1.3043,0,35.59482315,36.4633,1,1,9.0,0.0,0.34634509,0.0,9.0,32.1535,0,0.0,0.24256571,34.0777,-1,0.0,0.714286,-0.07893129,0.0,0.00624874,71.4286,0.47319596,0.30152908
ARTNA,2020-02-11,3600.0,35.6716423,35.6716423,-0.05370934,-0.00154817,-0.1719,35.8928,36.11333604,31.5393,0.0,0.0,0.0,0.1732,1.4596,0.0,35.5143,0.0013,-0.00486327,0.8271,0,36.11333604,36.3063,1,1,10.0,0.0,0.31142347,0.0,9.0,33.9654,0,0.0,0.05635156,30.8204,-1,-0.00402136,0.642857,-0.0955845,0.0,0.00060472,64.2857,0.45294529,0.32237739
ARTNA,2020-02-12,8500.0,35.81567001,35.52760905,-0.07182468,0.00082292,-0.1555,35.7991,35.99811143,29.274,35.7143,0.0,0.0,0.1343,1.183,1.0,42.426,-0.0212,-0.00433081,0.2968,0,35.67164136,35.9475,-1,1,10.0,0.0,0.28709209,0.0,8.0,31.1497,0,0.0,-0.08289907,28.5509,-1,0.0040376,0.571429,-0.07363629,0.357143,0.01048176,57.1429,0.43499948,0.28997902
ARTNA,2020-02-13,4600.0,36.17094803,35.55641695,-0.04223885,0.00170573,-0.1157,35.8529,36.21896125,28.0375,28.5714,0.0,0.0,0.1054,1.9668,-1.0,56.7268,-0.0103,-0.00389384,0.6645,0,35.55641695,36.1851,-1,1,11.0,0.0,0.49222404,0.0,6.0,35.6853,0,0.0,0.14560654,47.6845,-1,0.00991962,0.5,0.67015751,0.285714,0.00262044,50.0,0.41893426,0.34216712
ARTNA,2020-02-14,8000.0,36.27657318,36.04612585,0.00792867,-0.00082004,-0.0789,35.945,36.65105285,28.2598,21.4286,0.0,0.0,0.0856,-1.522,-1.0,60.3837,0.0068,0.00083148,0.9277,0,36.24776818,36.4089,1,-1,11.0,0.0,0.65487925,0.0,6.0,46.3639,0,0.0,0.29924367,62.8561,-1,0.00292017,0.428571,0.31816628,0.214286,0.0094739,42.8571,0.42235142,0.4650386
ARTNA,2020-02-18,6200.0,36.0365181,35.99811265,-0.00188607,-0.00214303,-0.0678,35.9892,36.40139728,28.2065,14.2857,0.0,0.0,0.0687,-3.6211,0.0,48.6935,0.0009,0.00085309,0.892,0,35.99811265,36.4352,1,-1,9.0,0.0,0.71367768,0.0,7.0,59.627,0,0.0,0.28606524,68.3405,-1,-0.00661736,0.357143,0.08725327,0.142857,0.0058456,35.7143,0.42586031,0.61764818
