Ticker,Date,Volume,Close,Low,ADX_fluc_pctg,Chaikin_AD_fluc_pctg,MACD_Hist,BBANDS_Middle_Band,High,ADX,AROON_Up,Historic Deaths,Historic Cases,MACD_Signal,ROC_10,BBANDS_compare_high_low_price,RSI_5,MACD,SMA_10_fluc_pctg,BBANDS_width,RSI_5_polarize,Open,BBANDS_Upper_Band,MACD_polarize,ROC_10_polarize,Case 7-Day Moving Avg,Dividends,STOCH_SlowK_min_max,Death 7-Day Moving Avg,New Cases,STOCH_SlowD,CCI_20_polarize,daily_trend,STOCH_SlowD_fluc_pctg,STOCH_SlowK,AROON_polarize,Close_Change_pctg,AROON_Down_min_max,STOCH_SlowK_fluc_pctg,AROON_Up_min_max,Volume_min_max,AROON_Down,SMA_10_min_max,STOCH_SlowD_min_max
PLUS,2020-02-24,51900.0,85.29000092,82.54000092,-0.08743196,0.00301044,0.1255,85.838,85.66999817,26.7053,21.4286,0.0,0.0,0.2135,-1.9768,1.0,44.6036,0.339,0.00061865,1.3266,0,82.54000092,86.5013,1,-1,17.0,0.0,0.61014232,0.0,19.0,55.9788,0,10,0.15884461,61.3533,1,-0.00501634,0.0,0.06505606,0.214286,0.06883204,0.0,0.59562039,0.53373416
PLUS,2020-02-25,87400.0,82.72000122,82.58999634,-0.07340865,-0.00617088,-0.095,85.216,86.12000275,24.7449,14.2857,0.0,0.0,0.1897,-1.5824,1.0,23.4572,0.0947,-0.00075826,5.1652,1,85.41000366,87.7986,1,-1,20.0,0.0,0.35937473,0.0,24.0,52.4921,0,59,-0.06228608,38.5174,1,-0.03013249,0.071429,-0.37220329,0.142857,0.12857624,7.1429,0.59446972,0.49342749
PLUS,2020-02-26,41000.0,82.51000214,81.94999695,-0.09414465,-0.00115229,-0.2434,84.496,83.72000122,22.4153,7.1429,0.0,0.0,0.1289,-2.3319,0.0,22.3738,-0.1146,-0.00450629,6.2658,1,83.08000183,87.6289,-1,-1,23.0,0.0,0.24465101,0.0,44.0,42.6469,0,74,-0.18755584,28.0702,1,-0.00253867,0.0,-0.27123326,0.071429,0.05048805,0.0,0.58763653,0.37961581
PLUS,2020-02-27,49400.0,75.98000336,75.79000092,0.0576392,-0.00351922,-0.7416,82.444,80.87000275,23.7073,0.0,0.0,0.0,-0.0565,-7.5444,0.0,8.0042,-0.7981,-0.01141055,13.9366,1,80.87000275,89.4123,-1,-1,26.0,0.0,0.00339651,0.0,35.0,24.2294,1,85,-0.43186023,6.1006,-1,-0.07914191,1.0,-0.78266632,0.0,0.06462471,100.0,0.57041194,0.16670732
PLUS,2020-02-28,121600.0,75.76000214,70.98000336,0.11432344,0.00817798,-1.0285,80.452,76.08999634,26.4176,14.2857,0.0,0.0,-0.3137,-8.0694,1.0,7.7934,-1.3421,-0.01281154,15.4712,1,73.66000366,88.1876,-1,-1,31.0,0.0,0.10273434,0.0,51.0,16.4391,1,89,-0.32152261,15.1467,-1,-0.00289551,1.0,1.48282136,0.142857,0.18613262,100.0,0.55129317,0.07665052
PLUS,2020-03-02,66400.0,76.08000183,74.08000183,0.08424687,0.00387407,-1.1311,78.61,76.34999847,28.6432,7.1429,0.0,0.0,-0.5964,-4.566,0.0,12.0067,-1.7275,-0.0119564,13.0896,1,76.23999786,85.1548,-1,-1,50.0,0.0,0.18195555,1.0,78.0,14.5361,1,17,-0.1157606,22.3609,-1,0.00422386,0.928571,0.47628856,0.071429,0.0932346,92.8571,0.53367912,0.05465162
PLUS,2020-03-03,77300.0,73.20999908,72.34999847,0.08696654,-0.00319226,-1.3138,76.708,76.11000061,31.1342,0.0,0.0,0.0,-0.9249,-10.534,0.0,7.9395,-2.2387,-0.01534832,12.3576,1,75.51999664,82.8868,-1,-1,71.0,0.0,0.23937231,1.0,171.0,21.699,1,68,0.49276629,27.5895,-1,-0.03772348,0.857143,0.2338278,0.0,0.11157859,85.7143,0.51133849,0.13745559
PLUS,2020-03-04,74700.0,75.51999664,73.36000061,0.07200763,0.00531109,-1.2036,75.31,75.59999847,33.3761,0.0,0.0,0.0,-1.2258,-7.9249,0.0,31.3396,-2.4294,-0.01308021,4.2702,0,74.37999725,77.4451,-1,-1,85.0,0.0,0.29183651,1.0,143.0,27.4392,1,68,0.26453754,32.3671,-1,0.03155303,0.785714,0.17316733,0.0,0.10720296,78.5714,0.49259148,0.20381299
PLUS,2020-03-05,85300.0,73.83000183,72.79000092,0.06566076,-0.00147899,-1.1682,74.88,75.48999786,35.5676,0.0,0.0,0.0,-1.5178,-11.0696,0.0,25.4287,-2.686,-0.01553133,4.5662,1,73.69000244,77.1631,-1,-1,104.0,0.0,0.36280199,2.0,165.0,32.9287,1,78,0.2000605,38.8295,-1,-0.02237811,0.714286,0.19965953,0.0,0.12504207,71.4286,0.4706226,0.26727226
PLUS,2020-03-06,105000.0,72.43000031,70.33000183,0.07441604,0.0051803,-1.1602,74.214,72.87999725,38.2144,0.0,0.0,0.0,-1.8079,-17.6932,1.0,21.2738,-2.9681,-0.01689507,5.521,1,71.41000366,76.9745,-1,-1,128.0,0.0,0.42639353,2.0,218.0,38.6057,1,88,0.1724028,44.6204,-1,-0.0189625,1.0,0.14913661,0.0,0.15819589,100.0,0.44709589,0.33289906
PLUS,2020-03-09,73400.0,67.19999695,65.05999756,0.08861843,0.0006955,-1.4117,72.438,68.86000061,41.6009,14.2857,0.0,0.0,-2.1608,-20.7173,1.0,12.0669,-3.5724,-0.02339234,11.2384,1,67.58000183,78.0572,-1,-1,272.0,0.0,0.32922011,3.0,596.0,39.7404,1,9,0.02939203,35.7714,-1,-0.07220769,1.0,-0.19831736,0.142857,0.10501515,100.0,0.41507196,0.34601633
PLUS,2020-03-10,70100.0,69.19999695,65.70999908,0.05485699,0.00398406,-1.3479,71.636,69.69999695,43.883,7.1429,0.0,0.0,-2.4978,-16.9965,0.0,27.1398,-3.8457,-0.01790159,12.1512,1,68.65000153,77.7116,-1,-1,345.0,0.0,0.27872925,4.0,676.0,37.1884,1,51,-0.06421677,31.1735,-1,0.02976191,0.928571,-0.12853565,0.071429,0.09946146,92.8571,0.3911381,0.3165149
PLUS,2020-03-11,58300.0,63.68000031,62.24000168,0.06063852,-0.00193605,-1.5668,69.268,67.38999939,46.544,0.0,0.0,0.0,-2.8895,-26.2707,0.0,17.0543,-4.4563,-0.02538694,14.5676,1,67.38999939,76.5518,-1,-1,446.0,0.0,0.19094044,5.0,853.0,30.0413,1,100,-0.19218627,23.1791,-1,-0.07976874,1.0,-0.25644859,0.0,0.07960283,100.0,0.35780417,0.23389358
PLUS,2020-03-12,93800.0,55.93000031,55.06000137,0.06929357,-0.00520917,-2.0902,65.688,61.59999847,49.7692,0.0,0.0,0.0,-3.412,-34.7451,0.0,10.3224,-5.5022,-0.02773589,22.5796,1,60.22000122,76.9778,-1,-1,586.0,0.0,0.13795353,6.0,1144.0,24.2355,1,42,-0.19326061,18.3539,-1,-0.12170226,1.0,-0.20817029,0.0,0.13934702,100.0,0.32231054,0.16677784
PLUS,2020-03-13,103400.0,60.47999954,53.88999939,0.06038875,0.00703117,-1.9871,63.298,60.84999847,52.7747,7.1429,0.0,0.0,-3.9088,-30.1294,0.0,30.4655,-5.8959,-0.02174037,18.968,0,58.63000107,72.782,-1,-1,750.0,0.0,0.14675174,7.0,1367.0,20.2293,1,61,-0.16530296,19.1551,-1,0.08135168,1.0,0.04365285,0.071429,0.1555032,100.0,0.29526102,0.12046569
PLUS,2020-03-16,68600.0,54.61999893,53.61999893,0.04630628,-0.00381087,-2.1567,60.782,61.16999817,55.2185,0.0,0.0,0.0,-4.448,-36.5105,0.0,22.3746,-6.6047,-0.03121182,21.2312,1,56.5,71.3976,-1,-1,1663.0,0.0,0.12961434,13.0,2939.0,18.3678,1,25,-0.09201999,17.5945,-1,-0.09689155,1.0,-0.08147178,0.0,0.09693706,100.0,0.25727133,0.09894653
PLUS,2020-03-17,111500.0,55.83000183,51.00999832,0.04462997,0.00344345,-2.0322,58.108,57.86000061,57.6829,0.0,0.0,0.0,-4.956,-34.9528,1.0,27.3542,-6.9882,-0.02609218,13.714,1,55.61999893,64.965,-1,-1,2144.0,0.0,0.21945555,17.0,4048.0,20.8418,1,59,0.13469223,25.7758,-1,0.02215311,1.0,0.4649919,0.0,0.16913497,100.0,0.22650428,0.12754626
PLUS,2020-03-18,82400.0,45.40999985,43.97999954,0.04746814,-0.00426593,-2.4674,54.454,53.06000137,60.421,0.0,0.0,0.0,-5.5728,-47.2651,1.0,16.1808,-8.0402,-0.04641448,19.7752,1,52.47000122,64.3416,-1,-1,2893.0,0.0,0.09658702,25.0,6092.0,19.3191,1,43,-0.07305991,14.5869,-1,-0.18663804,1.0,-0.43408546,0.0,0.12016156,100.0,0.17320186,0.10994367
PLUS,2020-03-19,95800.0,50.79999924,42.52999878,0.0421658,0.00486169,-2.216,53.428,52.43999863,62.9687,7.1429,0.0,0.0,-6.1269,-41.0946,1.0,33.6934,-8.3429,-0.03722863,20.2478,0,44.04000092,63.5519,-1,-1,3760.0,0.0,0.23622617,33.0,7216.0,22.5552,1,51,0.1675078,27.303,-1,0.11869631,1.0,0.87174794,0.071429,0.14271289,100.0,0.13243286,0.14735337
PLUS,2020-03-20,107000.0,47.31999969,46.68000031,0.01163276,-0.00677166,-2.1085,50.796,54.58000183,63.7012,0.0,0.0,0.0,-6.654,-44.797,0.0,28.8318,-8.7625,-0.04216058,16.1052,1,50.50999832,58.8486,-1,-1,4748.0,0.0,0.22257753,46.0,8282.0,22.65,1,25,0.00420302,26.0601,-1,-0.06850393,0.928571,-0.04552247,0.0,0.16156176,92.8571,0.08798173,0.14844927
PLUS,2020-03-23,71200.0,46.0,43.43000031,0.01613627,-0.00184596,-1.9542,49.072,51.22999954,64.7291,0.0,0.0,0.0,-7.1425,-46.0664,0.0,26.9856,-9.0968,-0.03716234,15.4478,1,47.43000031,56.7959,-1,-1,8390.0,0.0,0.27572477,98.0,11399.0,28.0876,1,16,0.24007064,30.8999,-1,-0.02789518,0.857143,0.18571686,0.0,0.10131269,85.7143,0.0504523,0.21130857
PLUS,2020-03-24,70200.0,50.22999954,46.54999924,0.01429033,0.00534917,-1.42,47.952,50.22999954,65.6541,0.0,0.0,0.0,-7.4975,-39.2771,0.0,41.8903,-8.9175,-0.03453675,8.7584,0,48.52999878,52.3312,-1,-1,9565.0,0.0,0.34722613,127.0,12272.0,31.457,0,25,0.11996041,37.4111,-1,0.09195651,0.785714,0.21071913,0.0,0.09962975,78.5714,0.01687054,0.25025924
PLUS,2020-03-25,100600.0,54.15000153,49.38000107,-0.03595815,0.00531753,-0.6922,49.7,55.0,63.2933,0.0,0.0,0.0,-7.6706,-34.3716,0.0,53.0035,-8.3628,-0.01797096,11.405,0,49.90999985,55.4025,-1,-1,10817.0,0.0,0.59425459,162.0,14857.0,42.7391,0,17,0.35865149,59.9065,-1,0.07804105,0.714286,0.60130282,0.0,0.15079098,71.4286,0.0,0.38068165
PLUS,2020-03-26,79500.0,61.40999985,53.75999832,-0.08728728,0.00466599,0.3335,51.822,62.36000061,57.7686,0.0,0.0,0.0,-7.5872,-19.1761,0.0,67.4255,-7.2537,0.01052288,22.2026,0,54.90999985,62.9233,-1,-1,12557.0,0.0,0.85907274,203.0,19394.0,60.4465,0,51,0.41431383,84.0219,-1,0.13407199,0.642857,0.40255064,0.0,0.11528105,64.2857,0.009701,0.5853813
PLUS,2020-03-27,87600.0,57.86999893,56.77000046,-0.08971483,-0.00421529,0.8022,53.932,62.90999985,52.5859,7.1429,0.0,0.0,-7.3867,-23.614,0.0,56.8013,-6.5845,-0.00495962,21.7696,0,58.54000092,64.8168,-1,-1,14330.0,0.0,0.89650685,260.0,20694.0,77.1197,0,24,0.275834,87.4308,-1,-0.05764535,0.571429,0.04057157,0.071429,0.12891282,57.1429,0.00508064,0.77812548
PLUS,2020-03-30,65100.0,62.93999863,57.5,-0.09800726,0.00313006,1.4448,57.32,64.13999939,47.4321,0.0,0.0,0.0,-7.0255,-17.2713,0.0,66.306,-5.5807,0.01588878,18.6704,0,58.31000137,66.6552,-1,-1,18739.0,0.0,0.89648599,473.0,21742.0,86.2939,0,56,0.11896053,87.4289,-1,0.08761016,0.5,-2.173e-05,0.0,0.09104679,50.0,0.01980917,0.88418032
PLUS,2020-03-31,90900.0,62.61999893,58.88000107,-0.0992893,0.00257817,1.8154,59.798,64.30999756,42.7226,0.0,0.0,0.0,-6.5716,-14.4652,0.0,65.1747,-4.7561,0.01276412,13.3928,0,62.56999969,66.4944,-1,-1,20290.0,0.0,0.87342199,584.0,23128.0,86.7294,0,56,0.00504671,85.3286,-1,-0.0050842,0.428571,-0.02402295,0.0,0.13446651,42.8571,0.03182921,0.88921476
PLUS,2020-04-01,68600.0,57.52000046,55.95000076,-0.0714493,-0.00109743,1.687,60.472,59.95000076,39.6701,92.8571,0.0,0.0,-6.1498,-23.8347,0.0,48.6407,-4.4628,0.02247796,9.3072,0,58.58000183,65.1256,-1,-1,22263.0,0.0,0.73254085,702.0,28667.0,81.7523,0,82,-0.05738654,72.4994,1,-0.08144361,0.357143,-0.15035053,0.928571,0.09693706,35.7143,0.05326701,0.83167889
PLUS,2020-04-02,84700.0,56.13000107,53.63000107,-0.04834371,-0.00083795,1.4855,59.416,59.38999939,37.7523,85.7143,0.0,0.0,-5.7785,-23.974,1.0,44.7713,-4.293,0.00967578,11.238,0,56.58000183,65.035,-1,-1,23805.0,0.0,0.47715453,844.0,30189.0,69.0236,0,64,-0.15569837,49.2429,1,-0.0241655,0.285714,-0.32078197,0.857143,0.12403231,28.5714,0.06270247,0.6845336
PLUS,2020-04-03,55200.0,53.40999985,50.90000153,-0.02252578,-0.00090339,1.1604,58.524,57.31999969,36.9019,78.5714,0.0,0.0,-5.4884,-26.2598,1.0,37.4784,-4.328,0.0109495,14.8776,0,55.70999908,65.9628,-1,-1,25382.0,0.0,0.22105882,971.0,31734.0,49.2214,0,19,-0.28689028,25.9218,1,-0.04845896,0.214286,-0.47359315,0.785714,0.07438573,21.4286,0.07348333,0.45561781
PLUS,2020-04-06,71600.0,59.93000031,56.88999939,-0.06371217,0.00383519,1.3619,57.922,60.43999863,34.5508,71.4286,0.0,0.0,-5.1479,-10.8185,0.0,57.9849,-3.786,0.02477413,12.6282,0,56.88999939,64.2361,-1,-1,28879.0,0.0,0.3370871,1448.0,28577.0,37.2175,0,18,-0.24387563,36.4878,1,0.12207453,0.142857,0.40761058,0.714286,0.10198586,14.2857,0.098143,0.3168513
PLUS,2020-04-07,50700.0,58.83000183,58.06999969,-0.08906885,-0.00250132,1.3936,57.164,62.56000137,31.4734,64.2857,0.0,0.0,-4.7995,-14.9855,-1.0,54.2336,-3.406,0.01492511,9.0712,0,61.25,61.6996,-1,-1,29875.0,0.0,0.5003503,1608.0,30105.0,37.9216,0,46,0.01891852,51.3552,1,-0.01835472,0.071429,0.40746222,0.642857,0.06681252,7.1429,0.1133672,0.32499078
PLUS,2020-04-08,53200.0,60.77999878,57.36999893,-0.07884118,0.00361358,1.5085,57.816,60.95000076,28.992,57.1429,0.0,0.0,-4.4224,-4.554,0.0,59.9719,-2.9138,0.01133702,10.813,0,60.02000046,63.2225,-1,-1,30582.0,0.0,0.74199903,1763.0,33616.0,53.7346,0,74,0.4169919,73.3607,1,0.0331463,0.0,0.42849604,0.571429,0.07101986,0.0,0.125104,0.50779094
PLUS,2020-04-09,47600.0,64.19000244,61.0,-0.0660734,0.00246236,1.7595,59.428,64.76999664,27.0764,100.0,0.0,0.0,-3.9825,14.7685,0.0,68.5826,-2.223,0.00470039,14.0092,0,62.40000153,66.4326,-1,1,31254.0,0.0,0.84624989,1891.0,34893.0,69.19,-1,85,0.28762473,82.8542,1,0.05610404,0.071429,0.12940853,1.0,0.06159542,7.1429,0.13002531,0.68645721
PLUS,2020-04-13,38500.0,63.25,61.52999878,-0.06367538,0.00157705,1.8008,61.396,63.75,25.3523,92.8571,0.0,0.0,-3.5323,4.58,0.0,63.8498,-1.7315,0.00905389,8.071,0,63.5,65.4315,-1,1,30855.0,0.0,0.89273917,2132.0,25171.0,81.1009,-1,38,0.17214771,87.0877,1,-0.01464406,0.0,0.05109578,0.928571,0.04628071,0.0,0.13954929,0.82414863
PLUS,2020-04-14,55000.0,64.94999695,62.47999954,-0.0351763,0.00300222,1.873,62.4,65.33000183,24.4605,100.0,0.0,0.0,-3.064,18.9125,0.0,68.7283,-1.191,0.00335223,9.086,0,65.15000153,66.943,-1,1,30197.0,0.0,0.93114403,2188.0,25500.0,86.8423,-1,100,0.0707933,90.585,1,0.02687742,0.0,0.04015837,1.0,0.07404914,0.0,0.14310751,0.89051989
PLUS,2020-04-15,66300.0,62.0,61.50999832,-0.05544449,-0.00300549,1.6598,63.034,64.02999878,23.1043,92.8571,0.0,0.0,-2.6491,11.0514,0.0,53.1655,-0.9893,-0.00103057,5.9876,0,62.11000061,66.0278,-1,1,29074.0,0.0,0.79332008,2255.0,25752.0,85.2356,0,36,-0.01850135,78.0342,1,-0.04541951,0.0,-0.13855274,0.928571,0.09306631,0.0,0.14200995,0.87194625
PLUS,2020-04-16,77800.0,62.09000015,60.52000046,-0.07739252,-0.00098044,1.469,63.296,64.30000305,21.3162,85.7143,0.0,0.0,-2.2818,36.732,1.0,53.5665,-0.8128,0.00760412,4.6204,0,62.0,65.6062,-1,1,28617.0,0.0,0.61736251,2283.0,31695.0,76.8767,0,37,-0.09806818,62.0108,1,0.00145162,0.428571,-0.20533817,0.857143,0.11242006,42.8571,0.15010002,0.77531637
PLUS,2020-04-17,53300.0,64.04000092,63.52000046,-0.02835871,-0.00252029,1.4177,63.266,66.36000061,20.7117,100.0,0.0,0.0,-1.9274,26.063,-1.0,62.3066,-0.5097,0.01306229,4.5328,0,64.58000183,65.5324,-1,1,28345.0,0.0,0.48923395,2297.0,30307.0,63.4626,-1,75,-0.1744885,50.3429,1,0.03140604,0.357143,-0.18815916,1.0,0.07118815,35.7143,0.16410275,0.62024778
