Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
PLUS,2019-12-02,83.618,0.5583564941847085,,0.9194,1.4598,-0.5404,1,1,-1,-46.4518,0,,4.4251,1,,38.9066,0,,60.4547,54.5073,0.5854760977199978,,0.5349644206272512,,23.7046,,0.0,64.2857,0.0,0.642857,-1,82.4975,83.714,84.9305,2.4329999999999927,13071806.9446,
PLUS,2019-12-03,83.545,0.5570642071907805,-0.000873017771293182,0.7673,1.3213,-0.554,1,1,-1,-67.4496,0,0.452034151529112,3.9819,1,-0.10015592867957777,38.4593,0,-0.011496764045174817,52.5966,41.1906,0.4946355267888417,-0.12998327673448054,0.3887299042431697,-0.24431039512138736,22.1687,-0.06479333125216195,0.0,100.0,0.0,1.0,-1,82.1609,83.416,84.6711,2.5101999999999975,13107640.4765,0.0027412837453818597
PLUS,2019-12-04,83.434,0.5550992228575474,-0.0013286252917589826,0.6817,1.1934,-0.5117,1,1,-1,-44.283,0,-0.343465343011671,3.8778,1,-0.026143298425374786,46.596,0,0.2115665131710665,46.0873,42.5641,0.41938724433351865,-0.12375895019830185,0.40381270315382595,0.03334498647749729,20.445,-0.0777537699549365,0.0,92.8571,0.0,0.928571,-1,82.1419,83.4,84.6581,2.5161999999999978,13086552.7432,-0.0016088123059071933
PLUS,2019-12-05,83.475,0.5558250278815343,0.0004914063810916032,0.6675,1.0882,-0.4207,1,1,-1,-49.103,0,0.10884538084592282,7.2048,1,0.8579606993656195,56.8276,0,0.2195810799210233,49.0223,63.3122,0.4533161935302638,0.06368348764193178,0.6316535623297901,0.48745539081056555,18.6657,-0.08702861335289798,7.1429,85.7143,0.071429,0.857143,-1,82.3501,83.312,84.2739,1.9238,13159439.9233,0.005569624142452104
PLUS,2019-12-06,83.612,0.5582502788153445,0.0016412099430967411,0.6982,1.0102,-0.312,1,1,-1,-5.4035,0,-0.889955807180824,-12.4923,-1,-2.733885742838108,63.8836,0,0.12416501840654902,60.0427,74.2518,0.580713328701579,0.22480381377454753,0.7517844592813845,0.1727881830042236,18.398,-0.014341814129660358,0.0,78.5714,0.0,0.785714,-1,82.056,83.536,85.016,2.960000000000008,13098074.6733,-0.004663211379638367
PLUS,2019-12-09,83.679,0.5594363504399087,0.0008013203846338717,0.609,0.9299,-0.321,1,1,-1,-34.3279,0,5.352900897566392,-9.5083,-1,-0.23886714215957028,44.5195,0,-0.3031153535492677,69.4096,70.6648,0.6889958071448471,0.15600397716958087,0.7123945796362999,-0.04830859319235363,16.8923,-0.08184041743667796,92.8571,71.4286,0.928571,0.714286,1,82.3147,83.644,84.9733,2.6585999999999927,13051022.9493,-0.003592262616727394
PLUS,2019-12-10,83.699,0.5597904016711218,0.00023900859235884774,0.6199,0.8679,-0.248,1,1,-1,-18.4049,0,-0.4638501044340026,-5.0472,-1,-0.46917955891168767,57.8334,0,0.2990577162816293,69.6119,63.9191,0.6913344192138425,0.002914582420875616,0.6383181059474655,-0.09546054046710667,15.4124,-0.0876079633916044,85.7143,64.2857,0.857143,0.642857,1,82.8601,83.982,85.1039,2.243799999999993,13106526.4796,0.0042528107195594035
PLUS,2019-12-11,83.72,0.5601621554638956,0.00025089905494690256,0.552,0.8047,-0.2528,1,1,-1,-36.8794,0,1.0037816016386938,-6.278,-1,0.24385798066254546,46.7436,0,-0.1917542458164313,61.0213,48.48,0.5920260611322211,-0.1234070611490278,0.46877690415531936,-0.24154126074991675,13.8792,-0.09947834211414179,78.5714,57.1429,0.785714,0.571429,1,83.0397,84.04,85.0403,2.0006000000000057,13101772.2574,-0.00036273700796306567
PLUS,2019-12-12,83.69,0.5596310786170758,-0.00035833731485906755,0.5412,0.752,-0.2109,1,1,-1,44.0713,0,-2.1950113071253874,-3.6499,-1,-0.4186205798024848,54.4061,0,0.16392618454718938,53.076,46.8289,0.500177447826293,-0.1302053545237482,0.45064569972766405,-0.034057343234323426,13.5447,-0.024100812726958343,71.4286,50.0,0.714286,0.5,1,83.0581,84.068,85.0779,2.0198000000000036,13096601.7129,-0.00039464466321191045
PLUS,2019-12-13,83.626,0.5584981146771939,-0.0007647269685744169,0.4244,0.6865,-0.2621,1,1,-1,-74.8535,0,-2.698463625987888,-4.3483,-1,0.19134770815638782,39.4994,0,-0.27398949750119933,41.9287,30.4772,0.37131333355682894,-0.21002524681588666,0.2710829746112624,-0.34917967323597177,12.3461,-0.08849217775218357,64.2857,42.8571,0.642857,0.42857100000000004,1,82.5976,83.716,84.8344,2.2368000000000023,13033977.0339,-0.0047817502870469795
PLUS,2019-12-16,83.643,0.558799058223725,0.0002032860593594804,0.3337,0.6159,-0.2823,1,1,-1,-43.5047,0,-0.41880206002391335,-1.1669,-1,-0.7316422509946415,40.6118,0,0.028162453100553448,33.9451,24.5292,0.27902196769409143,-0.19040895615652292,0.20576627426864624,-0.19516228524930113,11.5739,-0.06254606717910917,57.1429,35.7143,0.571429,0.357143,1,82.3997,83.642,84.8843,2.4846000000000004,12995247.242,-0.0029714485301966928
