Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-12-02,5.241594982997733,5.298880577087402,5.193857594938762,5.298880577087402,59700,0.0,0
2019-12-03,5.260690714758961,5.489831280098251,5.2511429635722395,5.432546138763428,131600,0.0,0
2019-12-04,5.432545960243062,5.585306332116022,5.403903162885973,5.556663990020752,87200,0.0,0
2019-12-05,5.556664220757573,5.728519646250836,5.547116469488139,5.690329551696777,96000,0.0,0
2019-12-06,5.690329371943293,5.929017682997083,5.690329371943293,5.814447402954102,117100,0.0,0
2019-12-09,5.87173318862915,5.976756184514417,5.833543091082121,5.87173318862915,133300,0.0,0
2019-12-10,5.909923361582973,5.909923361582973,5.652139972220441,5.680782318115234,45700,0.0,0
2019-12-11,5.72851977177926,5.785804914865631,5.642591829518779,5.757162570953369,51400,0.0,0
2019-12-12,5.785804707816877,5.852637599990242,5.699876768631383,5.795352458953857,77300,0.0,0
2019-12-13,5.804899542342966,6.062682895201557,5.7571621541909686,6.0149455070495605,95200,0.0,0
2019-12-16,6.110420896712673,6.1677060371343195,5.766709598920969,5.8048996925354,100300,0.0,0
2019-12-17,5.776256701486517,5.862184174841461,5.709423817533314,5.747613906860352,78900,0.0,0
2019-12-18,5.72851975057082,5.747614798195582,5.604401713378943,5.671234607696533,48700,0.0,0
2019-12-19,5.709424422505434,5.9672077804086125,5.709424422505434,5.900374889373779,70900,0.0,0
2019-12-20,5.929017870290562,5.929017870290562,5.63304440986569,5.690329551696777,201500,0.0,0
2019-12-23,5.728519465290954,5.929017682997083,5.613949185247972,5.814447402954102,51800,0.0,0
2019-12-24,5.823994764052512,5.9194699984936685,5.823994764052512,5.890827655792236,6200,0.0,0
2019-12-26,5.900374822416219,5.900374822416219,5.8239946365356445,5.8239946365356445,28500,0.0,0
2019-12-27,5.8430897861498305,5.900374926571477,5.785804645728184,5.8048996925354,30700,0.0,0
2019-12-30,5.843089677980525,5.871732475292016,5.7285193992581975,5.738067150115967,53000,0.0,0
2019-12-31,5.738066946563768,5.900374608031787,5.738066946563768,5.776257038116455,49000,0.0,0
2020-01-02,5.776257309606441,5.909922636323253,5.728519465290954,5.814447402954102,68900,0.0,0
2020-01-03,5.728519771211657,5.871732856544318,5.728519771211657,5.843090057373047,24700,0.0,0
2020-01-06,5.804899741084981,6.081778149736205,5.804899741084981,5.976755619049072,109000,0.0,0
2020-01-07,6.005397561610066,6.1772529728582,5.929017378833119,6.139062881469727,51800,0.0,0
2020-01-08,6.167706091464475,6.320466467267836,6.06268310546875,6.06268310546875,61900,0.0,0
2020-01-09,6.062682908671841,6.224991030325245,5.919469833374023,5.919469833374023,55800,0.0,0
2020-01-10,5.948113047907939,6.024493238689766,5.690329676388346,5.757162570953369,130700,0.0,0
2020-01-13,5.7189714455256215,5.96720749587989,5.7189714455256215,5.776257038116455,251800,0.0,0
2020-01-14,5.785804934789858,5.976755867663841,5.785804934789858,5.929018020629883,57400,0.0,0
2020-01-15,5.919469820221936,6.053135599675884,5.919469820221936,6.0149455070495605,94500,0.0,0
2020-01-16,6.043587952015902,6.053135702966313,5.976755516410318,5.995850563049316,68500,0.0,0
2020-01-17,6.0435878895138995,6.0435878895138995,5.929017610864777,6.005397796630859,74500,0.0,0
2020-01-21,5.97675568319972,6.205896249262181,5.97675568319972,6.053135871887207,51400,0.0,0
2020-01-22,6.081778114877246,6.205896147081719,6.053135772221954,6.158158302307129,86900,0.0,0
2020-01-23,6.215443946779423,6.368204322834592,6.1390633034900075,6.330014228820801,170500,0.0,0
2020-01-24,6.368204152463098,6.368204152463098,6.167705936623793,6.27272891998291,170200,0.0,0
2020-01-27,6.263181730602598,6.444584916208788,6.1581587378280975,6.167706489562988,66800,0.0,0
2020-01-28,6.186801861207853,6.368205056297535,6.17725410897382,6.2822771072387695,240700,0.0,0
2020-01-29,6.263181541741201,6.5400599600379445,6.253634245556061,6.2918243408203125,93300,0.0,0
2020-01-30,6.253634434129568,6.330014626961256,6.043588448580565,6.167706489562988,54600,0.0,0
2020-01-31,6.12951590817346,6.396846561932887,5.96720778361718,6.349109172821045,110500,0.0,0
2020-02-03,6.3491094619442325,6.3586567580966324,5.957660303935251,6.205896377563477,128800,0.0,0
2020-02-04,6.224990906501998,6.301371090405047,6.119967926004401,6.2154436111450195,103500,0.0,0
2020-02-05,6.205896034318529,6.41594154593411,5.728519416294027,6.358656406402588,206500,0.0,0
2020-02-06,6.435036910315852,6.664177935022629,6.415941862862107,6.568702697753906,219800,0.0,0
2020-02-07,6.625988198120898,6.664178295091819,6.415942209518967,6.501870155334473,131000,0.0,0
2020-02-10,6.530512317497518,6.578249706415086,6.158158225526643,6.263181209564209,109600,0.0,0
2020-02-11,6.2631814832321515,6.597345041303602,6.2631814832321515,6.568702697753906,221100,0.0,0
2020-02-12,6.616439881551355,6.664177726321639,6.444584459849623,6.6068925857543945,125100,0.0,0
2020-02-13,6.597345041807972,6.664177935532108,6.4254896147111324,6.654630184173584,108500,0.0,0
2020-02-14,6.635397281717314,6.712329349682522,6.56808149297211,6.577698230743408,112200,0.05,0
2020-02-18,6.462298941536261,6.635396533490275,6.34690085260108,6.596930503845215,135600,0.0,0
2020-02-19,6.5392320305685745,6.914276081643001,6.5392320305685745,6.779644966125488,158400,0.0,0
