Open,High,Low,Close,Volume,Dividends,Stock Splits
21.637089800824366,22.0197602569222,21.633847994565016,21.72789192199707,12900,0.0,0.0
21.984087813514787,21.984087813514787,21.403596650251053,21.419811248779297,7200,0.0,0.0
21.93868690029277,21.93868690029277,21.66303500050879,21.7343807220459,4200,0.0,0.0
21.76032140180976,21.91274009859905,21.76032140180976,21.763565063476562,57300,0.0,0.0
21.98084461684672,21.984088278877774,21.76032384542433,21.808969497680664,5100,0.0,0.0
21.607900237057866,21.877068478524105,21.607900237057866,21.86409568786621,6000,0.0,0.0
21.682494520807882,22.03273582458496,21.682494520807882,22.03273582458496,10200,0.0,0.0
22.03597620002208,22.03597620002208,21.786268032004926,21.828426361083984,9000,0.0,0.0
21.808922447007735,22.088482546964475,21.808922447007735,21.951953887939453,5700,0.053333,0.0
22.02021778102904,22.088482109188607,21.880437733820997,21.90969467163086,22200,0.0,0.0
22.01696522711239,22.01696522711239,22.013713836669922,22.013713836669922,5400,0.0,0.0
22.013713836669922,22.013713836669922,21.974704591613033,22.013713836669922,9300,0.0,0.0
21.94220057747334,21.94220057747334,21.71140019193002,21.74715805053711,4800,0.0,0.0
21.782916787583908,21.94220146233652,21.73415708391521,21.8414306640625,4500,0.0,0.0
21.779664760495386,21.916195274894115,21.539113919987745,21.69839859008789,36900,0.0,0.0
21.714650953743714,21.94219994189028,21.597626929022436,21.753660202026367,10500,0.0,0.0
21.610629521919616,21.903191453941975,21.610629521919616,21.7276554107666,3600,0.0,0.0
21.74715470333649,21.74715470333649,21.59112144982863,21.649635314941406,4500,0.0,0.0
21.487100591154782,21.776412963867188,21.438340893983764,21.776412963867188,10200,0.0,0.0
21.568368139059974,21.860931895844683,21.45459365476534,21.743906021118164,15000,0.0,0.0
21.698395546014076,21.847927882674707,21.617129387007434,21.812170028686523,37800,0.0,0.0
21.763409794798775,21.763409794798775,21.474097439729285,21.649635314941406,4800,0.0,0.0
21.50660514831543,21.682143033695727,21.288808486836768,21.50660514831543,22800,0.0,0.0
21.62688103570266,21.669139812738972,21.53586070049887,21.539112091064453,18000,0.0,0.0
21.5066052240991,21.5066052240991,21.474098759303228,21.48710060119629,4800,0.0,0.0
21.454593993559744,21.454593993559744,21.204290868184227,21.236797332763672,4800,0.0,0.0
20.966987967806883,21.285557248322185,20.82720794881814,21.17828369140625,27000,0.0,0.0
