Open,High,Low,Close,Volume,Dividends,Stock Splits
20.959999084472656,21.280000686645508,20.399999618530273,20.399999618530273,3900,0,0
20.399999618530273,20.399999618530273,20.399999618530273,20.399999618530273,100,0,0
20.59000015258789,20.59000015258789,20.59000015258789,20.59000015258789,400,0,0
20.5,21.700000762939453,20.5,21.700000762939453,1000,0,0
21.600000381469727,22.010000228881836,21.0,21.049999237060547,6400,0,0
20.809999465942383,21.600000381469727,20.440000534057617,21.600000381469727,800,0,0
21.190000534057617,21.799999237060547,20.84000015258789,21.3799991607666,4200,0,0
21.100000381469727,21.600000381469727,20.979999542236328,21.59000015258789,5000,0,0
21.229999542236328,21.6200008392334,21.110000610351562,21.6200008392334,2300,0,0
21.399999618530273,21.399999618530273,21.1200008392334,21.1200008392334,1600,0,0
21.1200008392334,21.1200008392334,21.1200008392334,21.1200008392334,0,0,0
20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,400,0,0
20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,0,0,0
20.940000534057617,20.940000534057617,20.799999237060547,20.799999237060547,1100,0,0
20.6200008392334,21.100000381469727,20.6200008392334,21.100000381469727,2800,0,0
20.84000015258789,21.219999313354492,20.729999542236328,21.219999313354492,700,0,0
20.809999465942383,21.149999618530273,20.809999465942383,20.899999618530273,1600,0,0
20.899999618530273,20.899999618530273,20.899999618530273,20.899999618530273,0,0,0
21.469999313354492,21.469999313354492,21.030000686645508,21.030000686645508,800,0,0
20.959999084472656,21.3799991607666,20.959999084472656,21.010000228881836,1100,0,0
21.360000610351562,21.760000228881836,20.969999313354492,21.260000228881836,4900,0,0
21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,200,0,0
21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,0,0,0
21.360000610351562,21.360000610351562,21.0,21.0,1500,0,0
21.0,21.0,21.0,21.0,300,0,0
21.0,21.0,21.0,21.0,0,0,0
20.760000228881836,20.760000228881836,20.610000610351562,20.760000228881836,900,0,0
20.549999237060547,20.549999237060547,20.549999237060547,20.549999237060547,1200,0,0
20.700000762939453,20.950000762939453,20.559999465942383,20.75,2900,0,0
20.75,20.75,20.75,20.75,0,0,0
20.889999389648438,21.290000915527344,20.649999618530273,21.290000915527344,7000,0,0
20.989999771118164,21.25,20.760000228881836,20.93000030517578,2200,0,0
20.84000015258789,20.84000015258789,20.84000015258789,20.84000015258789,300,0,0
20.700000762939453,20.93000030517578,20.360000610351562,20.3700008392334,9100,0,0
20.43000030517578,20.969999313354492,20.360000610351562,20.700000762939453,2800,0,0
20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,0,0,0
21.190000534057617,21.209999084472656,20.809999465942383,20.860000610351562,900,0,0
20.540000915527344,20.809999465942383,20.540000915527344,20.540000915527344,2400,0,0
20.850000381469727,21.350000381469727,20.65999984741211,20.850000381469727,49800,0,0
21.299999237060547,21.3700008392334,21.110000610351562,21.110000610351562,500,0,0
21.309999465942383,21.309999465942383,21.309999465942383,21.309999465942383,200,0,0
20.829999923706055,21.5,20.829999923706055,21.40999984741211,500,0,0
21.149999618530273,21.149999618530273,20.93000030517578,21.100000381469727,1100,0,0
20.93000030517578,20.93000030517578,20.770000457763672,20.770000457763672,400,0,0
20.670000076293945,20.75,20.610000610351562,20.649999618530273,3700,0,0
20.649999618530273,21.030000686645508,20.600000381469727,21.030000686645508,5300,0,0
21.0,21.0,20.809999465942383,20.809999465942383,800,0,0
20.799999237060547,20.8700008392334,20.799999237060547,20.850000381469727,6100,0,0
20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,1200,0,0
20.709999084472656,21.0,20.709999084472656,20.93000030517578,500,0,0
20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,0,0,0
20.780000686645508,20.780000686645508,20.770000457763672,20.770000457763672,900,0,0
20.65999984741211,20.65999984741211,20.649999618530273,20.649999618530273,500,0,0
20.649999618530273,20.649999618530273,20.649999618530273,20.649999618530273,0,0,0
20.65999984741211,20.65999984741211,20.649999618530273,20.649999618530273,4400,0,0
20.649999618530273,20.65999984741211,20.639999389648438,20.649999618530273,3300,0,0
20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,200,0,0
20.559999465942383,20.969999313354492,20.15999984741211,20.209999084472656,13400,0,0
20.209999084472656,20.209999084472656,20.209999084472656,20.209999084472656,0,0,0
20.360000610351562,20.360000610351562,19.610000610351562,19.84000015258789,4800,0,0
19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,0,0,0
18.010000228881836,18.489999771118164,18.010000228881836,18.489999771118164,600,0,0
18.260000228881836,18.299999237060547,17.90999984741211,18.299999237060547,2800,0,0
19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,300,0,0
18.989999771118164,18.989999771118164,17.649999618530273,17.649999618530273,22500,0,0
17.639999389648438,18.719999313354492,17.639999389648438,18.260000228881836,4400,0,0
17.700000762939453,18.0,16.549999237060547,18.0,8800,0,0
18.149999618530273,18.200000762939453,18.149999618530273,18.200000762939453,1200,0,0
18.010000228881836,18.190000534057617,17.0,18.0,8000,0,0
17.950000762939453,17.989999771118164,17.25,17.90999984741211,3100,0,0
17.06999969482422,18.0,16.959999084472656,17.079999923706055,4400,0,0
16.639999389648438,16.979999542236328,15.510000228881836,15.989999771118164,10700,0,0
15.229999542236328,16.729999542236328,15.229999542236328,15.520000457763672,3000,0,0
16.0,17.65999984741211,16.0,17.649999618530273,2900,0,0
17.559999465942383,17.84000015258789,17.559999465942383,17.739999771118164,2700,0,0
