Open,High,Low,Close,Volume,Dividends,Stock Splits
22.09180287265531,22.469924926757812,21.84602308673164,22.469924926757812,1500,0.0,0
22.451021026838788,22.451021026838788,22.006727786134725,22.261959075927734,2700,0.0,0
22.451021026838788,22.573910032811096,22.261959075927738,22.261959075927734,1600,0.0,0
22.309224089931693,22.658986333619357,22.261957703603443,22.29031753540039,6400,0.0,0
22.290318909472912,22.564458557991095,22.261959075927738,22.261959075927734,1500,0.0,0
22.271408459945025,22.82913913429032,22.271408459945025,22.68734359741211,5900,0.0,0
22.498284126107997,22.829141616821286,22.280864159049763,22.82914161682129,4200,0.0,0
22.640080057666637,23.396324157714844,22.49828271125796,23.396324157714844,1800,0.0,0
22.876406849763764,23.254528904506103,22.687344920878505,23.159997940063477,2900,0.0,0
23.084373241066437,23.396324157714844,22.68734463778409,23.396324157714844,2300,0.0,0
23.30179348521333,23.916242049548153,23.093826805862086,23.159997940063477,13400,0.0,0
23.320699269235,23.96350764260144,23.311245992799833,23.443588256835938,12700,0.0,0
23.661011472390566,24.171475810268632,23.45304298400879,23.45304298400879,7300,0.0,0
23.443589220775984,24.577957197244707,23.34906005859375,23.34906005859375,24500,0.0,0
23.396325203167162,24.001320510239623,23.396325203167162,23.490856170654297,21200,0.0,0
23.538120752883742,23.812260378293598,23.415231757270238,23.490856170654297,4400,0.0,0
23.349061677244162,23.698823928833004,23.349061677244162,23.698823928833008,200,0.0,0
23.75554123006595,23.783901061834282,23.55702781677246,23.55702781677246,2000,0.0,0
23.585384981258635,23.84061622619629,23.500307298603392,23.84061622619629,1100,0.0,0
23.49085435713691,23.727180856095977,23.49085435713691,23.679914474487305,3000,0.0,0
23.462494528171707,23.679914474487305,23.20726147656917,23.679914474487305,10900,0.0,0
23.727183380647624,23.74608993530273,23.71773010332007,23.746089935302734,2100,0.0,0
23.727184151978868,23.727184151978868,23.490857620192283,23.50031089782715,2700,0.0,0
23.490856729624213,23.632652282714847,23.490856729624213,23.632652282714844,1400,0.0,0
23.585385715267595,23.5948371887207,23.585385715267595,23.594837188720703,400,0.0,0
23.613745728161888,23.72718325245136,23.613745728161888,23.632652282714844,3300,0.0,0
23.490858536182195,23.490858536182195,23.48140525817871,23.48140525817871,400,0.0,0
23.50030944770583,23.613745166267798,23.490856170654293,23.490856170654297,900,0.0,0
23.642105102539062,23.642105102539062,23.642105102539062,23.642105102539062,200,0.0,0
23.64210451217983,23.64210451217983,23.538120269775387,23.53812026977539,1200,0.0,0
23.623197958464804,23.623197958464804,23.538120269775387,23.53812026977539,900,0.0,0
23.538120269775387,23.538120269775387,23.538120269775387,23.53812026977539,0,0.0,0
23.793354034423828,23.793354034423828,23.793354034423828,23.793354034423828,700,0.0,0
23.708278289284337,23.86898040771484,23.708278289284337,23.868980407714844,1900,0.0,0
23.86898040771484,23.86898040771484,23.86898040771484,23.868980407714844,0,0.0,0
