Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,Chaikin_AD,Chaikin_AD_fluc_pctg
UBOH,2019-12-02,21.0267,0.3293191812387426,,0.4644,0.3708,0.0936,1,1,1,106.6044,-1,6.3224,1,,94.0073,-1,,88.1649,96.4103,0.8973332331573993,,0.964103,,29.9479,,100.0,0.0,1.0,0.0,1,20.8459,21.3286,21.8114,0.9654999999999987,-578388.2385,
UBOH,2019-12-03,21.118,0.33342017437081417,0.004342098379679018,0.4545,0.3876,0.067,1,1,1,92.0832,0,4.628,1,-0.26799949386308997,58.9545,0,-0.3728731704878238,90.4762,83.5897,0.921451632763374,0.026215648177449334,0.8358969999999999,-0.13297956753583395,27.204,-0.09162245098988576,92.8571,0.0,0.928571,0.0,1,21.0708,21.3951,21.7194,0.6486000000000018,-578388.2385,-0.0
UBOH,2019-12-04,21.1397,0.334394890153574,0.0010275594279762629,0.4241,0.3949,0.0292,1,1,1,38.6145,0,4.0323,1,-0.1287165082108902,45.4272,0,-0.22945322240032573,81.6239,64.8718,0.8290779431376355,-0.09784120022724208,0.6487179999999999,-0.2239259143171946,27.1292,-0.0027495956476988586,85.7143,7.1429,0.857143,0.071429,1,20.9982,21.3775,21.7568,0.7585999999999977,-577419.2385,-0.0016753452707009013
UBOH,2019-12-05,21.1421,0.33450269282079154,0.00011353046637359845,0.3686,0.3896,-0.021,1,1,-1,26.3118,0,2.3773,1,-0.4104357314683928,31.6244,0,-0.30384439278670045,64.8543,46.1013,0.6540872824564807,-0.20544962933650573,0.461013,-0.2893476055851694,24.674,-0.09050027276882479,78.5714,0.0,0.785714,0.0,1,20.6091,21.2339,21.8587,1.2495999999999974,-578265.8138,0.0014661362898112477
UBOH,2019-12-06,21.1752,0.3359894712728351,0.001565596605824446,0.3477,0.3813,-0.0335,1,1,-1,38.0498,0,5.6718,1,1.3858158415008623,50.4455,0,0.5951448881243597,51.5937,43.8079,0.5157130126451246,-0.20446755265263827,0.43807899999999994,-0.04974697025897329,22.4643,-0.0895558077328361,71.4286,7.1429,0.714286,0.071429,1,20.5643,21.1573,21.7503,1.186,-575559.8138,-0.004679508861535262
UBOH,2019-12-09,21.1865,0.3364970421643182,0.0005336431296988238,0.3274,0.3705,-0.0431,1,1,-1,48.5765,0,5.6718,1,0.0,50.4455,0,0.0,46.3977,49.2839,0.4614927883762524,-0.10070997040336316,0.492839,0.12500028533666319,20.4756,-0.08852712971247718,64.2857,0.0,0.642857,0.0,1,20.6885,21.0443,21.4,0.7114999999999974,-575559.8138,-0.0
UBOH,2019-12-10,21.2551,0.3395784017356229,0.003237910933849385,0.3536,0.3671,-0.0135,1,1,-1,140.6595,-1,7.9865,1,0.40810677386367644,71.4762,-1,0.41689942611333025,54.912,71.6441,0.5503394503263023,0.18350694107682058,0.716441,0.4537019188822311,20.3381,-0.006715309929867711,57.1429,78.5714,0.571429,0.785714,-1,20.5279,21.1151,21.7023,1.174400000000002,-575559.8138,-0.0
UBOH,2019-12-11,21.3852,0.3454222046543802,0.006120883929033612,0.435,0.3807,0.0543,1,1,1,209.5253,-1,11.7295,1,0.4686658736618042,83.715,-1,0.17122902448647237,69.2287,86.758,0.6997341163752173,0.2607207896270397,0.8675799999999999,0.21095805516434712,22.2338,0.0932092968369709,100.0,71.4286,1.0,0.714286,1,20.1794,21.3928,22.6062,2.4268,-572369.8138,-0.005542430036834514
UBOH,2019-12-12,21.4283,0.3473581608864973,0.002015412528290548,0.448,0.3941,0.0538,1,1,1,167.8506,-1,8.8707,1,-0.24372735410716573,60.7249,0,-0.2746234247148062,82.882,90.2439,0.8422062079861089,0.1972202280268155,0.902439,0.040179579981096857,23.9398,0.07673002365767449,92.8571,64.2857,0.928571,0.642857,1,20.5726,21.6227,22.6727,2.1000999999999976,-574771.8828,0.0041967080409997986
UBOH,2019-12-13,21.5461,0.35264947513576395,0.005497402967104204,0.5126,0.4178,0.0948,1,1,1,159.9952,-1,12.5871,1,0.4189522811052116,72.8437,-1,0.19956887537072932,89.0819,90.2439,0.9069021218515017,0.07480393812890615,0.902439,0.0,22.753,-0.04957434899205514,100.0,57.1429,1.0,0.571429,1,20.8058,21.9348,23.0639,2.258099999999999,-570167.8828,-0.008010134346815337
